Feature ID	Taxon	Confidence
25671d6851f287cbf801e297fa411651	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappiaceae;s__	0.961749829135547
a04b8f54ca3d935e024047fcdb81cb34	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappiaceae;s__	0.9469964825042863
3bb7602a5822221ffdbd55266d87a94a	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9711627115832929
64007ed1f563bd50b266faf295f99139	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9993427523247287
080361f2074d9c1560e005a0257b7784	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.98042764113551
c4d2b0f6786d980f0ea9a596e682da47	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9999257184712445
3bc129284718de0ca4a3fc44026b9432	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae	0.9995260112835505
8e295f8ef43051fe5dcfcc1f1e9e174e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__MWH-UniP1_aquatic_group;g__MWH-UniP1_aquatic_group;s__	0.9955594661793391
36c2cf0d4ce79ca4f7fb1ff3d20466d0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__OM60(NOR5)_clade;s__	0.910877266955413
5050e1b453ce54b5804756f695a11396	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307;s__	0.9471960310363875
1b91b8ed559e280b4754f05e3288f1ec	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	0.999774711354464
86af44b65f30e93cf5d9964f62f5eca9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__OM60(NOR5)_clade;s__	0.8442596581018458
e79f4bd136281e64ca97be795598e9dd	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Pseudobacteriovorax;s__	0.9933232151346609
c2bcdf835bcd3f44b8dd055920a14a6e	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Planctomicrobium;s__	0.9990493965420555
a55e816e9176801a058fc60c9be2ed8d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.9828984420283426
f50cd182c69f0c54be1339b8a9503021	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__	0.99973555494763
f2165b309a00a791a430aed160732576	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999693872924706
29dc7f1bba8c6c183ccb89880ae5a06b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9999730174837019
