# Constructed from biom file
#OTU ID	OL-16S-1a	OL-16S-1b	OL-16S-2a	OL-16S-2b	OL-16S-3a	OL-16S-3b	OL-16S-4a	OL-16S-4b
b590349cc2156d707a2f401f97f9ce84	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5f881f9bd19dc084d32b012a63ef15e8	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94151dff6cf329a2ae1a1937d17ba764	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eff1e4da071e5524da9655b03f35de88	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d7f217f50407d9e9ff9e42317aba7b7	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3c56380792e4bd1fa8f56badc2b7f3a	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
edc2263c37733af7748fc7ebe49ff614	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
b79fedf88922dbabe8e8f9e313230c1b	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
18b6122f3b6458a1694ca6cf7eaeb5bd	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
1d93ba0452e6db0e1fa923607e9ae0be	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
85b28953addef26a2cea469601c4bfe3	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
1c35399b0edf3ae8a770306eb5bbe8e9	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
ecb0846a15612585d5ac307b7ee2db24	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
4dce86cf4a9113d799c305a174601d45	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
256e25169385a7d879305b5200aa8956	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
31f92859a63d7311df8ad71d145a28b5	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
7410eac527516fea1b52b5d1f4e6552d	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
f85f0f0621ef7a974838a53faa9133e1	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
dab861cde7f9381f35bbd406a10d3483	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
6e772550082dece4a55d96b8605d6449	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
09f201265ce2f81bfcf3c3e6d314ac48	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
15d2740384dd0f9fc12397c159d6c5fa	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0
bd219bb8785cceb317476d73d4e183b3	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
50eaaa28277fa850e60d15aeffa46ced	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
8d0124f313d397a38846f247511d17a0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
935df80ccd39fd4520d814e1adc0400b	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
171e496615dc8580b17593e4cef5f02d	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
e0c5583e31a26ae6497018172ee5d070	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
5603fd5d9e5f89d21071b2e3a0d98283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0
9019ffb6323e009b203a14293d6d331d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0
f3c038761f320cf6bf4de75e531d6d98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0
9875ab0b7dbd909676a912cf496e8c59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0
34f5d88e261ac9ea5e796294d9f0ec9c	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7e6285f01470088d02528123061677a	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b506b95319bca9ba11f76539d0fdd50	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0
36ee0f96aa2c426aea050a1f156f40df	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
014370b15fba76deb1a60c9081faa2cd	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
4e32a8f8eb2941e1339fe3b2982e55f1	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
2daaa1a97ea9bc3e9dc928b0a6e1eb25	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
430139d9d585897fdd61ff3434412b64	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
ba90570d582acd45c186e334e3bbc7a0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
be242a411be3f6098751e8b2be219f30	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
c246840e9bbb482e7d94aa23be72407e	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
60a18fefb1b3d600a9742125bf16faf5	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
89c28b1891fbc958f9dfd61e9e54d213	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
0697d29d76a94c5a7f57ca22d1f0eecb	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
611f3445cad7b19cf855019e108cbfff	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
956438fc99b21ec0273957cc05167d81	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0
004c30b93f282b88fad547ecc990653f	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
8ff6edae3244a820eab78d4c0d5829f2	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
23b9ef993a49a25a7054e8b2fab7f633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0
2bced6ef69638c9611d55e920a40bc10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0
d949c42d7ce1d8425d9738571bd30118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0
913689df7b18fc0a9b353d278e867ead	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b64c1d08b27c4520253a39c73a2f421	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfc7b2afbf6fdd7d8b741b38df6d6e83	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb5e384d07fcd975a1e742a9c2f90eae	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4196d5dddf5ad5f2b4b953cf663e1db4	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
a2b18424ca60d7f9f48c78ce152b72b8	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
95c1dc6329366a069e4b2369d2d395e9	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
3dec0698e5d93155e3b9acb764fbdfe8	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
209df275916cb529333b07ecdb7184e2	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0
3d13a5deff4c20abe34d0769ddbfa5bb	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
b13ad9f9b36ca567be96a9a48a10f2dc	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
41c625a756d9ac20d31fa042fe132bf0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
9fab95d80221d61c84470c89151a1e7c	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
75aad90db7d3e76720fb4927a312ec34	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
a5c8484ab5a995cc91bbbe2ff6a50cb2	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
6c246d4b7628a47d47d3bcdf9d223b50	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
01f9631e663e874cefe031ff983adc85	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
cfe99a2fc5f0e3199d3e9769de709796	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
644110ed149aadf2d7e4fa733240859d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
e790266eded1aca945d866f14d3d102a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
c5551a0308a09d45d8406eabae70a581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
2ecb521a1820c2b52934cf33045b44ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
d713148292d86e67c770ecfd61798251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
f2a09070f37e752f821a618b7501a2d4	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
424e986c3e98854b1ee4a41792a25508	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b797bab8be395cb61248f26b008d9a1	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
51f6cf4e082882cb1bf0964edf3631cf	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
9b8f67906ea75e6516a8e0e3bd4a7879	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
694147d5e5a80c75634d1e51a6362214	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
88ad2dd277f593c8d3724c0999def7d5	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
fe3243a4fc9bb952751825eb6cfed821	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
bc0335d77786abdc08165751f486aadd	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
cd604572dbc9e84571642110c1d1c217	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
aea21aee83e294957ce007640563a942	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
270e825161625ba2097b9c7f087008cf	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
bbcdfe8d99d630b3701526101f22ed71	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
a766904cc84bccfcdab864c382dedae5	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
196d99f31eb4d15b9416bf7313483f79	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
fc3b6cd4631f87bdd8ce26859527301f	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
0a1d14ade6fe2cf6c6754c625658b153	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
23b711890d22d9b1f878a06ce2da1d52	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
b6835c5c0fc05f59b6df06085fc34de6	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
cc46641f635f4cd9be2a734405847c25	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
8d13b17c17da7f10fc72698f36cddb0c	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
c3bd55271969d243196b3168e7e927bb	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
71f998de38e9c26f4c1651886b634e09	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
6f9acb437791e67a1bd79f62f286552a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
0aa0875a4e384cdc5971e80b7d8e455d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
11b1630c34ed615428341dd728003378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
9691e141583e4589e758bbdebeea8a1e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
b1865e3436a34014d0ca956feab7f70b	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4be27b709ac73d934f3fd0298af5c02f	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95ee5099322e76a119b5f7ec61537084	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26d3bf8b8e86c2dd5b84c67687e476f6	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d95c8abdb55fdd2a22f0125691d2cc5	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861266cae7e6deb0fc00f2ddc9dcf728	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6aed97348445510e431de637e0b11334	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
baffb9f3a8211f35c459539556e0bed5	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
684888407b6e5dca7a092e855238c0ea	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
b1b015a701e5d4d625ed33b7f874226d	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
c3281284d6d56ad20bb09b1d0af11771	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0
5a0bc22a732fb4cacc4ce7487082d6e1	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0
d65985806115ce767ce098b59d6870f8	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
d7e605fa9503fe6ddfe8c20f20f973be	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
2c50dd491add5080862ba136330b15df	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
0252c9d87da5a3da956b647b023b64eb	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
4b71335fc5f8b51d55b31e108f777147	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
c4fa04951ad1efd00e39e01c10c23ae7	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
587ce0c339634e208c532dbbe24d5839	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
c7b151425502ad21d9597157e1c21f1d	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
e295858b361bf238d2bb46b43d7cdd1c	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
c5ea85035eeec0ae1fe008dd5219e087	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
b0121f9b9b0ad7287b43ac67a5a719e2	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
ec6976654dc1ef07e368654b6823aebb	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0
750b706553c155bdc71dd67abcb48600	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0
7a43d809d9c2ad3de67422ade7ee4ede	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0
78dacc7c5816f84e2ac37cb4cc5dfed3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
ddcf9b20c8b153bfb4a3e1973b146b94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
0115cfa1cec519098806a78c91581bf8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
f47db810ef391d4c5314c7cbc619920e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
ec80756bfd760f1eba62bebc55aa87a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
4cb180ee63e6c6cf81a4dcc2fae88d0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
c58915eef67be49c9233dfc9f3728db3	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff03b32731ad68826a8b2a5d5e7256a0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf2fa4de407c3520aa2482b77251f8e6	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
233e25d59b315426387702057b29d923	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
191641731a9abdfb2ad6422104e1d39d	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
f12456caeda156d2837f55c2ec158506	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
54ca714dd1d39daa5d0b529c6d8d5a33	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
83c273f7b2438f8eb8f4c7f8e2a8e6a3	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
762a07c8e78418538e4b634f06a17ab2	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
45863093bae6279d66cae26eae3dcc56	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0
4f29eb9183e5369a3593ff2c0460fe1a	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
5a0e76ec8590233fe06279bcf8cdd39e	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
74b1fb2e0cb5b7223ea08d5d24aaa84e	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
8e5e4ab1e5399e3966d278981902576c	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
134d501fe123bd3722ca90b9591034bb	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
c68900e5fae3ee7ee67e78fd088d0de0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
f506874eafcf51dab20aaeb04d4ce555	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
e406f97d28660598649c090bfdb866c1	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
8cf1970eec7b703e99cac71c31b58af0	0.0	0.0	0.0	0.0	27.0	17.0	0.0	0.0
88e86acda3c0bdd0d10d985553326020	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
d0d5961f3bf79a02696f6431baf159bc	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
544f09f5d85b876ef19356ecfe2a1fbc	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
6ccb7bbf087c49090ba4e6fbe7105076	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
98efa0350b17dbcc155f37bea8bfee97	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
0a250f575aba22caf8dc95054074efda	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
7b3c70de6bd3e68a34fcf02ee00a903c	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
9e3d498e249f158a06549e1ccfb11a81	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
bed2374726cb25786f8fe37a55dd69f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0
ee57049b2ddbac8d1cc2ee62f8188c91	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30f403a9b112cc46d2090a5b6a5d2481	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60d06214adf6852d1e1d60cb51ab530a	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
daa085e22d79435a9434414b57fa04ab	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
bdeb71287676b1bcd6e0c85d7b60f0f4	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0
9ae130b04b8df745a634b7d1728753f0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0
0c5287f23a7eabbfe7f681749697ce6a	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
74c9b2b06a1209fb00d197e5e18c2018	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
b5545525de15e6fb5fde78d2b712d206	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
2b019ab4d0859c8f2c0bf11cb60f7909	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
7c92e1a4b5eec8eba2a08a83275b0b0a	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
d52cfff73c7f5ec56dedc25e1adfc344	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
3ff88f3ebb3cad554b558ccfa5c5a752	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
d483a00a65dc0ad480798d636fd62b00	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
b5d7074dc057220ff5a760d5e85425eb	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
7efab5e1490315c37f828d1e5a64d521	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0
8b8ec296d4a1bd7d94b61c8c488ea901	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
7cd4d1247876e82cfcef72a1b8e02617	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
fafaa508b80739122bc8e897c10611b3	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
d69f302f333cb44226e8dd758a8bbb30	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
739825989aedba75fa34729636eb0e69	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
b7047c7064fa6534515ca840314e875b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
a136ef3895d5fe122201e367521b25ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
fc9e06e50d4cbeec2fe14c6433b0e806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
f983be1253ea2bfc0acba20a369ef2b2	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58765edc7b53b3a90c5b6e04f46149ce	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb8c278f9f2a2186ba39145770598151	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f40d18a489baf5623b15ba9fe9f2655	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b560228c70e563f65b38129f6cb1c883	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658efc5a4e2e2227975bbff498972c78	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
daf84ba77b103f24eb10801d0b4ef2c8	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
9191080310feb70c5411e1fa810a4bda	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
518ab33e63937e7d986f30dfa6425367	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
18bad0b6dd2c701705a51335ac092268	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
5e81b62498e0fa9b08a557c68802b651	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
42d096f915cc0be6eb443cb360104058	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
223cb4f741c6cb1232803a84c7312286	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
c8ddd9da275395c79a233c8953f31faf	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
d18338da00aaa230b2ee9e4040d28013	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
e77691a9368ea42c9151a4f27eee6534	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
3d0f95bf5fde1d3e690e22ecbb70eccb	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
7d3deed87682e8f3f59b4dc5a9e51d10	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
ad113af42cfb9a1f0d6fb919534de07b	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
001455d16d8c1cf4be79f4e1b432cbf3	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
e9d0dc8ac5ebb79ae4e1f66d8bfc3661	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
d4d22b734c5a9e7a40502728e38cd9c8	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
08291eda66945d0548d0085f51009036	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
aaae132af47f68f1e42e2df7c2c32572	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
654d0718d1c6819a771236667d1d7762	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
d3d3108c70a635ee8cb4ee2e24a7bba8	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
a7fc9f5a56b31e98f21ac864f39a4aae	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
70a160f14c977a8a2b5ac4cfb71c1e64	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
85c86faffe36c59224610094c11439c3	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
ce1a72ee469fef874f4a8852c248a68e	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
a691e0d8db0336d0c51de005eaecd16f	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
c78a9946dfc946d2a5d7e2d335a0df1d	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
2dc0dabbf95399a54f5a56af71eaa295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
81b4188523559a710683b7dd880f4d57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
1ec37864ed0a455ea0e8543206908475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
24ea2182a019d471d5fa915cc3c61d80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
783ab88f4db28b858695a5265e987538	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a348015940c87f418314689f7eb83592	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e97ea9f1bba3fe3c089c92f4128894d7	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
030ead61ae77f101c18bc02e5736bcbd	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b93ed225b2c6b055379e0e310c1bbcb9	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42edafda7d3e3eaa9ed5f0b0eda65ddf	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
c938008359040961e6001807a97b38cc	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
842e2343ee31a41c2fa025761fa9b944	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
4ca46b37b60bf8ee8a163ac783238d1a	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
cf1f995b470262ebe37e2d6d04ea840a	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
a29e0abbd32f77bca9e366b993770762	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
a2b929db07b8412f0fa8f7ee3677c89f	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
9cc45ebb354f6a6ca1e9e26e6cb7be96	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
7b5467596ec99f9f19029867a9d88c5c	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
3fa3b8508b7429c2ae910bb042f096c5	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
bf5aef49320face1cdeed221a9b61698	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
a5143e2228a2164755310f21ac98d4df	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
caf45bedf49b7f2976b051f20f46afef	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
edb8a91874bce8d35d24052f1621b6ce	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
d07279765abdf26bb8127a1e3348b5d8	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
ca364739702791d2c7eb377926866a58	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
f8c32fa4b83ce8283f7b26135ff272cd	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
feece60037fd0468a8e96d74bde47cbc	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
c9d257fe9c9521b3f4106ae33f1d614b	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
503eca33fcfe3fc40a273dcec5219d41	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
4968c98e5bf3ad103aa5d911ac9ea6ed	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
242f9b91d8560aa6faa2833a23e4df4f	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
aa7075e91d75ae2571f11145da683bd1	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
648d8de70727ca39bf4607668589955e	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
ccdc2f5392fdad420e88ffac176753a5	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
920c3d03c50efc1496f3e188a4eeb064	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
1673c562b41666e1b9e52646f65dff3c	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
db82b4bf53bf9cdebbc581f0ad74a25f	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
5174c49e19f68007c80028104411cad8	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
