Genus,OL-PAMA-1a,OL-PAMA-1b,OL-PAMA-2a,OL-PAMA-2b,OL-PAMA-3a,OL-PAMA-3b,OL-PAMA-4a,OL-PAMA-4b
"=""Pirellulaceae""",0.0,0.0,0.0,0.0,0.0,7.062010875496749e-05,0.0,0.0
"=""Pirsonia""",0.0014287055093804423,0.0,0.002556046647851323,0.0,0.0009810647133889517,0.0,0.00018994955783964036,0.0
"=""Piscinibacter""",0.0,0.00045090082142367036,0.0,0.0,0.0,0.0,0.0,0.0
"=""Pla1_lineage""",0.00019814163998706864,0.0,0.0005751104957665477,0.0,0.0003540684679899976,0.0,0.0004748738945991009,0.0
"=""Pla3_lineage""",0.0,0.0,0.0,0.0,0.0018662358833639455,0.0009052213940409468,0.0021844199151558642,0.0005929142189951473
"=""Pla4_lineage""",0.0,0.0,0.0,0.0001568299440639866,0.0004720912906533301,5.136007909452181e-05,0.00021105506426626706,0.0003238223811435035
"=""Plagiostriata""",0.0,0.0,0.0,0.0,0.0,0.0,0.0006120596863721745,0.0
"=""Planctomicrobium""",0.001950130877767465,0.0003234723284126331,0.0011928217689972842,0.00039730252496209944,0.0004720912906533301,0.0,0.0,8.665669354544459e-05
"=""Planctopirus""",0.0009072801409934196,0.001440922190201729,0.0008094147718195857,0.00043912384337916254,0.0,0.0,0.0,0.0
"=""Pleionea""",0.0,0.0,0.0,0.0,0.0006933840831470785,0.0006034809293606312,0.001371857917730736,0.00023716568759805888
"=""Plesiomonas""",0.00014599910314836638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Pleurasiga""",0.0,0.0,0.0,0.0,0.0,0.0,0.0011080390873979022,5.0169664684204765e-05
"=""Ploimida""",0.01850017207037157,0.012321355054990296,0.03043825549816284,0.038914736787077214,0.0,0.0,0.0,0.0
"=""Podocopida""",0.0,0.0,0.0,0.0,0.0019695058531943614,0.0048792075139795716,0.004495472868871489,0.0004150399532966031
"=""Polaribacter""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001505089940526143
"=""Polycyclovorans""",0.0,0.0,0.0,0.0,0.0,0.0,0.00016884405141301366,0.0
"=""Polynucleobacter""",0.00042756880207735866,0.0011860652041796546,0.0,0.0003659365361493021,0.0,0.0,0.0,0.0
"=""Ponticaulis""",0.0,0.0,0.0,0.0,0.0004720912906533301,0.00015408023728356542,0.0,0.0
"=""Ponticoccus""",0.0,0.0,0.0,0.0,0.0,0.0003531005437748374,0.0,0.0
"=""Porphyridium""",0.00019814163998706864,0.0,0.0,0.0,0.000678631230314162,0.0,0.0004748738945991009,0.0
"=""Portibacter""",0.0,0.0,0.0,0.0,0.0009220533020572854,0.0009309014335882077,0.0007492454781452481,0.0002508483234210238
"=""Potamolinea_1PC""",0.00042756880207735866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Poteriospumella""",0.00015642761051610682,0.0,0.00039405719154374567,0.0,0.0,0.0,0.0,0.0
"=""Prasinococcus""",0.0,0.0,0.0,0.0,0.0,0.00021186032626490246,0.0,0.0007023753055788667
"=""Proboscia""",0.0,0.0,0.0,0.0,0.002109657955107069,0.0026001040041601664,0.0015301492159304363,0.005308862699310395
"=""Propionigenium""",0.0,0.0,0.0,0.0,0.0003835741736558307,0.0007190411073233053,0.0,0.0004652096179808078
"=""Prorocentrum""",0.0,0.0,0.0,0.0,0.0,0.0,0.0002532660771195205,0.00015506987266026927
"=""Prorodon""",0.0015747046125288088,0.002852437805093219,0.005463549709782203,0.00013591928485545506,0.0,0.0,0.0,0.0
"=""Proseriata""",0.0,0.0,0.0,0.0,0.0,0.00019260029660445678,0.0,0.0
"=""Prosthecobacter""",0.00017728462525158775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Protaspis""",0.004598971749173541,0.002274108490658511,0.004941690185845892,0.017157195880600135,0.000287680630241873,0.0016114224815906217,0.0,0.0
"=""Proteomonas""",0.0,0.0,0.0,0.0,0.003983270264887473,0.015330983609714759,0.008399991557797429,0.004086547232458861
"=""Protodrilus""",0.0,0.0,0.0,0.0,0.0018957415890297786,0.0,0.0008020092442118148,0.0006065968548181122
"=""Protoperidinium""",0.0,0.00016663726009135644,0.0,0.0,0.0,0.0004815007415111419,0.0,0.0
"=""Psammamonas""",0.0,0.0,0.0,0.0,0.0,0.00199020306491272,0.0002532660771195205,0.0
"=""Psammodictyon""",0.0,0.0,0.0,0.0,0.00010326996983041596,3.8520059320891356e-05,0.0011185918406112156,0.00015506987266026927
"=""Pseudahrensia""",0.0,0.0,0.0,0.0,0.0005163498491520797,0.0,0.0,0.0
"=""Pseudarcicella""",0.0007299955157418318,0.0,0.0019170349858884926,0.0001672852736682524,0.0,0.0,0.0,0.0
"=""Pseudo-nitzschia""",0.0,0.0,0.0,0.0,0.001541673121039781,0.0025551639349524597,0.01025727612334058,0.006148064363118912
"=""Pseudoalteromonas""",0.0,0.0,3.195058309814154e-05,0.0,0.001253992490797908,0.0010207815720036208,0.0012979886452375426,0.0004059181960812931
"=""Pseudobacteriovorax""",0.00038585477260639686,0.00034307671195279267,0.0002662548591511795,0.0006168644466516807,0.00024342207174312333,0.0,0.0,0.0
"=""Pseudobodo""",0.0,0.0,0.0,0.0,0.0019695058531943614,0.001900322926497307,0.002690952069394905,0.003926916481190937
"=""Pseudobowmanella""",0.0,0.0,0.0,0.0,0.000339315615157081,0.0,0.0,0.0
"=""Pseudohoeflea""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.665669354544459e-05
"=""Pseudohongiella""",0.0003754262652386564,0.0013625046560410909,0.0018211832365940678,0.000648230435464478,0.0013130039021295743,0.0007126210974364901,0.0018783900719697769,0.0008984930857080308
"=""Pseudomonas""",0.0003545692505031755,0.0,0.0006922626337930668,0.0,0.0,0.0,0.0,2.2804393038274894e-05
"=""Pseudosolenia""",0.0,0.0,0.0,0.0,0.0013646388870447823,0.0004943407612847724,0.0036829108714463606,2.736527164592987e-05
"=""Pseudotontonia""",0.0,0.0,0.0,0.0,0.00010326996983041596,0.0,0.0,0.0
"=""Pseudoxanthobacter""",0.0,0.0003626810954929522,0.0,0.0,0.0,0.0,0.0,0.0
"=""Psychromonas""",0.0,0.0,0.0,0.0,0.0,3.8520059320891356e-05,0.0,0.0
"=""Pustulibacterium""",0.0,0.0,0.0,0.0,5.901141133166626e-05,0.0,0.0,0.0
"=""Pycnococcus""",0.0,0.0,0.0,0.0,0.0,0.0,0.0005487431670922944,0.0
"=""Pyramimonas""",0.0009802796925676028,0.0006861534239055853,0.0,0.0,0.0,0.0,0.0,0.0
"=""R76-B128""",0.0,0.0,0.0,0.0,0.001386768166294157,0.00038520059320891356,0.002268841940862371,0.0005381836757032875
"=""R7C24""",0.0002502841768257709,0.0005489227391244682,0.0013632248788540391,0.0001568299440639866,0.0,0.0,0.0,0.0
"=""RB41""",0.0,0.0,0.0,6.273197762559465e-05,0.0,0.0,0.0,0.0
"=""RBG-13-54-9""",0.0013244204357030379,0.0,0.0,0.0,0.0,1.2840019773630452e-05,4.2211012853253414e-05,1.3682635822964935e-05
"=""RBG-16-49-21""",0.0,0.0,0.0,0.0,0.00015490495474562393,0.0,0.000358793609252654,0.0
"=""RBG-16-55-12""",0.0,0.0,0.0,0.0001254639552511893,0.0,0.0,0.0,0.0
"=""RBG-16-58-14""",0.0,0.00035287890372287246,0.0,0.0,0.0,0.0,0.0,0.0
"=""RS62_marine_group""",0.0010949932736127477,0.004420788488305985,0.0019063847915224454,0.0015996654294526634,0.00014752852832916564,5.136007909452181e-05,0.0,0.0
"=""Raphidophyceae""",0.0,0.0,0.0,0.0,0.0,0.00016050024717038065,0.0,0.0
"=""Rapidithrix""",0.0,0.0,0.0,0.0,0.000390950600072289,0.0,0.0,0.0
"=""Reichenbachiella""",0.0,0.0,0.0,0.0,0.0,0.00015408023728356542,0.0003376881028260273,0.0
"=""Reinekea""",0.0,0.0,0.0,0.0,0.0025743728193439405,0.000398040612982544,0.0021844199151558642,0.0006841317911482468
"=""Reyranella""",0.0,0.0,0.0011502209915330954,0.0007214177426943385,0.0,0.0,0.0,0.0
"=""Rhaphoneis""",0.0,0.0,0.0,0.0,0.007310038578710158,0.00384558592220232,0.003841202169646061,0.023128215419418396
"=""Rhizochromulina""",0.0,0.0,0.0,0.0,0.0,0.00036594056354846786,0.0,0.0
"=""Rhizosolenia""",0.0,0.0,0.0,0.0,0.0006196198189824957,0.00013482020762311975,0.0002849243367594605,0.003817455394607217
"=""Rhizosolenids""",0.0,0.0,0.0,0.0,0.004352091585710387,0.0042564665549584945,0.0010974863341845888,0.0022393913963585947
"=""Rhodococcus""",0.00020857014735480912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Rhodoluna""",0.0,0.0,7.455136056233026e-05,0.0,0.0,0.0,0.0,0.0
"=""Rhodomonas""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006613273981099719
"=""Rhodopila""",0.00010428507367740456,0.0016663726009135643,0.00040470738590979286,0.00048094516179622565,0.0,0.0,0.0,0.0
"=""Rhodopirellula""",0.0,0.0,0.0,0.0,0.001224486785132075,0.0006805210480024139,0.001371857917730736,0.0008711278140621009
"=""Rhopalophora""",0.00019814163998706864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Rhynchomonas""",0.0,0.0,0.0,0.0,0.0,1.2840019773630452e-05,0.0,0.0
"=""Rhynchopus""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2804393038274894e-05
"=""Rickettsiella""",0.0,0.0,0.0,0.0002718385697109101,0.0,0.0,0.0,0.0
"=""Robertkochia""",0.0,0.0,0.0,0.0,0.0004204563057381221,0.0,0.0,0.0
"=""Robiginitalea""",0.0007612810378450532,0.0,0.0018211832365940678,0.001108264938052172,0.003540684679899976,0.00170772262989285,0.0024271332390620715,0.0017787426569854418
"=""Rokubacteriales""",0.0,0.0,0.0007774641887214441,3.1365988812797324e-05,0.0,0.0,0.0,0.0
"=""Roseiarcus""",0.0,0.0004705052049638299,0.00038340699717769847,0.0,0.0,0.0,0.0,0.0
"=""Roseibacillus""",0.0,0.0,0.00014910272112466052,0.0,0.002426844291014775,0.0014445022245334258,0.001076380827757962,0.0009167366001386507
"=""Roseimarinus""",0.0,0.0,0.0,0.0,0.0006491255246483289,0.0001733402669440111,0.0001582912981997003,0.0
"=""Roseisolibacter""",0.0006778529789031296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Roseivirga""",0.0,0.0,0.0,0.0,0.00011802282266333252,0.0,0.0,0.0
"=""Rothia""",0.0,0.0,0.0,0.00018819593287678393,0.0,5.7780088981337034e-05,0.0,7.297405772247967e-05
"=""Rozella""",0.0,0.0,0.0,0.0,0.0,0.0003274205042275765,0.0,0.0007023753055788667
"=""Rubellimicrobium""",0.00017728462525158775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Rubricoccus""",0.0,0.0,0.0,0.0,0.0,0.0,6.331651927988012e-05,0.0
"=""Rubripirellula""",0.0,0.0,0.0,0.0,0.0011802282266333251,0.0003466805338880222,0.0011291445938245287,0.0001961177801291641
"=""Rubritalea""",0.0,0.0,0.0,0.0,0.0006343726718154123,4.494006920770658e-05,0.0006964817120786814,2.736527164592987e-05
"=""S-70""",0.0,0.0,0.0,0.0007005070834858069,0.0,0.0,0.0,0.0
"=""S-BQ2-57_soil_group""",0.0,0.000372483287263032,0.0016827307098354544,0.00010455329604265774,0.0,0.0,0.0,4.560878607654979e-05
"=""S085""",0.00014599910314836638,0.0,0.0,2.091065920853155e-05,7.376426416458282e-05,0.0,0.0,0.0
"=""S25-593""",0.0,0.0,0.0,0.0,0.0006933840831470785,0.0006869410578892292,0.0002743715835461472,0.0006202794906410771
"=""SA1-3C06""",0.0006674244715353891,0.00892979670254269,0.0003408062197135098,0.00024047258089811283,0.0,0.0,0.0,0.0
"=""SAR116_clade""",0.0007404240231095724,0.0,0.0,0.0,0.0026186313778426905,0.001136341749966295,0.002891454380447859,0.0014229941255883534
"=""SAR202_clade""",0.0,0.0,0.0,0.0,0.0,0.0,0.000358793609252654,0.0
"=""SAR324_clade(Marine_group_B)""",0.0008029950673160151,0.0015487462996726068,0.0020767879013792,0.0017983166919337131,0.0024120914381818583,0.0027734442711041776,0.004073362740338955,0.00109004998722954
"=""SAR86_clade""",0.0,0.0004999117802740693,0.0005964108844986421,0.0,0.0037472246195608076,0.002882584439180036,0.003946729701779194,0.0019018863793921262
"=""SAR92_clade""",0.0,0.0,0.0,0.0,0.000287680630241873,0.0001733402669440111,0.000685928958865368,0.0002736527164592987
"=""SBR1031""",0.0,0.0,0.0,0.0,0.0008409126114762442,0.0004301406624166201,0.00023216057069289377,0.00011402196519137447
"=""SBZC-1223""",0.0,0.0,0.0,0.0,0.0,0.00023112035592534814,0.0,0.00011402196519137447
"=""SC-I-84""",5.214253683870228e-05,0.0010488345193985374,0.0007774641887214441,0.00046003450258769407,0.0,0.0,0.0,0.0
"=""SCGC_AAA011-D5""",0.0,0.0,0.0,9.409796643839196e-05,8.114069058104111e-05,0.0,0.000358793609252654,0.0
"=""SCGC_AAA164-E04""",0.00038585477260639686,0.0008625928757670215,0.0014271260450503221,0.00040775785456636523,0.001408897445543532,0.0010015215423431752,0.0021633144087292375,0.0007434232130477615
"=""SEEP-SRB1""",0.0,0.0,0.0,0.0,0.00048684414348624665,6.420009886815226e-06,0.0,0.0
"=""SG8-4""",0.0,0.0,8.520155492837745e-05,0.0,0.00022866921891020675,0.0005906409095870008,0.0002532660771195205,0.0
"=""SH-PL14""",0.0016164186419997705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""SH3-11""",0.0,0.0004999117802740693,0.00019170349858884923,0.0,0.0,0.0,0.0,0.0
"=""SJA-15""",0.00012514208841288545,0.0010390323276284576,0.0,0.00017774060327251817,0.0,0.0,0.0,0.0
"=""SJA-28""",0.0007299955157418318,0.001774196710384442,7.455136056233026e-05,0.0,0.0,0.0,0.0,0.0
"=""SL56_marine_group""",0.00013557059578062593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""SM1A02""",0.0,0.0004705052049638299,0.0001597529154907077,0.00019865126248104972,0.0009294297284737436,0.0004879207513979572,0.0011185918406112156,0.0009349801145692706
"=""SM2D12""",0.0,0.0,0.0,0.0004914004914004914,0.00010326996983041596,0.0,0.000358793609252654,4.560878607654979e-05
"=""SS1-B-02-17""",0.0,0.0,0.0,0.0,0.0007745247737281197,0.0003723605734352831,0.0006964817120786814,0.0003192615025358485
"=""SS1-B-09-64""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473054329185974e-05
"=""SUP05_cluster""",0.0,0.0,0.0,0.0,0.00019916351324437363,0.0,0.0,0.0
"=""SWB02""",0.000344140743135435,0.0,0.0016720805154694072,6.273197762559465e-05,0.0006048669661495792,0.0,0.0,0.0
"=""SZB7""",0.00033371223576769454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""SZB85""",0.0,0.0,0.0,0.0,0.0003171863359077062,0.00019260029660445678,0.0,0.0003785529244353632
"=""Saccharimonadaceae""",0.0,0.0,0.0,0.0,0.00039832702648874725,4.494006920770658e-05,0.0,0.0
"=""Saccharimonadales""",0.0,0.0,0.0002769050535172267,0.0,0.002227680777770401,0.00170772262989285,0.0018045207994765835,0.000629401247856387
"=""Saccharospirillum""",0.0,0.0,0.0,0.0,0.0,8.346012852859794e-05,0.0,0.0
"=""Salinimonas""",0.0,0.0,0.0,0.0,0.0007007605095635368,0.0002953204547935004,0.0007281399717186214,0.000428722589119568
"=""Salinirepens""",0.0,0.0,0.0,0.0,0.0,0.0,0.0005592959203056078,0.0003238223811435035
"=""Sandaracinus""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005290619184879776
"=""Saprospira""",0.0,0.0,0.0,0.0,0.00014752852832916564,0.00010914016807585884,0.0001582912981997003,0.00013682635822964936
"=""Schekmanbacteria""",0.0,0.0,0.0,0.0,0.0,0.0,0.00011608028534644688,0.0
"=""Schleiferia""",0.0,0.0,0.0,0.0,0.000494220569902705,0.0,0.0,0.0005746707045645273
"=""Schlesneria""",0.0012409923767611143,0.0006959556156756651,0.0006922626337930668,0.0013382821893460192,0.0,0.0,0.0,0.0
"=""Scolecida""",0.0,0.0,0.0,0.0,0.0005679848340672878,0.0,0.0,0.0
"=""Sedimenticola""",0.0,0.0,0.0,0.0,0.00040570345290520557,8.346012852859794e-05,0.00018994955783964036,0.0005108184040573576
"=""Sediminibacterium""",0.0011575643178191905,0.0,0.0007561637999893498,0.0,0.0,0.0,0.0,0.0
"=""Sediminispirochaeta""",0.0,0.0,0.0,0.0,0.0006491255246483289,0.00016050024717038065,0.0007703509845718748,0.0
"=""Seonamhaeicola""",0.0,0.0,0.0,0.0,0.0003540684679899976,0.0007254611172101205,0.0,0.0003876746816506732
"=""Sericytochromatia""",0.0,0.0,0.0,0.0,0.0011138403888852006,0.000571380879926555,0.0006226124395854878,0.00041047907468894806
"=""Sh765B-TzT-35""",0.0,0.0,4.260077746418872e-05,0.0,0.0,0.0,0.0,0.0
"=""Shewanella""",0.00022942716209029,0.00013723068478111705,0.00013845252675861335,0.0,5.163498491520798e-05,0.0,0.0,0.0001322654796219944
"=""Silicimonas""",0.0,0.0,0.0,0.0,0.00020653993966083191,8.988013841541316e-05,0.0003482408560393407,0.00018699602291385412
"=""Silvanigrella""",0.0,0.0,0.0,0.0,0.00019178708682791534,0.00012840019773630452,0.0,0.0
"=""Simiduia""",0.0,0.0,0.0,0.0,0.00023604564532666504,0.0,0.0006753762056520546,0.0001687525084832342
"=""Simkania""",0.0,0.0,0.0,0.0,0.00011064639624687424,0.0,6.331651927988012e-05,0.0
"=""Sinophysis""",0.0,0.0,0.0,0.0,0.0008335361850597859,0.0008988013841541316,0.0010341698149047087,0.002777575072061882
"=""Siphonophorae""",0.0,0.0,0.0,0.0,0.00014015210191270738,0.0020929232231017636,0.0034718558071800934,2.736527164592987e-05
"=""Skeletonema""",6.257104420644273e-05,0.0,0.0,0.0,0.0005827376869002043,0.0014958623036279476,0.0011080390873979022,0.001267924252928084
"=""Sneathiella""",0.0,0.0,0.0,0.0,0.0,0.0,0.0002954770899727739,0.0
"=""Sorodiplophrys""",3.1285522103221364e-05,0.0,0.0,0.0,0.0,1.9260029660445678e-05,0.0021105506426626706,0.0
"=""Sphingobium""",0.0,0.0,0.0,0.0,0.0,2.5680039547260904e-05,0.0,0.0
"=""Sphingomicrobium""",0.0,0.0,0.0,0.0,0.0004647148642368718,7.062010875496749e-05,2.1105506426626707e-05,0.00014594811544495933
"=""Sphingomonas""",0.00020857014735480912,0.0,0.0,0.0,0.0,0.0,0.0007809037377851882,0.0
"=""Sphingopyxis""",0.0,0.0,0.0,0.0,0.0,0.0,0.00014773854498638695,0.0
"=""Spirochaeta""",0.0,0.0,0.0,0.0,0.00019178708682791534,0.00033384051411439175,0.0,0.00025997008063633376
"=""Spirochaeta_2""",0.0,0.0,0.0,0.0,0.000494220569902705,0.0,5.2763766066566766e-05,1.8243514430619916e-05
"=""Spongiibacter""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.297405772247967e-05
"=""Staphylococcus""",0.0,0.0,0.0001065019436604718,0.0001254639552511893,0.0,9.630014830222839e-05,6.331651927988012e-05,7.753493633013464e-05
"=""Stappia""",0.0,0.0,0.0,0.0,0.0,0.0,0.00021105506426626706,0.0
"=""Stappiaceae""",0.0,0.0,0.0,0.0,0.0006933840831470785,0.0003723605734352831,0.0010341698149047087,0.00034662677418177836
"=""Stellarchytrium""",0.0,0.0,0.0,0.0,0.0024415971438476913,0.0001219801878494893,8.442202570650683e-05,0.0001505089940526143
"=""Streptococcus""",0.0,0.0,4.260077746418872e-05,0.0,0.0,0.0,7.386927249319348e-05,8.665669354544459e-05
"=""Subclade_A""",0.0,0.0,0.0,0.0,0.00041307987932166383,0.0002247003460385329,0.0,0.0
"=""Subclade_B""",0.0,0.0,0.0,0.0,9.589354341395767e-05,3.8520059320891356e-05,0.0,0.0
"=""Subgroup_10""",0.0003962832799741373,0.0008331863004567821,7.455136056233026e-05,0.0005854984578388834,0.0027882891854212307,0.0004750807316243267,0.0033663282750469596,0.0008437625424161711
"=""Subgroup_11""",0.0,0.0,0.0,0.000324115217732239,0.0,0.0,0.0,0.0
"=""Subgroup_13""",0.0,0.0,0.0,0.00010455329604265774,0.0,0.0,0.0,0.0
"=""Subgroup_17""",0.0,0.0,0.0,0.0008050603795284647,0.0,0.000654841008455153,0.0,0.00011402196519137447
"=""Subgroup_18""",0.0008968516336256792,0.0,0.0008520155492837744,0.00037639186575356786,0.0,0.00010272015818904362,0.0004537683881724742,1.8243514430619916e-05
"=""Subgroup_2""",0.0003754262652386564,0.0009116038346174204,0.0007881143830874913,0.0002718385697109101,0.0,0.0,0.0,0.0
"=""Subgroup_21""",0.0,0.0,0.0006177112732307365,0.0,0.0006048669661495792,5.7780088981337034e-05,0.00044321563495916083,0.00041960083190425805
"=""Subgroup_22""",0.00042756880207735866,0.0,0.00045795835774002874,0.00035548120654503633,0.0004278327321545804,0.0006484209985683377,0.0007492454781452481,0.0001277046010143394
"=""Subgroup_23""",0.00012514208841288545,0.0,0.0,0.0,0.0004278327321545804,0.000539280830492479,0.0009814060488381419,0.0005153792826650125
"=""Subgroup_26""",0.0,0.0,0.0,0.0,0.0001253992490797908,8.346012852859794e-05,0.0002005023110529537,1.8243514430619916e-05
"=""Subgroup_5""",0.00027114119156125186,0.0,7.455136056233026e-05,1.0455329604265775e-05,0.0,0.0,0.0,0.0
"=""Subgroup_7""",0.0,0.0002548569860220745,0.0001065019436604718,0.0,8.114069058104111e-05,0.0,0.0,0.0
"=""Subgroup_9""",0.0,0.0,0.0,0.0,0.0002139163660772902,0.0,0.0,0.0
"=""Sulfuricurvum""",0.0,0.0,0.0009585174929442463,0.0,0.0,0.0,0.0,0.0
"=""Sulfuriflexus""",0.0,0.0,0.0,0.0,9.589354341395767e-05,0.0,0.0,0.0
"=""Sulfurifustis""",0.00023985566945803046,0.0,0.0004473081633739816,0.00047048983219195986,0.0,0.0,0.0,0.0
"=""Sulfurimonas""",0.00010428507367740456,0.0,0.0004899089408381703,0.0,0.0024637264230970663,0.0015343823629488389,0.002564319030835145,0.0006795709125405918
"=""Sulfurovum""",0.0,0.0,0.0,0.0,0.0010769582568029093,0.0006805210480024139,0.0012346721259576623,0.0005473054329185974
"=""Sumerlaea""",0.0,0.0,0.0,0.0,0.00020653993966083191,0.000199020306491272,0.0002849243367594605,0.0
"=""Sutterella""",0.0,0.0,0.0,0.0,0.00016228138116208222,0.0,0.0,0.0
"=""Sva0081_sediment_group""",0.0,0.0,0.0,0.0,0.00266288993634144,0.002362563638348003,0.0030602984318608725,0.0024400700550954134
"=""Sva0485""",0.0004484258168128396,0.0,0.0003195058309814154,0.0,0.0028546770231693552,0.00043656067230343537,0.0017728625398366433,0.0009121757215309957
"=""Sva0996_marine_group""",0.0,0.0,0.0,0.0,0.0013277567549624908,0.0019966230747995354,0.0017517570334100168,0.0001687525084832342
"=""Sva1033""",0.0,0.0,0.0,0.0,0.0007376426416458282,0.0004686607217375115,0.0006437179460121146,0.0003010179881052286
"=""Symphothece_PCC-7002""",5.214253683870228e-05,0.0,0.0001065019436604718,0.00019865126248104972,0.0009589354341395768,0.0,0.0004959794010257276,0.00043784434633487794
"=""Syndiniales_Group_I""",0.0,0.0,0.0,0.0,0.024120914381818584,0.02695120150485032,0.041018551740149005,0.03500018243514431
"=""Syndiniales_Group_III""",0.0,0.0,0.0,0.0,0.00011802282266333252,0.0014252421948729801,0.0018467318123298368,0.0034753894990330937
"=""Synechococcus_CC9902""",0.000114713581045145,0.0,0.0,0.0,0.007487072812705157,0.006009129254059051,0.009771849475528165,0.003479950377640749
"=""Synechococcus_MBIC10613""",0.0,0.0,0.0,0.0,0.00048684414348624665,0.0004301406624166201,0.0,0.0
"=""Synechocystis_PCC-6803""",0.0,0.0,0.0,0.0,0.00010326996983041596,0.0,0.0001371857917730736,4.104790746889481e-05
"=""Syntrophobacter""",0.0,0.0,0.000532509718302359,0.0,0.0,0.0,0.0,0.0
"=""Syntrophomonas""",0.0,0.0,0.0006283614675967837,0.0,0.0,0.0,0.0,0.0
"=""Syntrophorhabdus""",0.0,0.0003920876708031916,0.0,2.091065920853155e-05,0.0,0.0,0.0,0.0
"=""Syntrophus""",0.0,0.0,0.0,9.409796643839196e-05,0.0,0.0,0.0,0.0
"=""TA06""",0.0003649977578709159,0.00034307671195279267,0.0,0.0,0.0,0.0,0.0,0.0
"=""TC1""",0.0,0.0,0.0007561637999893498,0.0,0.0,0.0,0.0,0.0
"=""TG3""",0.0,0.0,0.0,0.0,0.0001696578075785405,0.0,6.331651927988012e-05,0.0
"=""TK10""",0.0,0.0,6.390116619628308e-05,0.0,0.0,0.0,0.0,0.0
"=""TPD-58""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.753493633013464e-05
"=""TRA3-20""",0.001783274759883618,0.0030680860240349743,0.004260077746418872,0.0017564953735166502,0.0,0.0,0.0,0.0
"=""Taeseokella""",0.0,0.0,0.0,0.0,0.00019916351324437363,0.00011556017796267407,0.0,8.665669354544459e-05
"=""Tagaea""",0.0,0.0,0.0,0.0,0.00014752852832916564,0.0,0.0002005023110529537,6.38523005071697e-05
"=""Taibaiella""",0.0,0.0,0.0,0.0,0.0,0.0,0.0004221101285325341,0.0
"=""Tamlana""",0.0,0.0,0.0,0.0,0.0006417490982318706,0.0002696404152462395,0.0006015069331588612,0.0
"=""Teleaulax""",0.012086640039211187,0.015673704640357583,0.0025134458703871348,0.004558523707459878,0.0,0.0006484209985683377,0.0,2.736527164592987e-05
"=""Telmatospirillum""",0.0,0.0,4.260077746418872e-05,0.0,0.0,0.0,0.0,0.0
"=""Telonema""",0.0,0.0,0.0,0.0,0.0005901141133166626,0.0,0.002870348874021232,0.0001277046010143394
"=""Tenacibaculum""",0.0,0.0,0.0,0.0,0.003319391887406227,0.0020094630945731657,0.004601000401004622,0.0030557886671288355
"=""Tepidibacter""",0.0,0.0,0.0,0.0,0.0,0.0,0.0002743715835461472,0.0
"=""Terasakiella""",0.0,0.0,0.0,0.0,9.589354341395767e-05,0.0,0.0,0.00012314372240668442
"=""Terrimicrobium""",0.0006674244715353891,0.0,0.0003621066084456041,0.0,0.0,0.0,0.0,0.0
"=""Terrimonas""",0.00068828148627087,0.0,0.0003301560253474626,0.0,0.0,0.0,0.0,0.0
"=""Terrisporobacter""",0.00022942716209029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Tetranephris""",0.0,0.0,0.0010756696309707652,0.0,0.0,0.0,0.0,0.0
"=""Tetraselmis""",0.0,0.0,0.0,0.0,0.0027071484948401896,0.00767833182463101,0.003165825963994006,0.0003375050169664684
"=""Thalassionema""",0.0,0.0,0.0,0.0,2.950570566583313e-05,0.013809441266539551,0.0016462295012768832,0.0
"=""Thalassobaculum""",0.0,0.0,0.0,0.0,0.0,0.0,0.0003904518688925941,0.0
"=""Thalassococcus""",0.0,0.0,0.0,0.0,0.0001770342339949988,0.0,0.0,0.0
"=""Thalassospira""",0.0,0.0,0.0,0.0,0.000339315615157081,8.346012852859794e-05,0.0,0.00010033932936840953
"=""Thalassotalea""",0.0,0.0,0.0,0.0,0.00036144489440645584,0.0003210004943407613,0.00016884405141301366,0.0002554092020286788
"=""Thaumasiovibrio""",0.0,0.0,0.0,0.0,0.0007671483473116614,0.0011235017301926644,0.0011819083598910956,0.0005199401612726675
"=""Thermoanaerobaculum""",0.0,0.0,0.0006177112732307365,0.00010455329604265774,0.0,0.0,0.0,0.0
"=""Thermoflexus""",0.0,0.0,0.0,0.0,0.00018441066041145705,0.0,0.0,3.648702886123983e-05
