Genus,0,1,2,3
Thalassionema,-0.6681628931406575,-0.6681628931406575,1.7203590233653472,-0.3840332370840326
Thaumasiovibrio,-0.9972494268051231,-0.9972494268051231,1.1020690884803406,0.8924297651299055
Thraustochytrium,-0.9907906844702787,-0.9907906844702787,1.1822786452767824,0.7993027236637749
Triceratium,-0.9866618312108563,-0.9866618312108563,0.7564513586791345,1.2168723037425786
UBA10353_marine_group,-0.9777646941792454,-0.9777646941792454,1.2743324025244611,0.6811969858340299
UTBCD1,-0.5773502691896258,1.7320508075688776,-0.5773502691896258,-0.5773502691896258
Veneroida,1.0046544080950166,0.930103111627234,-1.3237033253738697,-0.6110541943483806
Ventrifissuridae,-0.600077786636855,-0.600077786636855,1.7313661229906008,-0.5312105497168911
Verruc-01,-0.9814988301870221,-0.9814988301870221,1.2522756620671036,0.7107219983069407
Vibrio,-0.9260558477896556,-1.0679847318378015,1.0798763781096978,0.9141642015177593
Vicinamibacteraceae,1.4531767224815069,0.4034700889296795,-0.9593121892838481,-0.8973346221273382
Viridilobus,0.7357974089489067,1.2330522121151433,-0.9844248105320249,-0.9844248105320249
WCHB1-41,-0.958421856424107,-0.958421856424107,0.5548687740952302,1.3619749387529836
WD2101_soil_group,-0.636561019193052,1.727239770103606,-0.4541177317175018,-0.636561019193052
Winogradskyella,-0.9494325256257625,-0.9494325256257625,0.5054102755438868,1.393454775707638
Woeseia,-0.9083736876763254,-1.0745996658615176,0.8271681731744268,1.1558051803634162
Xiphosura,-0.8866498263686734,-0.8866498263686734,0.23265887016147696,1.5406407825758697
endosymbionts,-0.9270867370939054,-0.9270867370939054,1.457200275695922,0.3969731984918887
hgcI_clade,0.5658660572088146,1.35476404347065,-0.9603150503397322,-0.9603150503397322
mle1-7,0.37390780140915947,-1.525963307387193,-0.08276394251349842,1.2348194484915316
pItb-vmat-80,-0.8513645206476658,-0.8513645206476658,0.10950408500984284,1.593224956285489
