Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,SampleID,Count
bbdffcb805ed12ce72c6f7f6a66ca5a7,Bacteria,Modulibacteria,Moduliflexia,Moduliflexales,Moduliflexaceae,Moduliflexaceae,Unassigned,OL-PAMA-4b,7.0
35fef8437fed2c74583acbac0d6fed5e,Bacteria,Planctomycetota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,7.0
55f586eec1f348c5400309c6f7949b89,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Pelagicoccus,Unassigned,OL-PAMA-4b,7.0
f4cefb0a8752d09dedba0dc8913cd176,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,7.0
e3c2e4f4590630de34ca9019763bbbd3,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,7.0
73446ff5bf58c5ba77e03ce79c7a479a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,Unassigned,OL-PAMA-4b,7.0
aee866929d31af632578434d782ec3c0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,OL-PAMA-4b,7.0
636c9651017b11f7e14e70f49f36716d,Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,SS1-B-02-17,SS1-B-02-17,Unassigned,OL-PAMA-4b,7.0
c6b0c1ada78d7f6b3085e742b36bd615,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19,Unassigned,OL-PAMA-4b,7.0
a5153e3d35464d745c8e1fb2adc254a5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudohoeflea,Unassigned,OL-PAMA-4b,7.0
e7f8dd966562e648bfb4cd4f703aca4a,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Unassigned,OL-PAMA-4b,7.0
6c550e1fe70f382076ef786178a35aa7,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Unassigned,OL-PAMA-4b,7.0
44f5f0a093f15f23bd18d2f8f536be81,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Unassigned,OL-PAMA-4b,7.0
0cdcfe03e0db213654ffdf4f4d0904d1,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned,OL-PAMA-4b,7.0
5fcbaec71af648415f6dfc9adfb28d8c,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,7.0
6ede5b4c05784b83fb519d4a42881b02,Bacteria,Patescibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria,Unassigned,OL-PAMA-4b,7.0
c3bb4bc51aed454a3dabcc4b8e5933e2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182_clade,OM182_clade,Unassigned,OL-PAMA-4b,7.0
454c37fb4a2d4b521e486afbb679bb78,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,7.0
7c930833ab97bc1e80b0e7802f0a3c81,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,Unassigned,OL-PAMA-4b,7.0
598834f94962851a40427844c09edcf6,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,Unassigned,OL-PAMA-4b,7.0
505e63def92350921ba62b6893555d4e,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Unassigned,OL-PAMA-4b,7.0
db3d7aa5b032c29a0f14389b8799e5c5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,Unassigned,OL-PAMA-4b,7.0
f68712fb6830870b09b3d44ddf844a9b,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Unassigned,OL-PAMA-4b,7.0
f9975aaed1c83da6ee6c715d640805ea,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned,OL-PAMA-4b,7.0
6f2101633037ebdea7e30ca4b1b87772,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Unassigned,OL-PAMA-4b,7.0
d8965bf647f2569b68b9207b6acf334a,Eukaryota,Arthropoda,Insecta,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,7.0
2ee24b66a3d94734b0b43e405e1329b8,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,Unassigned,OL-PAMA-4b,7.0
7f4c6fd14400625a59fee2379d3ec6e1,Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Unassigned,Unassigned,OL-PAMA-4b,7.0
02e2cab81553d5b0958722c4f46e96bf,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Unassigned,OL-PAMA-4b,7.0
cd7c24adf84fe0698f42e9bdb1c1372c,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Picochlorum,Unassigned,OL-PAMA-4b,7.0
bd434ec521daadb0b0d02c858d211a99,Eukaryota,Arthropoda,Maxillopoda,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,7.0
60aa883a8bd0be273d7f07366e3ac80b,Eukaryota,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Incertae_Sedis,Stellarchytrium,Unassigned,OL-PAMA-4b,7.0
d2d90b64393be9228268369348cb20c2,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Chaetoceros,Unassigned,OL-PAMA-4b,6.0
0912f93658fb7d5ad723d97aec4f01fe,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Leptothecata,Leptothecata,Unassigned,OL-PAMA-4b,6.0
db6acc1f8248207f144a1a367349c9e3,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Pelagostrobilidium,Unassigned,OL-PAMA-4b,6.0
2b2d1390036c821259abd48a563e66cf,Eukaryota,Protalveolata,Syndiniales,Syndiniales,Syndiniales_Group_III,Syndiniales_Group_III,Unassigned,OL-PAMA-4b,6.0
727976504d58a54a66fa71e1c4c544ce,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Chaetoceros,Unassigned,OL-PAMA-4b,6.0
fe6157ba0e773daa5fd1e97a9460e2c6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceicoccus,Unassigned,OL-PAMA-4b,6.0
84005f0331a1e5dca66499dfcd11c269,Eukaryota,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Thraustochytriaceae,Labyrinthuloides,Unassigned,OL-PAMA-4b,6.0
b36cf3ba56a74c8422f8ca4bd57b7c49,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
c9d5a4e9c99384a088f454ec673ae160,Eukaryota,Cercozoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
7a899d4dce734c27bdd8fd2066296e06,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
d3f15c9520aaf801ad18581dd1d29d3f,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Chaetoceros,Unassigned,OL-PAMA-4b,6.0
1d5e402de1cd492a54b89c7720b93a7d,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
f07e7f205410020db8fbfbf6b9515f55,Eukaryota,Xenacoelomorpha,Acoela,Acoela,Acoela,Acoela,Unassigned,OL-PAMA-4b,6.0
54b61c00c2b79bd17a619c393468eefc,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,Unassigned,OL-PAMA-4b,6.0
1cf9dac27e3cd103befa94a02ca60ce3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,Unassigned,OL-PAMA-4b,6.0
58382f3162772ce700ba1a4a63a919c0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
432425f4ad3fcd15ae7fbcbc49ac4f4a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gilvibacter,Unassigned,OL-PAMA-4b,6.0
5c7f23801f3edfad5d5fb1ac61bbee57,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,Unassigned,OL-PAMA-4b,6.0
202db9d57be412b3a10a105cc6df26ce,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Unassigned,OL-PAMA-4b,6.0
67654ddd326af106f2e79dfee0f1bf95,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
306d2912a62a962c2c01cf5571a31842,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Unassigned,OL-PAMA-4b,6.0
c3e04cb8b4d357c17ef4bf94adf1be4d,Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,SS1-B-02-17,SS1-B-02-17,Unassigned,OL-PAMA-4b,6.0
ec12cdcf39c8c80223cb68ec1793d48b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned,OL-PAMA-4b,6.0
99f27e640e4e26372946ad230d398489,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
b1a2f0606496e34484f05b0d6115cd4d,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Sedimenticola,Unassigned,OL-PAMA-4b,6.0
22e433d53b6435e3523908e4eb1b5994,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Unassigned,OL-PAMA-4b,6.0
dcf11ea8685c72a201cfdb353ae75468,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
b1ac14fe5fa18a76d21590e5179cd975,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
d0b02c02cd3de132913e54ccb7a46d4a,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,Unassigned,OL-PAMA-4b,6.0
b5cebcb7bb7fcfad8b2aa7ed3b5d09ed,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Unassigned,OL-PAMA-4b,6.0
a2f99ce7951c2ae36115d8db8330b7b0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,uncultured,Unassigned,OL-PAMA-4b,6.0
7ae827be578a7012632a7f19f97dab99,Bacteria,Actinobacteriota,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
a37a20ceb742e6c0a2b7583299105ed7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,Unassigned,OL-PAMA-4b,6.0
7adf2ffcceae81fda50529693240bc78,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,Unassigned,OL-PAMA-4b,6.0
2321acd018ecd85e94d4625c12c53388,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,Unassigned,OL-PAMA-4b,6.0
ab4692d389173e6c8a04ebd3d4c2f6cc,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,Unassigned,OL-PAMA-4b,6.0
02d6baabc4fa242cfb5d379bc6737fd9,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
b69642625e8f8e44619e58b132e33199,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
3ac32243cf16ba5c00b3a062f76c696e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182_clade,OM182_clade,Unassigned,OL-PAMA-4b,6.0
2e71aac1e3bef080d8c106a274952cc3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
0aa9bf6400e165a7a04bfe494beb89e4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Aestuariicella,Unassigned,OL-PAMA-4b,6.0
b31452783207b145a4ce330763a14c40,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,Unassigned,OL-PAMA-4b,6.0
ce57f850140b77c78ecf3d97900716ca,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
e0a1c7a983a581e6784b9c12a34a8d21,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
64ec7cc2c9de06ee2ff84e177cec8faf,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,Desulfatiglandaceae,Desulfatiglans,Unassigned,OL-PAMA-4b,6.0
dc9a876e71ecabda3d7e0351294aa512,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Unassigned,OL-PAMA-4b,6.0
a92e9152b26a5c13bf09b3c46384fb69,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,Unassigned,OL-PAMA-4b,6.0
359cbe3f51eb8f5893af6420c94a786f,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Verruc-01,Unassigned,OL-PAMA-4b,6.0
028e3384962ec9ff90ceaf3d77a7f862,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Unassigned,OL-PAMA-4b,6.0
0ddcc366817fcf10a50734b774385e49,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
c71ac284c674ae0929f13480623fc7b2,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
42278bf879c63668b41d96ac771d165d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
2bb594cb339dab3bc1191a2a5657d919,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,Unassigned,OL-PAMA-4b,6.0
6e4c98e5db921ecabcf38080efe37bcb,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
4c7eb00600bec55e83d2f5759b4980ab,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
1e9aa75211094adc954c53c636870f8b,Eukaryota,Cercozoa,Novel_Clade_2,Novel_Clade_2,Novel_Clade_2,Novel_Clade_2,Unassigned,OL-PAMA-4b,6.0
59f01ccc3bb215163403733e15c589d0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
21ed2a7383a69244a537808ba5906185,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unassigned,OL-PAMA-4b,6.0
1f0c6dc5c600dee782878df916677fdd,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
89d571130d3cfd2bcf9eee4fba5f9453,Eukaryota,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Unassigned,OL-PAMA-4b,6.0
89be0d48fc5f13f26a2792ef95923c02,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
7c818433de3814d16930c836cf80fcea,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
04172bebc9058a3793fd9ab34bba43cd,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
df9a236e9081977c2a6c058191da922d,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Skeletonema,Unassigned,OL-PAMA-4b,6.0
baa92e74591972508c3c80c643668d84,Eukaryota,Cercozoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
61eafe224671999c7a807b40608455de,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
c5ed3b1ff10369f8138d76cd235a8c3d,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
02cbb29078c453ade09d9b324f38c373,Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Unassigned,Unassigned,OL-PAMA-4b,6.0
1e3448d34f709ec8b5a6c142f4db9ca6,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,OL-PAMA-4b,6.0
bcfeb708eb2bfb9a9fa755b7e8e44a49,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Teleaulax,Unassigned,OL-PAMA-4b,6.0
a30f474431abc1bce5dc58f3b4cc1566,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,OL-PAMA-4b,6.0
1385704fe94b7d8d8d2ec329c638b377,Eukaryota,Cercozoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
9cc4d566e2327c275bc03b9475b30047,Eukaryota,Cnidaria,Myxozoa,Bivalvulida,Bivalvulida,Bivalvulida,Unassigned,OL-PAMA-4b,6.0
e85ea6250e2847b1548c92ee8fc6f284,Eukaryota,Arthropoda,Maxillopoda,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
8424e52247e8aa364ff1b93f9c3ecf87,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Marinomonas,Unassigned,OL-PAMA-4b,6.0
3d333bf233ab76e5facb94bdf76d84af,Eukaryota,Arthropoda,Maxillopoda,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,6.0
9eebc3bab71e469a4995ce0c34dbcd75,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
b2a4a0b414a63474ffde51781ced331b,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
85d663132db48cb0b0d862f7e4b36817,Eukaryota,Cercozoa,Novel_Clade_2,Novel_Clade_2,Novel_Clade_2,Novel_Clade_2,Unassigned,OL-PAMA-4b,5.0
34e613b8153f97964b57c4783df25377,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
8efe5b837d7fb11cc8defdf2d3b31f80,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Euplotia,Euplotes,Unassigned,OL-PAMA-4b,5.0
1cb95e77c548117c36b85210a63a365b,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
005db06ed24f324303f143590b8740bc,Eukaryota,Cercozoa,Granofilosea,Granofilosea,Granofilosea,Massisteria,Unassigned,OL-PAMA-4b,5.0
adfd1f995d68071867db13f49f133a01,Eukaryota,Euglenozoa,Euglenida,Euglenophyceae,Phacaceae,Phacus,Unassigned,OL-PAMA-4b,5.0
524c57dc936fb608217a5e6df714f3ec,Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Unassigned,Unassigned,OL-PAMA-4b,5.0
3fb66a8dde0cfc7f6aa3557f2be9e864,Eukaryota,Xenacoelomorpha,Acoela,Acoela,Acoela,Acoela,Unassigned,OL-PAMA-4b,5.0
087c6faa9cad3fd601780e3acf763eca,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Proteomonas,Unassigned,OL-PAMA-4b,5.0
6261c8786758e2c1d75d39a1cec76436,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
513b693672d23a34b578e8634b3cec38,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Cerataulina,Unassigned,OL-PAMA-4b,5.0
722b47d40be6bc42b90151f4275dac80,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
846c9cfa77df91c7adfb2bb54b7c2766,Eukaryota,Protalveolata,Syndiniales,Syndiniales,Syndiniales_Group_I,Syndiniales_Group_I,Unassigned,OL-PAMA-4b,5.0
e6b977c4d635463cee3f97eff67c0f76,Eukaryota,Arthropoda,Merostomata,Xiphosura,Xiphosura,Xiphosura,Unassigned,OL-PAMA-4b,5.0
b2cadb3ed77869fbbc46f0a1f21f8ccb,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
60492e1f932154050e246cd8a8da3439,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unassigned,Unassigned,OL-PAMA-4b,5.0
f9a4ae6ef5704bb481345c848f5d84be,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,Unassigned,OL-PAMA-4b,5.0
c129ce1ca449a3d22b96a561638a3f79,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,Unassigned,OL-PAMA-4b,5.0
27e11db34e7492ec3cce7a5eebbf57cc,Bacteria,Planctomycetota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
759c181cb47f9796af894d0ca10426a6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ochrovirga,Unassigned,OL-PAMA-4b,5.0
2adbffd90d181cd248a398f04c01da39,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,Unassigned,OL-PAMA-4b,5.0
81422099af410dfa5e23e2dc8dfd3d6d,Bacteria,Planctomycetota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
c0140a86c7ce84012e61c7d04e9f74a1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
03e0b0ac50849e435e77089b7fb8378c,Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,Unassigned,OL-PAMA-4b,5.0
695a3d1cb15468d77bf73e96736643bc,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,Unassigned,OL-PAMA-4b,5.0
aba487e84463bb7a3e1ef3cfcb3f7f14,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Unassigned,OL-PAMA-4b,5.0
0f084ce407a36319d6e26ba320b40c3f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,5.0
0d673964df3659c98778375c473740ea,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,5.0
132b7132faa2481abf1bd4395de5f88e,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
2f1465cfb24392fb6dfbd43a90c55ed5,Bacteria,Chloroflexi,Dehalococcoidia,MSBL5,MSBL5,MSBL5,Unassigned,OL-PAMA-4b,5.0
f485fba93a56e030d64353838fb46b6a,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,OL-PAMA-4b,5.0
83ab231d91537051042877b9002ca4f3,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
1d757a4286d9bc4b80372d875891459e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,5.0
8db2596b4e4db80dea7b95ec9a71f542,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
b92e72d4235c18d34cb0548ac15ab243,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
6c5e8af14c7d23ed7ccc066da8c028ac,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Unassigned,OL-PAMA-4b,5.0
b97bfaee3f1c7d13a7420ad30a947635,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
f40708ca996e1dd2ff40b13f36c1664c,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,uncultured,Unassigned,OL-PAMA-4b,5.0
4f52dfcedf72e349c64d9c9bd7a36b41,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,5.0
8201ce5110a992510c3b5de07f5d526d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,uncultured,Unassigned,OL-PAMA-4b,5.0
dd0ebae6f15bfa18f3bf67a3ddaa6cb3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,OL-PAMA-4b,5.0
f050da0e17690b9686159de75388b2d0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
db2a2fd619f30328e7a904bcda09b2cc,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),Unassigned,OL-PAMA-4b,5.0
03680a28a660a52b2c3a290a9a72f8ea,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,OL-PAMA-4b,5.0
