genus,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Streptocephalus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,5e-05,4e-05,2e-05,4.000040000400004e-05,3.700029600236802e-05,3.900039000390004e-05,4.2000336002688025e-05,3.7000222001332016e-05,3.700029600236802e-05,3.919198647081755e-05,3.7812963207594003e-05,5.4345681830112446e-05,5.430311786868529e-05,4.537870287221578e-05
Streptomonospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1e-05,1e-05,1e-05,1.000010000100001e-05,4.000032000256002e-06,5.000050000500005e-06,5.000040000320003e-06,1.2000072000432001e-05,7.000056000448003e-06,4.813050970100401e-06,1.0312626329343821e-05,4.127520138995882e-06,4.124287433064706e-06,3.4377805206224074e-06
Streptomyces,0.0,0.002,0.0,0.0,0.0,0.0005,0.0005,0.0002,0.0006000000000000001,0.0004,0.0005900059000590005,0.0006100000000000001,0.00071,0.00055,0.0004900049000490004,0.0005780046240369923,0.0005490054900549005,0.0005970047760382083,0.0005700034200205202,0.0006020048160385283,0.0005858170609322203,0.0005898822260384665,0.0005647823390192698,0.0005574661847025794,0.0005761720152563155
Streptosporangium,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,3.000030000300003e-05,2e-05,2e-05,4e-05,1.000010000100001e-05,1.6000128001024008e-05,2.5000250002500023e-05,1.6000128001024008e-05,1.1000066000396002e-05,1.3000104000832005e-05,1.581431033032989e-05,1.5812693704993856e-05,1.994968067181343e-05,1.443500601572647e-05,1.7188902603112035e-05
Striatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Striga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strigamia,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,1e-05,1.000010000100001e-05,1.0000080000640006e-05,6.000060000600006e-06,6.000048000384003e-06,6.000036000216002e-06,8.000064000512004e-06,6.87578710014343e-07,3.437542109781273e-06,4.815440162161862e-06,6.186431149597058e-06,7.563117145369296e-06
Strigomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Strobilomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stromatinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strombidinopsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,0.0,0.0,0.0,2.062525265868764e-06,0.0,1.3747624776882351e-06,0.0
Strombidium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,3.0000240001920015e-06,1.375157420028686e-06,1.3750168439125092e-06,5.503360185327843e-06,0.0,1.375112208248963e-06
Strombomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,0.0
Strombophorus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strombosia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Strongylium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strongyloides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,0.0,8.000064000512004e-06,4.000040000400004e-06,4.000032000256002e-06,1.0000060000360004e-05,1.0000080000640004e-05,1.581431033032989e-05,1.2375151595212582e-05,1.3070480440153625e-05,1.6497149732258823e-05,1.0313341561867222e-05
Strongylus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strymon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stryphnodendron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Stupenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Stutzerimonas,0.0,0.0,0.002,0.0,0.0,0.0001,0.0004,0.0001,0.0,0.0001,0.00034000340003400014,0.0004,0.00013000000000000002,0.00031999999999999997,0.00021000210002100004,0.0002600020800165841,0.0003020030200302001,0.00027100216801732407,0.00025500153000916403,0.00026200209601667205,0.00029153337304608097,0.0003231289583194258,0.0002841109695675352,0.00023920867111774705,0.0002784602221703498
Stygamoeba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stygiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Stygiobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stygobromus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Stylochoplana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stylochus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,1.0000080000640006e-05,2.000020000200002e-06,4.000032000256002e-06,4.000024000144001e-06,2.000016000128001e-06,9.626101940200803e-06,1.5812693704993856e-05,8.255040277991764e-06,6.186431149597058e-06,8.938229353618259e-06
Stylonema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Stylonychia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,2.000020000200002e-06,2.000016000128001e-06,0.0,2.000016000128001e-06,0.0,0.0,6.879200231659802e-07,0.0,1.375112208248963e-06
Stylophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,5.000040000320002e-06,2.000020000200002e-05,1.1000088000704003e-05,7.000042000252001e-06,4.000032000256002e-06,3.437893550071715e-06,1.031262632934382e-05,6.191280208493823e-06,8.93595610497353e-06,7.563117145369296e-06
Suaeda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subacronicta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,2.000012000072001e-06,2.000016000128001e-06,6.87578710014343e-07,2.7500336878250184e-06,2.751680092663922e-06,2.062143716532353e-06,1.375112208248963e-06
Subdoligranulum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.0000060000360005e-06,2.000016000128001e-06,1.375157420028686e-06,0.0,0.0,6.873812388441177e-07,1.375112208248963e-06
Suberites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subeucalanus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Subpsaltria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subsaxibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subsaximicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subtercola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,5.000040000320003e-06,5.000050000500005e-06,7.000056000448004e-06,5.000030000180001e-06,9.000072000576005e-06,7.563365810157773e-06,6.875084219562546e-06,2.063760069497941e-06,1.3060243538038237e-05,3.4377805206224074e-06
Succinatimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Succinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Succiniclasticum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Succinimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Succinispira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Succinivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,0.0,0.0,3.0000240001920015e-06,5.000050000500005e-06,1.0000080000640005e-06,3.0000180001080015e-06,3.000024000192002e-06,3.4378935500717147e-06,2.062525265868764e-06,5.503360185327842e-06,3.436906194220588e-06,2.750224416497926e-06
Sugarlandvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sugiyamaella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,1.3758400463319607e-06,0.0,6.875561041244814e-07
Suhomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Suicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Suigetsumonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,2.000012000072001e-06,0.0,0.0,0.0,1.3758400463319607e-06,3.436906194220588e-06,0.0
Suillia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-05,2.000016000128001e-06,5.000050000500004e-06,2.000016000128001e-06,2.000012000072001e-06,4.000032000256002e-06,2.750314840057372e-06,4.125050531737528e-06,4.815440162161862e-06,5.499049910752941e-06,4.81289272887137e-06
Suillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,5.000040000320003e-06,3.0000180001080015e-06,4.000032000256002e-06,5.500629680114744e-06,6.875084219562546e-06,2.751680092663921e-06,3.436906194220588e-06,2.7502244164979258e-06
Sukuvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sulfidibacter,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,2e-05,1e-05,1e-05,1.000010000100001e-05,1.1000088000704003e-05,6.000060000600006e-06,4.000032000256002e-06,6.000036000216002e-06,1.2000096000768006e-05,1.4439152910301203e-05,7.562592641518801e-06,1.0318800347489704e-05,6.186431149597058e-06,7.563117145369296e-06
Sulfitobacter,0.006,0.01,0.008,0.011,0.005,0.0077,0.0075,0.0072,0.0075,0.0086,0.006850068500685,0.00755,0.00695,0.00778,0.00650006500065,0.007140057120456124,0.0071650716507165,0.007295058360465856,0.007343044058263372,0.007083056664452284,0.007395596604913428,0.007445028701363422,0.007268562964770619,0.007343293774570859,0.007242028444742193
Sulfoacidibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sulfobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,4.000032000256002e-06,6.000060000600005e-06,1.0000080000640005e-06,1.0000060000360005e-06,3.0000240001920015e-06,1.375157420028686e-06,0.0,2.7516800926639214e-06,3.436906194220588e-06,6.875561041244814e-07
Sulfolobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,1.3751122082489629e-06
Sulfuricaulis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,5e-05,0.0,3e-05,1.000010000100001e-05,1.800014400115201e-05,1.2000120001200012e-05,2.000016000128001e-05,2.300013800082801e-05,1.800014400115201e-05,2.200251872045897e-05,1.8562727392818876e-05,1.719800057914951e-05,1.993405592647941e-05,1.993912701960996e-05
Sulfuricella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,3e-05,2.000020000200002e-05,9.000072000576005e-06,9.00009000090001e-06,4.000032000256002e-06,6.000036000216002e-06,1.3000104000832009e-05,6.188208390129088e-06,6.875084219562546e-06,8.942960301157746e-06,1.168548106035e-05,1.2376009874240666e-05
Sulfuricurvum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,3.437893550071715e-06,0.0,6.879200231659802e-07,1.3747624776882351e-06,0.0
Sulfuricystis,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1e-05,0.0,3.0000000000000004e-05,1.000010000100001e-05,1.6000128001024005e-05,1.1000110001100012e-05,2.000016000128001e-05,9.000054000324003e-06,1.900015200121601e-05,2.0627361300430293e-05,1.787521897086262e-05,1.6510080555983528e-05,1.7871912209947057e-05,7.5631171453692965e-06
Sulfuriferula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,4e-05,4e-05,2.000020000200002e-05,2.400019200153601e-05,2.7000270002700027e-05,2.8000224001792012e-05,3.300019800118801e-05,3.500028000224002e-05,4.194230131087492e-05,2.543781161238142e-05,2.8204720949805195e-05,3.230691822567353e-05,3.0940024685601665e-05
Sulfuriflexus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,1e-05,8e-05,7e-05,2.000020000200002e-05,1.800014400115201e-05,3.800038000380004e-05,3.700029600236802e-05,4.600027600165602e-05,3.8000304002432015e-05,2.4065254850502004e-05,3.162538740998771e-05,4.1963121413124805e-05,3.574382441989412e-05,3.1627580789726154e-05
Sulfurifustis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,0.0,1e-05,1.000010000100001e-05,1.2000096000768006e-05,1.100011000110001e-05,1.0000080000640006e-05,9.000054000324003e-06,1.3000104000832009e-05,1.2376416780258171e-05,1.4437676861081346e-05,1.4446320486485588e-05,1.0310718582661764e-05,9.62578545774274e-06
Sulfurihydrogenibium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,1.375157420028686e-06,2.7500336878250184e-06,6.879200231659802e-07,2.7495249553764707e-06,1.375112208248963e-06
Sulfurimicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,2e-05,1e-05,3.0000300003000036e-05,1.800014400115201e-05,1.800018000180002e-05,1.0000080000640006e-05,7.000042000252001e-06,1.5000120000960009e-05,1.6501889040344232e-05,1.8562727392818876e-05,1.3070480440153629e-05,1.168548106035e-05,2.268935143610789e-05
Sulfurimonas,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,7.000070000700007e-05,5e-05,3.0000000000000004e-05,4e-05,1.000010000100001e-05,3.600028800230402e-05,2.900029000290003e-05,3.500028000224002e-05,4.300025800154802e-05,3.400027200217602e-05,4.606777357096098e-05,3.712545478563775e-05,3.370808113513304e-05,4.605454300255588e-05,3.5752917414473036e-05
Sulfurirhabdus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sulfuriroseicoccus,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,4.000040000400004e-05,4e-05,0.0,4e-05,4.000040000400004e-05,4.2000336002688025e-05,4.400044000440004e-05,4.400035200281602e-05,3.700022200133201e-05,4.2000336002688025e-05,4.606777357096098e-05,5.156313164671909e-05,4.333896145945676e-05,3.7118586897582345e-05,4.606625897634026e-05
Sulfurisoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,0.0
Sulfurisphaera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Sulfuritalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,0.0,0.0,9.000072000576005e-06,8.000080000800008e-06,1.0000080000640006e-05,9.000054000324003e-06,1.2000096000768006e-05,1.993978259041595e-05,1.3062660017168838e-05,1.1006720370655686e-05,1.2372862299194117e-05,1.6501346498987556e-05
Sulfuritortus,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,3.0000300003000036e-05,1.0000080000640006e-05,1.6000160001600015e-05,1.6000128001024008e-05,9.000054000324003e-06,1.0000080000640006e-05,9.626101940200803e-06,1.2375151595212584e-05,7.567120254825783e-06,1.5809768493414705e-05,7.563117145369296e-06
Sulfurivermis,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0003,0.0,1.000010000100001e-05,7e-05,5e-05,7e-05,2.000020000200002e-05,2.7000216001728015e-05,3.600036000360004e-05,3.400027200217602e-05,3.8000228001368005e-05,2.5000200001600016e-05,3.919198647081755e-05,3.0250370566075204e-05,3.5771841204630984e-05,2.887001203145294e-05,3.506536131034856e-05
Sulfurivirga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sulfurospirillum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,4e-05,0.0,1e-05,0.0,8.000064000512004e-06,1.7000170001700017e-05,1.5000120000960007e-05,1.6000096000576005e-05,1.2000096000768006e-05,1.7877046460372918e-05,1.925023581477513e-05,1.3070480440153627e-05,8.935956104973529e-06,1.443867818661411e-05
Sulfurovum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.00013000130001300002,7.000000000000001e-05,9e-05,2e-05,8.000080000800008e-05,8.800070400563204e-05,6.700067000670007e-05,6.700053600428805e-05,6.900041400248401e-05,8.300066400531205e-05,6.738271358140562e-05,8.31885190567068e-05,5.434568183011245e-05,6.873812388441175e-05,7.150583482894607e-05
Sunetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sungouiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,4.000040000400004e-06,0.0,1.0000060000360005e-06,0.0,0.0,1.3750168439125092e-06,1.3758400463319607e-06,0.0,2.0626683123734445e-06
Sunxiuqinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superficieibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,1.0000080000640005e-06,2.000012000072001e-06,4.000032000256002e-06,4.813050970100402e-06,6.875084219562546e-07,3.439600115829901e-06,2.7495249553764707e-06,2.750224416497926e-06
Surirella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,0.0,0.0,0.0,0.000337002696021564,0.0003170031700317,0.0003710029680237,0.000317001902011336,0.000332002656021192,6.87578710014343e-07,6.875084219562546e-07,1.3758400463319607e-06,2.062143716532353e-06,0.0003671549596024469
Sutcliffiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,8.000064000512004e-06,0.0,4.000032000256002e-06,3.0000180001080015e-06,3.0000240001920015e-06,5.500629680114744e-06,2.062525265868764e-06,5.503360185327843e-06,5.4990499107529405e-06,6.875561041244814e-07
Sutterella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,6.000048000384004e-06,3.0000300003000026e-06,1.1000088000704007e-05,3.0000180001080015e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-06,3.4396001158299015e-06,3.436906194220588e-06,4.125336624746889e-06
Suttonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,3.0000300003000036e-05,8.000064000512004e-06,5.000050000500004e-06,7.000056000448003e-06,9.000054000324003e-06,3.000024000192002e-06,8.938523230186459e-06,4.812558953693784e-06,1.1694640393821666e-05,2.7495249553764707e-06,4.81289272887137e-06
Svornostia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,1.000010000100001e-05,9.000072000576005e-06,6.000060000600006e-06,9.000072000576005e-06,6.000036000216002e-06,7.000056000448003e-06,7.563365810157775e-06,3.437542109781273e-06,8.255040277991764e-06,8.248574866129412e-06,7.563117145369296e-06
Swaminathania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Swingsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,4.000040000400004e-06,5.000040000320002e-06,3.000018000108001e-06,7.000056000448003e-06,4.125472260086058e-06,4.125050531737528e-06,2.063760069497941e-06,2.7495249553764707e-06,2.0626683123734445e-06
