genus,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Spiribacter,,,,,,0.00033277870216306157,,,,0.0007012622720897616,6.829434864264989e-05,0.00010194372706266143,0.00024138763405634673,0.0002423906644966931,3.390290208841879e-05,0.00014584942372904722,0.00016963979816190302,0.00010565170594489605,0.0001521581651048495,0.00012312279335670125,0.00010804824354074808,0.00013746881598785744,0.00017158351263058945,0.00011688019779726497,0.0001643748015681013
Spirilliplanes,,,,,,,,,,,,,,,,,,,,,,,,,
Spirillospora,,,,,,,,,,,,,,,,,,,,,,,,,
Spirirestis,,,,,,,,,,,,,,,,,,,,,,,,,
Spirobacillus,,,,,,,,,,,,,,,,,,,,,,,,,
Spirobranchus,,,,,,,,,,,,,,,,,,,,,,,,,
Spirochaeta,,,,,,,,,,,,,,3.462723778524187e-05,,9.944278890616855e-06,1.6631352760970883e-05,6.603231621556003e-06,,1.6638215318473143e-05,6.753015221296753e-06,9.0143485893677e-06,2.2576777977709133e-06,1.1238480557429324e-05,2.476880571574129e-05
Spirodela,,,,,,,,,,,,,6.896789544467051e-05,,,1.9888557781233714e-05,2.6610164417553412e-05,1.650807905389001e-05,2.6462289583452092e-05,9.982929191083884e-06,1.8008040590124677e-05,2.0282284326077324e-05,1.8061422382167306e-05,1.798156889188692e-05,4.0530772989394844e-05
Spirogyra,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,,,,
Spirometra,,,,,,,0.00034048348655090226,,,,6.829434864264989e-05,,,6.925447557048373e-05,,1.3259038520822474e-05,1.663135276097088e-05,1.3206463243112007e-05,1.3231144791726046e-05,1.3310572254778513e-05,2.2510050737655847e-05,1.1267935736709625e-05,1.5803744584396395e-05,1.348617666891519e-05,2.927222493678516e-05
Spiromyces,,,,,,,,,,,,,,,,,,,,,,,,,
Spironucleus,,,,,,,,,,,,,,,,,,,,,,,,,
Spiroplasma,,,,,,0.00033277870216306157,,0.00033355570380253505,,,3.414717432132494e-05,3.398124235422047e-05,,,3.390290208841879e-05,2.9832836671850567e-05,3.658897607413594e-05,4.292100554011402e-05,5.62323653648357e-05,4.3259359828030165e-05,2.2510050737655843e-05,3.8310981504812725e-05,2.031910017993822e-05,3.8210833895259704e-05,2.7020515326263228e-05
Spirosoma,,,0.003496503496503497,,,,,,0.0007000350017500875,0.0003506311360448808,0.0005122076148198741,0.0006796248470844094,0.00020690368633401152,0.00041552685342290243,0.0003390290208841879,0.00039114163636426295,0.0004257626306808546,0.0004424165186442522,0.0003307786197931511,0.00046587002891724795,0.0003736668422450871,0.00043719590658433346,0.0004041243258009935,0.0004225668689593426,0.00046385217976751875
Spirulina,,,,,,0.00033277870216306157,,,,,,,,,,,,,,,,,,2.247696111485865e-06,
Spisula,,,,,,0.00033277870216306157,,,0.00035001750087504374,0.0003506311360448808,6.829434864264989e-05,0.00010194372706266142,3.4483947722335256e-05,0.0001038817133557256,3.390290208841879e-05,6.629519260411236e-05,7.317795214827188e-05,4.2921005540114026e-05,5.954015156276721e-05,4.325935982803017e-05,6.527914713920196e-05,4.50717429468385e-05,4.7411233753189186e-05,6.0687795010118356e-05,7.880983636826773e-05
Spizellomyces,,,,,,,,,,,,3.398124235422047e-05,,,,9.944278890616857e-06,,,6.615572395863025e-06,,,9.0143485893677e-06,2.2576777977709133e-06,2.247696111485865e-06,2.2517096105219352e-06
Splendidivirga,,,,,,,,,,,,,,,,,,,,,,,,,
Spodoptera,,,,,,,,,,,,,3.4483947722335256e-05,,,6.629519260411237e-06,1.995762331316506e-05,2.6412926486224014e-05,1.323114479172605e-05,1.6638215318473143e-05,1.3506030442593507e-05,2.70430457681031e-05,1.806142238216731e-05,1.798156889188692e-05,2.927222493678516e-05
Spongiactinospora,,,,,,,,,,,,,,,,,,,,,,,,,
Spongiibacter,,,,,,0.0006655574043261231,0.00034048348655090226,0.0006671114076050701,0.00035001750087504374,0.0003506311360448808,0.0003414717432132494,0.0004077749082506457,0.0003793234249456878,0.0005886630423491118,0.0003051261187957691,0.00027843980893727194,0.000432415171785243,0.00032025673364546615,0.00039031877135591833,0.000339419592496852,0.0004479500096793513,0.0003245165492172372,0.00039960897020545176,0.00034164980894585146,0.00040080431067290455
Spongiispira,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,3.60573943574708e-05,,2.247696111485865e-06,
Spongiivirga,,,,,,,,,,,,,,,,,,,,,,,,,
Spongilla,,,,,,,,,,,3.414717432132494e-05,,,3.462723778524187e-05,6.780580417683758e-05,6.629519260411237e-06,9.97881165658253e-06,2.311131067544601e-05,9.923358593794535e-06,9.982929191083885e-06,6.753015221296753e-06,1.352152288405155e-05,1.5803744584396395e-05,1.348617666891519e-05,1.8013676884175485e-05
Spongomonas,,,,,,,,,,,,,,,,,6.652541104388353e-06,6.603231621556003e-06,,,,,,4.49539222297173e-06,
Spongospora,,,,,,,,,,,,,,,,,,,,,,,2.2576777977709133e-06,,
Sporanaerobacter,,,,,,,,,,,,,,,,,,,,,,,,,
Sporanaerobium,,,,,,,,,,,,,,,,,,,,,,,,,
Sporichthya,,,,,,,,,,,,,,,,,,,,,,,,,
Sporisorium,,,,,,,,,,,,,,,,1.3259038520822474e-05,9.978811656582529e-06,9.904847432334004e-06,1.323114479172605e-05,2.9948787573251656e-05,1.5757035516359092e-05,1.352152288405155e-05,6.77303339331274e-06,2.4724657226344517e-05,1.8013676884175485e-05
Sporobacter,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolomyces,,,,,,,,,,,,,,,,,,,,,2.251005073765584e-06,,,,
Sporochnus,,,,,,,,,,,,,,,,,,,,,,,,,
Sporocytophaga,,,,,,,,,,,,,,,,,,,,,,,,,
Sporodiniella,,,,,,,,,,,,,,,,,,,,,,,,,
Sporofaciens,,,,,,,,,,,,,,,,,,,,,,,,,
Sporohalobacter,,,,,,,,,,,,,,,,,,,,,,,,,
Sporolactobacillus,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,6.615572395863025e-06,9.982929191083885e-06,2.251005073765584e-06,,,4.49539222297173e-06,
Sporolithon,,,,,,,,,,,,,,,,,,,,,,,2.2576777977709133e-06,2.247696111485865e-06,
Sporolituus,,,,,,,,,,,,,,,,,,,,,,,,,
Sporomusa,,,,,,,,,,,,,,,,1.988855778123371e-05,1.3305082208776706e-05,3.3016158107780017e-06,,6.655286127389256e-06,2.251005073765584e-06,1.352152288405155e-05,,0.00022027421892561476,4.503419221043871e-05
Sporormia,,,,,,,,,,,,,,,,,,,,,,,,,
Sporosalibacterium,,,,,,,,,,,,,,,,,,,,,,,,,
Sporosarcina,,,,,,,0.00034048348655090226,,,,6.829434864264989e-05,,,3.462723778524187e-05,,4.3091875192673044e-05,2.6610164417553412e-05,7.263554783711603e-05,1.9846717187589074e-05,3.327643063694629e-05,4.7271106549077275e-05,2.4789458620761176e-05,2.483445577548005e-05,4.49539222297173e-05,3.3775644157829034e-05
Sporothrix,,,,,,,,,,,,,,,,3.3147596302056184e-06,6.652541104388353e-06,6.603231621556003e-06,6.615572395863025e-06,1.3310572254778513e-05,6.753015221296753e-06,1.5775110031393475e-05,6.77303339331274e-06,1.5733872780401055e-05,1.576196727365355e-05
Sporotomaculum,,,,,,,,,,,,,,,,,,,,,,,,,
Spraguea,,,,,,,,,,,,,,,,,,,,,,,,,
Spumella,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,3.3077861979315123e-06,,2.251005073765584e-06,2.253587147341925e-06,,,
Spuriopimpinella,,,,,,,,,,,,,,,,,,,,,,,,,
Sputnikvirus,,,,,,,,,,,,,,,,,,,,,,,,,
Spyridia,,,,,,,,,,,,,,,,,,,,,,,,,
Squilloides,,,,,,,,,,,,,,,,,,,,,2.251005073765584e-06,,,,
Stachyamoeba,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,,,
Stachybotrys,,,,,,,,,,,,,,,,,,,,,,,,,
Stachyurus,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,,2.251005073765584e-06,2.253587147341925e-06,,,2.2517096105219352e-06
Stackebrandtia,,,,,,,,,,,,3.398124235422047e-05,,,,1.657379815102809e-05,3.3262705521941765e-06,6.603231621556003e-06,,1.3310572254778513e-05,9.004020295062337e-06,,1.806142238216731e-05,8.99078444594346e-06,1.1258548052609676e-05
Stagnihabitans,,,,,,,,,,,,,,,,,,,,,,,,,
Stagnimonas,,,,,,,,,,,,,,,,,,,,,,,,,
Stagonosporopsis,,,,,,,,,,,,,,,,1.3259038520822474e-05,6.652541104388353e-06,9.904847432334006e-06,3.3077861979315123e-06,,2.251005073765584e-06,4.50717429468385e-06,4.5153555955418275e-06,1.1238480557429324e-05,4.503419221043871e-06
Stakelama,,,,,,,,,,,,,,,,,,,,,,,,,
Stanholtvirus,,,,,,,,,,,,,,,,,3.3262705521941765e-06,3.3016158107780017e-06,,,,,,,
Stanieria,,,,,,,,,,,,,0.00010345184316700576,,6.780580417683758e-05,6.960995223431798e-05,4.32415171785243e-05,6.933393202633805e-05,2.6462289583452085e-05,5.656993208280868e-05,6.077713699167078e-05,5.40860915362062e-05,6.54726561353565e-05,6.967857945606182e-05,4.503419221043871e-05
Staphylinus,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus,,,,,,,,,0.00035001750087504374,,0.00010244152296397482,0.00023786869647954333,0.00020690368633401152,0.00013850895114096747,0.00020341741253051274,0.00016573798151028093,0.00013970336319215544,0.00012876301662034207,0.00020177495807382223,0.00019633094075798308,0.00016882538053241883,0.00019606208181874746,0.00015352209024842214,0.00019554956169927023,0.00018689189767332064
Staphylospora,,,,,,,,,,,,3.398124235422047e-05,,,,,,,3.3077861979315123e-06,6.655286127389256e-06,,4.50717429468385e-06,,4.49539222297173e-06,2.2517096105219352e-06
Staphylothermus,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylotrichum,,,,,,,,,,,,,,,,,,,,,,,,,
Stappia,,,,,0.0034364261168384875,0.0009983361064891847,,0.00033355570380253505,,0.0003506311360448808,0.00023903022024927465,0.00016990621177110236,0.00024138763405634679,0.00027701790228193494,0.00016951451044209395,0.00010607230816657979,0.0001297245515355729,0.00017168402216045608,0.00011246473072967138,0.000143088651738869,0.00016882538053241883,0.00012394729310380589,0.00013320299006848392,0.00016632951224995402,0.00013960599585236
Starkeya,,,,,,0.00033277870216306157,,,,,3.414717432132494e-05,3.398124235422047e-05,,3.462723778524187e-05,,3.64623559322618e-05,4.656778773071848e-05,3.961938972933601e-05,4.300122057310965e-05,3.9931716764335535e-05,4.5020101475311694e-05,3.1550220062786944e-05,4.2895878157647363e-05,2.697235333783038e-05,3.602735376835097e-05
Starmerella,,,,,,,,,,,,,,,3.390290208841879e-05,,3.3262705521941765e-06,,,,,,,,
Staurastrum,,,,,,,,,,,,,,,,,,,,,,2.253587147341925e-06,,,
Staurodesmus,,,,,,,,,,,,,,,,,,,,,,,,2.247696111485865e-06,2.2517096105219352e-06
Stauroneis,,,,,,,,,,,,,,,,6.629519260411237e-06,6.652541104388353e-06,,,,2.251005073765584e-06,7.887555015696739e-05,2.2576777977709133e-06,6.743088334457595e-06,
Staurosira,,,,,,,,,,,,,,,,,,,,,,,,,
Staurosirella,,,,,,,,,,,,,,,,3.3147596302056184e-06,6.652541104388353e-06,6.603231621556003e-06,,6.655286127389256e-06,,,1.3546066786625479e-05,,6.755128831565807e-06
Staurostoma,,,,,,,,,,,,,,,,,,,,,2.251005073765584e-06,,,,
Staurotropis,,,,,,,,,,,,,,,,,,,,,,,,,
Steccherinum,,,,,,,,,,,,,,,,,,,,,,,,,
Stecheria,,,,,,,,,,,,,,,,,,,,,,,,,
Stegana,,,,,,,,,,,,,,,,,,,,,,,,2.247696111485865e-06,2.2517096105219352e-06
Stegodyphus,,,,,,,,,,,,3.398124235422047e-05,,,,6.629519260411237e-06,9.97881165658253e-06,9.904847432334006e-06,1.3231144791726046e-05,3.327643063694628e-06,6.753015221296753e-06,4.50717429468385e-06,4.5153555955418275e-06,1.348617666891519e-05,1.1258548052609676e-05
Steinernema,,,,,,,,,,,,,,,,,,,,,,,,,
Stelis,,,,,,,,,,,,3.398124235422047e-05,,,,1.3259038520822474e-05,9.97881165658253e-06,1.3206463243112007e-05,3.3077861979315123e-06,1.3310572254778513e-05,6.753015221296753e-06,4.50717429468385e-06,2.2576777977709133e-06,8.99078444594346e-06,6.755128831565807e-06
Stella,,,,,,,,0.0010006671114076052,,0.0003506311360448808,0.00020488304592794967,0.00023786869647954333,0.00027587158177868205,0.0002077634267114512,0.00016951451044209398,0.0001756822604008978,0.00019957623313165062,0.00019149371702512408,0.00014223480651105497,0.00019965858382167768,0.00017557839575371557,0.00017352621034532822,0.00016932583483281855,0.0001820633850303551,0.00017563334962071095
Stellarima,,,,,,,,,,,,,,,,,,,,,,,,,
Stemphylium,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,,2.2576777977709133e-06,,
Stenamma,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,,,,,,
Stenelmis,,,,,,,,,,,,3.398124235422047e-05,,,,,,,,3.327643063694628e-06,,,2.2576777977709133e-06,,
Stenochlaena,,,,,,,,,,,,,,,,,,,,,,,,,
Stenogrammitis,,,,,,,,,,,,,,,,,,,,,,,,,
Stenolophus,,,,,,,,,,,,,,,,,,,,,4.502010147531168e-06,,,,
Stenomitos,,,,,,,,,,,,,,,,,,,,,,,,,
Stenophrixothrix,,,,,,,,,,,,,,,,,,,,,,,,,
Stenopirates,,,,,,,,,,,,,,,,,,,,,2.251005073765584e-06,,,,
Stenopterobia,,,,,,,,,,,,,,,,,,,,,,4.50717429468385e-06,,,
Stenoptilia,,,,,,,,,,,3.414717432132494e-05,6.796248470844094e-05,,3.462723778524187e-05,3.390290208841879e-05,6.629519260411237e-06,3.3262705521941765e-06,2.311131067544601e-05,1.3231144791726046e-05,1.663821531847314e-05,9.004020295062337e-06,9.0143485893677e-06,6.77303339331274e-06,2.247696111485865e-06,4.503419221043871e-06
Stenotrophobium,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas,,,,,,0.0006655574043261231,,0.0006671114076050701,0.0010500525026251313,0.0010518934081346423,0.0004780604404985492,0.0006796248470844094,0.0003448394772233525,0.00038089961563766056,0.00040683482506102543,0.0004408630308173472,0.0005388558294554567,0.0005150520664813683,0.00042339663333523347,0.0004991464595541943,0.0004321929741629922,0.0005025499338572493,0.0004537932373519536,0.0005012362328613479,0.0004931244047043039
Stenoxybacter,,,,,,,,,,,,,,,,,,,,,,,,,
Stentor,,,,,,,,,,,,,,,,,,,,,,,,,
Stephalia,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanocyclus,,,,,,,0.0006809669731018045,,,,,3.398124235422047e-05,,,6.780580417683758e-05,3.3147596302056184e-06,6.652541104388353e-06,6.603231621556003e-06,9.923358593794535e-06,3.327643063694628e-06,9.004020295062337e-06,4.50717429468385e-06,0.0001128838898885457,5.394470667566076e-05,6.755128831565807e-06
Stephanodiscus,,,,,0.0034364261168384875,,0.00034048348655090226,,0.00035001750087504374,,0.00013658869728529977,0.00023786869647954328,0.00010345184316700575,,3.390290208841879e-05,5.9665673343701135e-05,5.987286993949519e-05,8.914362689100606e-05,6.615572395863022e-05,0.00010981222110192273,8.328718772932662e-05,7.21147887149416e-05,6.773033393312744e-05,6.967857945606182e-05,7.655812675774581e-05
Stephanoeca,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanomia,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,2.253587147341925e-06,,,
Stephanopogon,,,,,,,,,,,,,,,,,,,,,,,2.2576777977709133e-06,,
Stephanopyxis,,,,,,,0.00034048348655090226,,,,6.829434864264989e-05,3.398124235422047e-05,,0.0001038817133557256,,3.64623559322618e-05,3.3262705521941766e-05,3.631777391855801e-05,4.300122057310965e-05,5.324228901911405e-05,1.1255025368827923e-05,3.8310981504812725e-05,4.2895878157647363e-05,5.84400988986325e-05,4.053077298939484e-05
Stephanosphaera,,,,,,,,,,,,,,,,,,,,,,,,,
Stereocaulon,,,,,,,,,,,,,,,,,,,,,,2.253587147341925e-06,,,
Stereotydeus,,,,,,,,,,,,,,,,,,,,,2.251005073765584e-06,,,,2.2517096105219352e-06
Stereum,,,,,,,,,,,3.414717432132494e-05,3.398124235422047e-05,6.896789544467051e-05,,,,,3.3016158107780017e-06,3.3077861979315123e-06,6.655286127389256e-06,,2.253587147341925e-06,,4.49539222297173e-06,9.006838442087743e-06
Sterigmatomyces,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,,,2.253587147341925e-06,,,
Sterkiella,,,,,,,,,,,,,,,,1.9888557781233707e-05,1.3305082208776706e-05,6.603231621556003e-06,1.3231144791726046e-05,9.982929191083885e-06,2.92630659589526e-05,1.5775110031393475e-05,1.128838898885457e-05,2.0229265003372784e-05,1.1258548052609676e-05
Sternaspis,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,,,
Sternopriscus,,,,,,,,,,,,,,,,,,,,,,,,,
Steroidobacter,,,,,,,,,,,6.829434864264989e-05,3.398124235422047e-05,,,,5.3036154083289895e-05,2.6610164417553412e-05,3.961938972933602e-05,3.969343437517814e-05,3.9931716764335535e-05,4.7271106549077275e-05,5.1832504388864274e-05,5.8699622742043765e-05,4.9449314452689026e-05,4.2782482599916773e-05
Sterolibacterium,,,,,0.0034364261168384875,,,,,,3.414717432132494e-05,3.398124235422047e-05,,,3.390290208841879e-05,1.988855778123371e-05,3.658897607413594e-05,1.980969486466801e-05,3.307786197931511e-05,2.9948787573251656e-05,2.0259045663890265e-05,1.352152288405155e-05,1.1288388988854566e-05,2.697235333783038e-05,2.2517096105219355e-05
Steromphala,,,,,,,,,,,,,,3.462723778524187e-05,3.390290208841879e-05,3.977711556246742e-05,3.3262705521941766e-05,2.6412926486224014e-05,3.969343437517814e-05,2.3293501445862395e-05,5.1773116696608445e-05,3.60573943574708e-05,4.7411233753189186e-05,4.9449314452689026e-05,2.4768805715741288e-05
Stethorus,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,6.615572395863025e-06,,,,,,
Sthenelais,,,,,,,,,,,,,,3.462723778524187e-05,3.390290208841879e-05,6.629519260411237e-06,1.3305082208776706e-05,6.603231621556003e-06,6.615572395863025e-06,1.663821531847314e-05,1.5757035516359095e-05,6.760761442025775e-06,2.0319100179938224e-05,8.99078444594346e-06,1.5761967273653545e-05
Stichococcus,,,,,,,,,,,,3.398124235422047e-05,,,,,,,,3.327643063694628e-06,,2.253587147341925e-06,,,
Stichogloea,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,,,,
Sticholonche,,,,,,,,,,,,,,,,,,,3.3077861979315123e-06,,,,,,
Sticta,,,,,,,,,,,,,,,,,,,,,,,,,
Stictis,,,,,,,,,,,,,,,,,,,,,,,,,
Stictocyclus,,,,,,,,,,,,,,,,,,,,,,,,,
Stieleria,,,,,,,0.0010214504596527069,,0.0007000350017500875,0.0007012622720897616,0.00044391326617722424,0.0005097186353133071,0.0004482913203903583,0.000519408566778628,0.0004746406292378631,0.0003381054822809731,0.000432415171785243,0.00034006642851013415,0.00035062533698074016,0.00033276430636946277,0.0003804198574663838,0.00042367438370028186,0.0003747745144299717,0.0004585300067431165,0.0004075594395044703
Stigeoclonium,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,,,,,4.49539222297173e-06,2.2517096105219352e-06
Stigmatella,,,0.003496503496503497,,,,,,,,,,,,0.0001017087062652564,1.988855778123371e-05,1.3305082208776706e-05,1.6508079053890006e-05,6.615572395863025e-06,1.3310572254778513e-05,1.8008040590124673e-05,2.0282284326077327e-05,1.806142238216731e-05,1.348617666891519e-05,1.8013676884175485e-05
Stigmella,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,,,,2.2517096105219352e-06
Stigonema,,,,,,,,,,,,,,,,,,,,,,,,,
Stilophora,,,,,,,,,,,,,,,,,,,,,2.251005073765584e-06,,2.2576777977709133e-06,,
Stipitochalara,,,,,,,,,,,,,,,,,,,,,,,,,
Stoeckeria,,,,,,,,,,,,,,,,,,,,,4.502010147531168e-06,2.253587147341925e-06,,,
Stomatobaculum,,,,,,,,,,,,,,,,,,,,,,,,,
Stomolophus,,,,,,,,,,,,,,,,,,,,,,,,,4.503419221043871e-06
Stomoxys,,,,,,,,,,,,,,,,,3.3262705521941765e-06,6.603231621556003e-06,,3.327643063694628e-06,,,2.2576777977709133e-06,6.743088334457595e-06,
Stomphia,,,,,,,,,,,,,,,,,,,,,,,,,
Stoningtonvirus,,,,,,,,,,,,,,,,,,,,,,,,,
Stopavirus,,,,,,,,,,,,,,,6.780580417683758e-05,,,,,,,,,,
Storeatula,,,,,,,,,,,,,,6.925447557048373e-05,,9.944278890616857e-06,3.3262705521941765e-06,4.2921005540114026e-05,2.9770075781383604e-05,2.9948787573251656e-05,1.5757035516359095e-05,6.760761442025775e-06,1.5803744584396395e-05,3.3715441672287975e-05,1.5761967273653545e-05
Stratiformator,,,,,,,,,,,3.414717432132494e-05,3.398124235422047e-05,3.4483947722335256e-05,3.462723778524187e-05,,3.314759630205619e-05,2.9936434969747594e-05,2.9714542297002016e-05,1.984671718758907e-05,3.327643063694629e-05,3.151407103271819e-05,1.80286971787354e-05,1.1288388988854566e-05,1.798156889188692e-05,3.3775644157829034e-05
Stratiomys,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,3.3077861979315123e-06,,2.251005073765584e-06,,,,
Streblomastix,,,,,,,,,,,,,,,,,,,,,,,,,
Streptacidiphilus,,,,,,,,,,,3.414717432132494e-05,,3.4483947722335256e-05,3.462723778524187e-05,6.780580417683758e-05,3.6462355932261804e-05,2.661016441755342e-05,2.9714542297002016e-05,2.315450338552058e-05,1.6638215318473143e-05,1.8008040590124673e-05,3.155022006278695e-05,3.612284476433462e-05,1.348617666891519e-05,2.026538649469742e-05
Streptantibioticus,,,,,,,,,,,,3.398124235422047e-05,,,3.390290208841879e-05,1.988855778123371e-05,1.663135276097088e-05,9.904847432334006e-06,3.3077861979315123e-06,6.655286127389256e-06,1.8008040590124673e-05,1.80286971787354e-05,1.806142238216731e-05,2.0229265003372784e-05,1.8013676884175485e-05
Streptoalloteichus,,,,,,,,,,,,,,,,,,,,,,,,,
Streptobacillus,,,,,,,,,,,3.414717432132494e-05,,,,,9.944278890616857e-06,6.652541104388353e-06,,3.3077861979315123e-06,3.327643063694628e-06,4.502010147531168e-06,4.50717429468385e-06,,,2.2517096105219352e-06
Streptocephalus,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus,,,,,0.0034364261168384875,,,,,,6.829434864264989e-05,0.00016990621177110236,0.00013793579088934102,6.925447557048373e-05,0.00013561160835367516,0.0001226461063176079,0.0001297245515355729,0.0001386678640526761,0.00012238808932346594,0.00012312279335670125,0.00012830728920463832,0.00012394729310380589,0.00017835654602390218,0.00017756799280738332,0.00014861283429444774
Streptomonospora,,,,,,,,,,0.0003506311360448808,,3.398124235422047e-05,3.4483947722335256e-05,3.462723778524187e-05,3.390290208841879e-05,1.3259038520822474e-05,1.6631352760970883e-05,1.650807905389001e-05,3.969343437517813e-05,2.3293501445862395e-05,1.5757035516359092e-05,3.380380721012888e-05,1.354606678662548e-05,1.348617666891519e-05,1.1258548052609677e-05
Streptomyces,,0.00706713780918728,,,,0.0016638935108153079,0.0017024174327545114,0.0006671114076050701,0.0021001050052502626,0.001402524544179523,0.0020146832849581714,0.002072855783607449,0.002448360288285803,0.0019044980781883027,0.0016612422023325206,0.0019159310662588476,0.0018261225331546028,0.001971064639034467,0.0018854381328209618,0.002003241124344166,0.0019178563228482782,0.0019335777724193719,0.00185355347196992,0.0018228815464150364,0.001886932653617382
Streptosporangium,,,,,,0.00033277870216306157,,,,,0.00010244152296397482,6.796248470844094e-05,6.896789544467051e-05,0.00013850895114096747,3.390290208841879e-05,5.3036154083289895e-05,8.315676380485441e-05,5.282585297244803e-05,3.638564817724662e-05,4.325935982803016e-05,5.1773116696608445e-05,5.1832504388864274e-05,6.54726561353565e-05,4.720161834120317e-05,5.629274026304838e-05
Striatella,,,,,,,,,,,,,,,,,,,,,,,,,
Striga,,,,,,,,,,,,,,,,,,,,,,,,,
Strigamia,,,,,,,0.00034048348655090226,,,0.0003506311360448808,,,,3.462723778524187e-05,3.390290208841879e-05,3.314759630205619e-05,1.995762331316506e-05,1.980969486466801e-05,1.984671718758907e-05,2.6621144509557025e-05,2.251005073765584e-06,1.1267935736709625e-05,1.5803744584396395e-05,2.0229265003372784e-05,2.4768805715741288e-05
Strigomonas,,,,,,,,,,,,,,,,,,,,3.327643063694628e-06,,,,,
Strobilomyces,,,,,,,,,,,,,,,,,,,,,,,,,
Stromatinia,,,,,,,,,,,,,,,,,,,,,,,,,
Strombidinopsis,,,,,,,,,,,,,,,,3.3147596302056184e-06,3.3262705521941765e-06,,,,,6.760761442025775e-06,,4.49539222297173e-06,
Strombidium,,,,,,,,,,,,,3.4483947722335256e-05,,,3.3147596302056184e-06,,3.3016158107780017e-06,,9.982929191083884e-06,4.502010147531168e-06,4.50717429468385e-06,1.806142238216731e-05,,4.503419221043871e-06
Strombomonas,,,,,,,,,,,,,3.4483947722335256e-05,,,,,,,,2.251005073765584e-06,,,2.247696111485865e-06,
Strombophorus,,,,,,,,,,,,,,,,,,,,,,,,,
Strombosia,,,,,,,,,,,,,,,,,,,,,,,,,2.2517096105219352e-06
Strongylium,,,,,,,,,,,,,,,,3.3147596302056184e-06,,,,,,,,,
Strongyloides,,,,,,,,,,,,3.398124235422047e-05,3.4483947722335256e-05,3.462723778524187e-05,,2.6518077041644947e-05,1.3305082208776706e-05,1.3206463243112007e-05,3.3077861979315117e-05,3.327643063694628e-05,5.1773116696608445e-05,4.056456865215465e-05,4.289587815764736e-05,5.394470667566076e-05,3.3775644157829034e-05
Strongylus,,,,,,,,,,,,,,,,,,,,,,,,,
Strymon,,,,,,,,,,,,,,,,,,,,,,,,,
Stryphnodendron,,,,,,,,,,,,,,,,,,,,,2.251005073765584e-06,2.253587147341925e-06,,,
Stupenda,,,,,,,,,,,,,,,,3.3147596302056184e-06,,,,3.327643063694628e-06,,,,,
Stutzerimonas,,,0.006993006993006994,,,0.00033277870216306157,0.001361933946203609,0.00033355570380253505,,0.0003506311360448808,0.0011610039269250474,0.0013592496941688189,0.0004482913203903583,0.0011080716091277395,0.000711960943856794,0.000861837503853275,0.0010045337067626408,0.0008947378847207722,0.0008434854804724824,0.0008718424826876729,0.0009544261512766062,0.0010591859592506594,0.0009324209304793392,0.0007821982467970617,0.0009119423922611703
Stygamoeba,,,,,,,,,,,,,,,,,,3.3016158107780017e-06,,,,,,,
Stygiella,,,,,,,,,,,,,,,,6.629519260411237e-06,,,,,,,2.2576777977709133e-06,,
Stygiobacter,,,,,,,,,,,,,,,,,,,,,,,,,
Stygobromus,,,,,,,,,,,,,,,,,3.3262705521941765e-06,,,,,,,2.247696111485865e-06,
Stylochoplana,,,,,,,,,,,,,,,,,,,,,,,,,
