order,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Planctomycetales,0.007102272727272727,0.0042313117066290545,0.002853067047075606,0.005755395683453237,0.0058479532163742695,0.005697589481373265,0.004215729030382324,0.005508044644151327,0.005842696629213483,0.007159904534606205,0.0063454380257334615,0.00610159006874833,0.006708037825059102,0.006602062790434091,0.006050736336707333,0.006091673058141279,0.006046050614709306,0.006100521451946163,0.006064772653689546,0.006094734539992808,0.00604007876315469,0.006084299307999271,0.005994441791112264,0.006023824861165876,0.005867161823833146
Plasmodiophorida,,,,,,0.0001460920379839299,0.0002907399331298154,,0.000149812734082397,0.00014916467780429595,8.792754770069471e-05,0.0001265306696284216,5.9101654846335695e-05,0.00012750765045902755,0.00019654363970743075,0.00011449476083010731,0.00011685181952030274,9.463488763136247e-05,0.00010746303202812273,9.078142171959772e-05,0.00012059430380343837,0.00010352249402628738,0.0001052975973344728,0.00013428011771578075,0.00010701703166672138
Plecoptera,,,,,,,,,,,,,,,,,,,,,,,,,
Plectida,,,,,,,,,,,,,,,,,,,,,,,,,
Pleosporales,,,,,,,,,,,5.8618365133796456e-05,8.435377975228108e-05,0.00011820330969267139,0.000155842683894367,0.00014038831407673638,0.00010070021133250401,0.0001457210925782599,0.00011520768929035431,6.888655899238637e-05,9.490784997957943e-05,8.950358485411441e-05,8.752356313131569e-05,9.589602614389486e-05,7.042663516561927e-05,0.00012673069539480164
Pleurocapsales,,,,,,0.00043827611395178966,,0.0011595883461371214,0.0004494382022471911,0.0005966587112171838,0.0005568744687710663,0.00046394578863754595,0.0006057919621749409,0.0004958630851184404,0.0020917858797433707,0.0004979832368634787,0.0005004007330045905,0.0004814035588204091,0.00043398532165203407,0.0004456542520780252,0.00046636078423985933,0.0004150310896872066,0.0004456344744333938,0.0004986205769725845,0.0004628017246639793
Pleuronematida,,,,,,,,,,,,,,,,,,,1.3777311798477274e-06,,,9.411135820571578e-07,3.760628476231172e-06,,
Plocamiales,,,,,,,,,,,,,,,,,,,,,9.421429984643623e-07,,,,
Ploima,,0.0028208744710860366,0.002853067047075606,0.0028776978417266183,0.004385964912280702,0.0020452885317750183,0.001453699665649077,0.0005797941730685607,0.0032958801498127344,0.00044749403341288785,0.0015240774934787064,0.0013777784026205908,0.001551418439716312,0.0015300918055083305,0.0016285044432901405,0.0013973878641070634,0.0014558361984941235,0.0015265018830969855,0.0015086156419331454,0.001518525599673182,0.0014819909365843425,0.001422022622488211,0.0013735695509433828,0.0014761422730712355,0.0014278325014479088
Pneumocystales,,,,,,,,,,,,,,2.8335033435339454e-05,,1.3794549497603288e-06,8.248363730844898e-06,2.743040221198912e-06,2.7554623596954548e-06,5.501904346642286e-06,6.595000989250536e-06,3.764454328228631e-06,6.58109983340455e-06,1.220728342870734e-05,1.8774917836266908e-06
Poales,,,,,,0.00043827611395178966,0.00043610989969472314,0.00028989708653428034,,0.0002983293556085919,0.00017585509540138936,0.0005201816418057332,0.00039893617021276594,0.00019834523404737618,0.0004913590992685771,0.00014208385982531388,0.0001429716380013116,0.00018378369482032711,0.00016257227922203182,0.00017881189126587427,0.000184660027699015,0.00017504712626263138,0.00017862985262098065,0.00018029218602398533,0.0002008916208480559
Podocopida,,,0.001426533523537803,,,0.0005843681519357195,0.0008722197993894463,,,,8.792754770069471e-05,0.00011247170633637475,0.00010342789598108747,7.083758358834864e-05,0.00018250480829975712,0.00014760167962435516,0.00010447927392403539,0.00015772481271893743,0.00016946093512114916,0.00015817974996596568,0.00016204859573587033,0.00021175055596275687,0.00027264556452668784,0.00014930446655111285,0.000154893072149202
Poduromorpha,,,,,,,,,,,,,,,,,,1.371520110599456e-06,,,,,,,
Poecilosclerida,,,,,,,,,,,,,,,,,,,,,,,,,9.387458918133454e-07
Poecilostomatoida,,,,,,,,,,,,,,,,,,,,,,9.411135820571578e-07,,,
Pollicipedomorpha,,,,,,,,,,0.00014916467780429595,,1.4058963292046846e-05,2.9550827423167847e-05,5.667006687067891e-05,,1.793291434688428e-05,1.92461820386381e-05,2.605888210138966e-05,1.1021849438781817e-05,1.2379284779945144e-05,1.3190001978501075e-05,1.1293362984685893e-05,8.461414071520137e-06,1.8780436044165137e-05,1.877491783626691e-05
Polyangiales,,,,,,0.0004382761139517896,0.0005814798662596308,0.0008696912596028411,0.000149812734082397,0.0002983293556085919,0.00045429232978692235,0.0002530613392568432,0.0004432624113475177,0.00028335033435339456,0.00039308727941486166,0.00046763522796869063,0.0004412874596002018,0.00038676867118904657,0.00042020800985350157,0.0004002635412182263,0.0004220800633120344,0.0003877387958075491,0.0004305919605284322,0.00038312089530096886,0.0003820695779680316
Polyarthra,,,,,,,,,,,,,,,,,,,,,,,,,
Polychytriales,,,,,,,,,,,,,,,2.8077662815347274e-05,8.276729698561972e-06,4.12418186542245e-06,1.782976143779293e-05,1.377731179847727e-05,8.25285651996343e-06,1.0363572983107988e-05,4.705567910285789e-06,9.401571190577928e-06,1.5024348835332115e-05,1.220369659357349e-05
Polycladida,,,,,,,,,,,,,,,,,2.7494545769482996e-06,6.85760055299728e-06,1.3777311798477274e-06,2.750952173321143e-06,,9.411135820571578e-07,3.760628476231171e-06,5.634130813249542e-06,8.44871302632011e-06
Polydesmida,,,,,,,,,,,1.4654591283449114e-05,,,,,1.3794549497603288e-06,,,,,,,9.401571190577927e-07,,
Polymastiida,,,,,,,,,,,,,,,,,,,,,,,,,
Polypodiales,,0.0014104372355430183,,,0.0014619883040935674,,,,,,5.861836513379647e-05,2.811792658409369e-05,0.00011820330969267139,2.8335033435339454e-05,5.615532563069456e-05,3.0348008894727238e-05,4.67407278081211e-05,4.2517123428583136e-05,5.9242440733452256e-05,3.301142607985372e-05,3.76857199385745e-05,3.3880088954057676e-05,3.4785813405138336e-05,3.756087208833028e-05,3.285610621346709e-05
Polyporales,,,,,,,,0.00014494854326714017,0.000149812734082397,0.0002983293556085919,5.8618365133796456e-05,8.435377975228108e-05,5.9101654846335695e-05,2.8335033435339454e-05,8.423298844604183e-05,9.104402668418171e-05,7.835945544302654e-05,9.874944796316084e-05,9.093025786995e-05,9.628332606624001e-05,4.8049292921682475e-05,0.00010069915328011587,6.393068409592992e-05,7.230467877003579e-05,8.636462204682779e-05
Polystomatidea,,,,,,,,,,,2.9309182566898228e-05,,1.4775413711583924e-05,,,5.517819799041315e-06,,1.371520110599456e-06,5.510924719390909e-06,1.3754760866605714e-06,9.421429984643623e-07,2.8233407461714733e-06,7.521256952462343e-06,6.573152615457798e-06,4.693729459066727e-06
Polytrichales,,,,,,,,,,,,,,,,,,,,,,,1.8803142381155857e-06,9.39021802208257e-07,
Polyxenida,,,,,,,,,,,1.4654591283449114e-05,,,,,,,,,,9.421429984643623e-07,,,,2.8162376754400364e-06
Porellales,,,,,,,,,,,,,,,,1.3794549497603288e-06,4.124181865422449e-06,1.371520110599456e-06,,,9.421429984643623e-07,,,9.39021802208257e-07,
Porphyridiales,,,,,,,,,,0.0002983293556085919,2.9309182566898228e-05,2.811792658409369e-05,1.4775413711583924e-05,,1.4038831407673637e-05,3.310691879424789e-05,2.337036390406055e-05,2.743040221198912e-05,3.0310085956649994e-05,2.6134045646550854e-05,2.3553574961609058e-05,2.9174521043771892e-05,4.042675611948509e-05,2.7231632264039454e-05,2.440739318714698e-05
Pottiales,,,,,,,,,,,,,,,,,,,,,,,,,
Prasinococcales,,,,,,,,,,,,,,1.4167516717669727e-05,,,2.7494545769482996e-06,,2.7554623596954548e-06,2.750952173321143e-06,,,9.401571190577927e-07,1.878043604416514e-06,9.387458918133454e-07
Prasinodermales,,,,,,,,,,,,,,,,1.3794549497603288e-06,,,,,,,9.401571190577927e-07,,
Prasiolales,,,,,,,,,,,1.4654591283449114e-05,5.623585316818738e-05,,1.4167516717669727e-05,,5.517819799041315e-06,5.498909153896599e-06,2.743040221198912e-06,4.133193539543182e-06,1.3754760866605714e-06,9.421429984643624e-06,2.8233407461714733e-06,9.401571190577928e-06,2.817065406624771e-06,1.1264950701760146e-05
Priapulimorphida,,,,,,0.0002921840759678598,,0.00014494854326714017,,,1.4654591283449114e-05,2.811792658409369e-05,2.9550827423167847e-05,1.4167516717669727e-05,,2.4830189095685922e-05,5.4989091538965994e-05,3.291648265438694e-05,3.306554831634545e-05,1.788118912658743e-05,2.1669288964680335e-05,2.1645612387314632e-05,2.7264556452676002e-05,3.943891569274679e-05,2.346864729533364e-05
Priklausovirales,,,,,,,,,,0.00014916467780429595,,2.811792658409369e-05,,5.667006687067891e-05,1.4038831407673637e-05,1.379454949760329e-05,1.0997818307793198e-05,9.600640774196191e-06,1.6532774158172728e-05,1.5130236953266288e-05,1.0363572983107986e-05,1.223447656674305e-05,1.4102356785866893e-05,6.573152615457799e-06,2.0652409619893602e-05
Prochlorotrichales,,,,,,,,,,,,,,,,2.7589098995206576e-06,,2.743040221198912e-06,2.7554623596954548e-06,,,2.8233407461714733e-06,1.8803142381155857e-06,4.695109011041284e-06,
Promethearchaeales,,,,,,,,,,,,,1.4775413711583924e-05,,1.4038831407673637e-05,,4.124181865422449e-06,,,2.750952173321143e-06,9.421429984643623e-07,5.6466814923429466e-06,2.8204713571733784e-06,8.451196219874314e-06,4.6937294590667274e-06
Propionibacteriales,,,0.001426533523537803,0.005755395683453237,,0.0010226442658875091,0.0002907399331298154,0.00028989708653428034,0.0004494382022471911,0.0008949880668257757,0.0008499662944400484,0.0010825401734876072,0.0008569739952718675,0.0008217159696248442,0.0007861745588297238,0.0009228553613896599,0.0008839496464888785,0.0009230330344334339,0.0009051693851599567,0.0008913085041560504,0.0008752508455733926,0.0009100568338492717,0.0008357996788423778,0.0008723512542514707,0.0009349909082460921
Prorocentrales,,,,,,0.0002921840759678598,,,,,1.4654591283449114e-05,1.4058963292046846e-05,,,,8.276729698561972e-06,1.237254559626735e-05,4.114560331798368e-06,4.133193539543182e-06,5.501904346642286e-06,2.826428995393087e-06,5.6466814923429466e-06,2.8204713571733784e-06,1.8780436044165137e-06,9.387458918133454e-07
Prorodontida,,,,,,,,,,,,,,,,,1.3747272884741498e-06,,1.3777311798477274e-06,1.3754760866605714e-06,9.421429984643623e-07,,9.401571190577927e-07,9.39021802208257e-07,
Proteales,,,,,,,,,,,2.9309182566898228e-05,,,1.4167516717669727e-05,,6.897274748801645e-06,9.62309101931905e-06,6.85760055299728e-06,6.888655899238636e-06,2.750952173321143e-06,4.710714992321811e-06,1.4116703730857367e-05,9.40157119057793e-06,7.512174417666056e-06,7.509967134506764e-06
Protosiphonales,,,,,,,,,,,,,,,,,,,,,,,,,
Prymnesiales,,,,,,,,0.0004348456298014205,0.000299625468164794,,0.00016120050411794025,0.00019682548608865582,0.00010342789598108747,0.00021251275076504588,0.00012634948266906272,0.00020140042266489203,0.00017871454750163933,0.0002002419361473943,0.00019012690281896975,0.00021319879343232795,0.0001752385977142998,0.0001599893089496816,0.00018897158093051752,0.00017090196800180637,0.00017085175230998066
Pseudanabaenales,,,,,,,0.0005814798662596308,,0.000749063670411985,0.0004474940334128878,0.00026378264310208385,0.00026712030254889005,0.00025118203309692664,0.00024084778420038533,0.0003509707851918407,0.0003186540933945696,0.00031343782177210594,0.00032779330643318205,0.0003416773326022307,0.00033424068905841967,0.00034859290943175007,0.00032091973148145486,0.00031495263488430807,0.0003568282848391216,0.0003313772998100724
Pseudoamphisiellida,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoditrichales,,,,,,,,,,,,5.623585316818738e-05,1.4775413711583924e-05,,,9.656184648322301e-06,1.64967274616898e-05,1.6458241327193472e-05,1.2399580618629545e-05,4.126428259981715e-06,8.479286986179263e-06,1.7881158059086e-05,2.0683456619271445e-05,1.5024348835332115e-05,2.628488497077367e-05
Pseudomonadales,0.022727272727272724,0.031029619181946397,0.02425106990014265,0.01870503597122302,0.030701754385964918,0.022644265887509132,0.02631196394824829,0.027685171764023776,0.025468164794007486,0.025656324582338904,0.023608546557636504,0.01906395422401552,0.024024822695035458,0.02065623937436246,0.021689994524855753,0.019697237227627177,0.018535448030496948,0.018101322419691285,0.018604881852663267,0.01930755782845392,0.01872320780848193,0.018940851952481966,0.018962028934276107,0.018477132002051453,0.01914853870120841
Pseudonocardiales,,,,,,0.0002921840759678598,0.00043610989969472314,0.00028989708653428034,,0.0002983293556085919,0.0002198188692517367,0.0002390023759647964,0.00014775413711583924,0.00019834523404737618,0.0003509707851918409,0.0002758909899520658,0.00028319382142567487,0.0003072205047742782,0.0002466138811927432,0.000250336647772224,0.0002468414655976629,0.00026445291655806136,0.0002867479213126268,0.0002845236060691019,0.0002712975627340569
Pseudoscorpiones,,,,,,,,,,,,,,,,,,,,,,,,,
Psilotales,,,,,,,,,,,,,,,,2.7589098995206576e-06,,,4.133193539543182e-06,2.750952173321143e-06,5.652857990786174e-06,2.8233407461714733e-06,1.8803142381155857e-06,2.817065406624771e-06,
Psocoptera,,,,,,,,,,,,,,,,,1.3747272884741498e-06,2.743040221198912e-06,,1.3754760866605714e-06,,9.411135820571578e-07,1.8803142381155857e-06,,
Pterioida,,,,,,,,,,,,,,,,,,1.371520110599456e-06,,,,9.411135820571578e-07,1.8803142381155857e-06,9.39021802208257e-07,
Pterocystida,,,,,,,,,,,,,,,,,,,,,,,,,
Pucciniales,,,,0.0014388489208633092,,,,,,0.00014916467780429595,,5.623585316818738e-05,5.9101654846335695e-05,5.667006687067891e-05,4.2116494223020915e-05,4.2763103442570194e-05,3.4368182211853746e-05,4.388864353918259e-05,4.270966657527954e-05,3.0260473906532576e-05,4.6165006924753755e-05,3.293897537200053e-05,3.85464418813695e-05,3.4743806681705507e-05,2.9101122646213706e-05
Puniceicoccales,0.0014204545454545453,0.0028208744710860366,0.002853067047075606,0.0014388489208633092,0.0029239766081871348,0.003067932797662528,0.0030527692978630622,0.004203507754747065,0.003146067415730337,0.003430787589498807,0.0029309182566898202,0.002825851621701416,0.0031914893617021275,0.0033010313952170464,0.002920076932796114,0.0030223857949247417,0.0030807638534705675,0.0030434031254199722,0.002876702703521778,0.0029614000145799777,0.002995072592118,0.0031169681837731264,0.0030000413669131363,0.002937260197307299,0.003141982499899162
Pyramimonadales,,,,,,,0.0002907399331298154,0.00014494854326714017,,,4.396377385034734e-05,5.623585316818738e-05,0.00011820330969267139,,1.4038831407673637e-05,2.7589098995206573e-05,2.886927305795715e-05,3.154496254378749e-05,3.857647303573636e-05,1.650571303992686e-05,2.7322146955466507e-05,1.9763385223200314e-05,2.5384242214560406e-05,3.943891569274679e-05,2.440739318714698e-05
Pyrenomonadales,,,,,,0.0011687363038714392,0.0008722197993894463,0.00014494854326714017,0.000599250936329588,0.0005966587112171838,0.0006887657903221077,0.0006185943848500612,0.0005466903073286051,0.00039669046809475236,0.0005475144248992714,0.0006359287318393568,0.0006131283706594702,0.0005609517252350784,0.0005125159989033434,0.0006437228085570096,0.0005511536541013952,0.0006201938505756043,0.0005932391421253354,0.0005934617789954898,0.0006571221242692125
Pythiales,,,,,,0.0005843681519357196,0.00043610989969472314,0.00028989708653428034,0.000149812734082397,0.0002983293556085919,0.00019050968668483847,0.00018276652279660901,0.00022163120567375886,0.000311685367788734,0.00026673779674579913,0.00022209224691141293,0.00021033327513654492,0.0002153286573641146,0.00023972522529350451,0.00028197259776541715,0.0002279986056283757,0.00021457389670903197,0.00020589440907365663,0.00023663349415648072,0.00024031894830421643
Ralfsiales,,,,,,,,,,,,,,,,2.7589098995206576e-06,1.3747272884741498e-06,,,1.3754760866605714e-06,1.8842859969287245e-06,,1.8803142381155855e-06,,9.387458918133454e-07
Ramicandelaberales,,,,,,,,,,,1.4654591283449114e-05,,,,,,6.873636442370748e-06,2.743040221198912e-06,2.7554623596954548e-06,5.501904346642286e-06,1.8842859969287245e-06,1.8822271641143156e-06,2.8204713571733784e-06,5.634130813249542e-06,1.877491783626691e-06
Ranunculales,,,,,,0.0001460920379839299,,,,,5.8618365133796456e-05,,4.4326241134751776e-05,4.250255015300918e-05,1.4038831407673637e-05,4.2763103442570194e-05,3.29934549233796e-05,2.1944321769591297e-05,2.6176892417106818e-05,2.750952173321143e-05,3.674357694011013e-05,3.011563462582905e-05,3.0085027809849368e-05,3.0048697670664226e-05,3.473359799709378e-05
Raphidioptera,,,,,,,,,,,,,,,,,,,,,,,,,
Rhabditida,,,,,,,0.0001453699665649077,0.00043484562980142054,0.000149812734082397,0.0002983293556085919,0.0003517101908027787,0.00028117926584093694,0.00033983451536643026,0.00011334013374135781,0.00016846597689208366,0.0002579580756051815,0.0002639476393870368,0.00022904385847010916,0.00021354833287639773,0.00022832903038565484,0.0002449571796007342,0.00021927946461931775,0.00023315896552633263,0.00021691403631010736,0.00020934033387437606
Rhabdocoela,,,,,,,,,,,,,,,,,,,,,,,,,
Rhabdomonadales,,,,,,,,,,,,,,,,,,,,,,,,,
Rhabdonematales,,,,,,,,,,,,,,,,,1.5122000173215648e-05,,,1.3754760866605714e-06,,,,,
Rhaponeidales,,,,,,,,,,,,,1.4775413711583924e-05,1.4167516717669727e-05,,,1.3747272884741498e-06,1.371520110599456e-05,1.3777311798477274e-06,1.3754760866605714e-06,,1.8822271641143156e-06,2.8204713571733784e-06,,9.387458918133454e-07
Rhinebothriidea,,,,,,,,,,,,,,,,,,,,,,,,,
Rhipidiales,,,,,,,,,,,,,,,,,,,,,,,9.401571190577927e-07,,
Rhizocarpales,,,,,,,,,,,,,,1.4167516717669727e-05,,,,,,1.3754760866605714e-06,9.421429984643623e-07,9.411135820571578e-07,9.401571190577927e-07,,9.387458918133454e-07
Rhizochromulinales,,,,,,,,,,,,,,2.8335033435339454e-05,5.615532563069455e-05,5.517819799041315e-06,1.237254559626735e-05,6.857600552997279e-06,6.8886558992386354e-06,4.126428259981715e-06,1.601643097389416e-05,1.5998930894971684e-05,9.401571190577928e-06,1.596337063754037e-05,5.632475350880073e-06
Rhizophlyctidales,,,,,,0.0001460920379839299,,,,,,1.4058963292046846e-05,,2.8335033435339454e-05,,9.656184648322303e-06,1.92461820386381e-05,1.3715201105994559e-05,2.617689241710681e-05,1.5130236953266284e-05,2.1669288964680335e-05,1.9763385223200317e-05,1.1281885428693514e-05,2.159750145078991e-05,7.509967134506764e-06
Rhizophydiales,,,0.001426533523537803,,0.0014619883040935674,,0.0001453699665649077,,0.0004494382022471911,,0.0002930918256689821,0.00022494341267274953,5.9101654846335695e-05,0.00019834523404737618,0.00018250480829975729,0.00018760587316740473,0.00020895854784807078,0.00017006849371433254,0.00019012690281898633,0.0002035704608257646,0.00015639573774508413,0.0001769293534267457,0.00015794639600170922,0.00016620685899086147,0.00018399419479541573
Rhizosoleniales,,,,0.0014388489208633092,,0.0001460920379839299,,0.00014494854326714017,,,0.00013189132155104203,4.217688987614054e-05,0.00010342789598108747,0.00012750765045902753,0.00012634948266906275,5.793710788993381e-05,6.59869098467592e-05,8.640576696776573e-05,0.0001777273222003568,0.0001017852304128823,6.783429588943409e-05,0.00010164026686217303,7.709288376273903e-05,0.00010517044184732477,0.0001220369659357349
Rhizostomeae,,,,,,,,,,,,,,,,,,,,,,,,9.39021802208257e-07,
Rhodellales,,,,,,,,,,,1.4654591283449114e-05,,1.4775413711583924e-05,,,,2.7494545769482996e-06,1.371520110599456e-06,,1.3754760866605714e-06,,,,9.39021802208257e-07,
Rhodobacterales,0.09801136363636363,0.09873060648801128,0.10413694721825961,0.10935251798561149,0.11257309941520469,0.11263696128560993,0.11338857392062801,0.11204522394549936,0.10202247191011238,0.10620525059665871,0.10914739587912892,0.10310843678387156,0.10709219858156027,0.10690808115153576,0.10423832320197668,0.10510756989698165,0.10413421737462832,0.10439736777860337,0.10541847895722131,0.10434774236232384,0.10504234932778025,0.10504803914279529,0.10435744021540731,0.10450655343315642,0.10410504191030938
Rhodochaetales,,,,,,,,,,,,,,,,,,,,,,9.411135820571578e-07,,,
Rhodocyclales,,,,0.0014388489208633092,,0.0002921840759678598,0.0005814798662596308,0.0011595883461371214,0.000749063670411985,0.0005966587112171837,0.0005861836513379644,0.0006326533481421081,0.0006353427895981087,0.0007225433526011561,0.0006036697505299662,0.0005255723358586853,0.000559514006408979,0.0005623232453456452,0.0005731361708166048,0.0005749490042240803,0.0005624593700831915,0.0005505514455033851,0.0006411871551973258,0.0005793764519624462,0.0006148785591376404
Rhodogorgonales,,,,,,,,,,,,,,,,,,,,,,,,,
Rhodospirillales,0.009943181818181818,0.0028208744710860366,0.005706134094151212,0.010071942446043165,0.004385964912280702,0.003506208911614317,0.003343509230992877,0.0040585592114799245,0.004044943820224719,0.002237470167064439,0.003780884551129869,0.004034922464817445,0.003634751773049645,0.0038252295137708265,0.0035377855147337555,0.0037797065623431238,0.0035426722223978824,0.003408227474839466,0.00363996577715754,0.003640885201390383,0.004056867751387279,0.0037089286268869883,0.003530289982061838,0.003806794386152081,0.003730576174066054
Rhodothalassiales,,,,,0.0014619883040935674,,,,,,,,,,2.8077662815347274e-05,2.8968553944966907e-05,1.3747272884741499e-05,1.6458241327193472e-05,5.5109247193909095e-06,9.628332606624e-06,7.537143987714899e-06,7.528908656457262e-06,1.2222042547751307e-05,1.8780436044165137e-05,1.5019934269013528e-05
Rhodothermales,0.0028409090909090906,0.0042313117066290545,,0.004316546762589928,0.0014619883040935674,0.0029218407596785976,0.0023259194650385234,0.0011595883461371214,0.002397003745318352,0.0017899761336515512,0.0018611330929980358,0.0023197289431877294,0.002511820330969267,0.002280970191544826,0.0023304460136738215,0.0021243606226305635,0.0024208947550029758,0.0021834600160739706,0.0023132106509639256,0.0020838462712905667,0.0021179374605477187,0.002212558031416082,0.002137917288737225,0.002073360139275566,0.002223889017705337
Rhodymeniales,,,,,,,,,,,,,,,,,4.124181865422449e-06,,,,,1.8822271641143156e-06,9.401571190577927e-07,1.878043604416514e-06,9.387458918133454e-07
Rhopalodiales,,,,,,,,,0.000149812734082397,,,1.4058963292046846e-05,,,,1.3794549497603288e-06,,,,,,,3.760628476231172e-06,,9.387458918133454e-07
Rhynchobdellida,,,,,,,,,,,2.9309182566898228e-05,,,2.8335033435339454e-05,1.4038831407673637e-05,1.6553459397123945e-05,1.0997818307793198e-05,6.857600552997279e-06,1.2399580618629545e-05,9.628332606623999e-06,1.1305715981572347e-05,1.223447656674305e-05,1.2222042547751308e-05,9.390218022082569e-06,1.877491783626691e-05
Rickettsiales,0.0014204545454545453,,0.008559201141226817,0.0014388489208633092,0.010233918128654972,0.0071585098612125635,0.0075592382613752,0.005363096100884187,0.008089887640449437,0.005071599045346062,0.007605732876110083,0.006846715123226814,0.007077423167848699,0.007296271109599909,0.006331512964860805,0.006428260065882958,0.006267381708153644,0.006606612372757336,0.00649875797534153,0.006257040718218684,0.007039692484525432,0.007911000770772175,0.006391188095354558,0.006571274571853158,0.006689503225061665
Rosales,,,,,,,0.0001453699665649077,0.00014494854326714017,,,0.00013189132155104203,0.00025306133925684317,7.387706855791962e-05,2.8335033435339454e-05,5.615532563069455e-05,4.5522013342090855e-05,3.986709136575034e-05,7.406208597237062e-05,5.2353784834213635e-05,4.263975868647771e-05,4.616500692475375e-05,5.176124701314368e-05,4.5127541714774055e-05,6.009739534132844e-05,3.754983567253382e-05
Rotaliida,,,,,,,,,,0.00014916467780429595,1.4654591283449114e-05,,1.4775413711583924e-05,,,1.3794549497603288e-06,1.3747272884741498e-06,,,,9.421429984643623e-07,9.411135820571578e-07,2.8204713571733784e-06,2.817065406624771e-06,9.387458918133454e-07
Rotosphaerida,,,,,,,,,,,,,2.9550827423167847e-05,,,8.276729698561972e-06,2.7494545769482996e-06,4.114560331798368e-06,4.133193539543182e-06,5.501904346642286e-06,4.710714992321812e-06,4.705567910285789e-06,3.760628476231172e-06,3.756087208833028e-06,9.387458918133455e-06
Rowavirales,,,,,,,,,,,,,,,,,,1.371520110599456e-06,,,,,,,
Rubrobacterales,,,,,,,,0.00028989708653428034,,0.00014916467780429595,0.0002930918256689823,0.0001546485962125153,0.00020685579196217494,0.00026918281763572483,0.00012634948266906275,0.0001917442380166857,0.00022133109344433814,0.0002715609818986923,0.00023972522529350451,0.0002269535542989943,0.00021575074664833895,0.00021739723745520346,0.00016828812431134494,0.00017184098980411105,0.00015207683447376194
Runcinacea,,,,,,,,,,,,,,,,,,,,,,,9.401571190577927e-07,,
Russulales,,,,,,0.0001460920379839299,,,,,,,1.4775413711583924e-05,1.4167516717669727e-05,2.8077662815347274e-05,1.9312369296644603e-05,2.4745091192534695e-05,4.526016364978205e-05,3.582101067604091e-05,3.5762378253174856e-05,2.2611431963144694e-05,2.44689531334861e-05,3.3845656286080546e-05,1.7841414241956882e-05,2.346864729533364e-05
Sabellida,,,,,,0.0001460920379839299,0.0001453699665649077,0.00028989708653428034,0.000749063670411985,0.0002983293556085919,0.000131891321551042,0.00014058963292046847,0.00016252955082742313,5.667006687067891e-05,7.01941570383682e-05,0.00011587421577986763,0.00012097600138572518,0.00010835008873735701,0.00011986261264675226,9.490784997957943e-05,0.00011965216080497402,0.00010634583477245883,0.00010811806869164619,0.00011456065986940735,9.575208096496124e-05
Saccharomycetales,,,,,,,,,,0.00014916467780429595,1.4654591283449114e-05,4.217688987614054e-05,4.4326241134751776e-05,2.8335033435339454e-05,5.615532563069455e-05,1.2415094547842961e-05,1.512200017321565e-05,2.1944321769591297e-05,2.066596769771591e-05,2.4758569559890288e-05,2.6380003957002144e-05,2.44689531334861e-05,1.4102356785866891e-05,1.596337063754037e-05,1.9713663728080258e-05
Saccharomycodales,,,,,,,,,,,,1.4058963292046846e-05,,1.4167516717669727e-05,4.211649422302092e-05,8.276729698561972e-06,8.2483637308449e-06,9.600640774196191e-06,5.5109247193909095e-06,6.8773804333028575e-06,5.652857990786174e-06,5.6466814923429466e-06,3.760628476231171e-06,7.512174417666055e-06,4.6937294590667274e-06
Salinisphaerales,,,,,,,,,,,5.8618365133796456e-05,5.623585316818738e-05,0.00010342789598108747,9.917261702368809e-05,0.0001123106512613891,6.345492768897512e-05,6.59869098467592e-05,7.269056586177117e-05,8.128613961101591e-05,5.7769995639744006e-05,8.196644086639952e-05,5.646681492342946e-05,9.871649750106825e-05,8.169489679211836e-05,6.665095831874753e-05
Salsipaludibacterales,,,,,,,0.0001453699665649077,,0.000149812734082397,,4.3963773850347354e-05,1.4058963292046846e-05,1.4775413711583924e-05,2.8335033435339454e-05,5.615532563069455e-05,2.4830189095685922e-05,1.64967274616898e-05,3.7031042986185315e-05,1.5155042978324997e-05,2.7509521733211427e-05,1.3190001978501075e-05,2.7292293879657577e-05,2.538424221456041e-05,3.192674127508074e-05,1.5019934269013528e-05
Salviniales,,,,,,,,,,,,,,,,,2.7494545769482996e-06,2.743040221198912e-06,,,1.8842859969287245e-06,2.8233407461714733e-06,,3.756087208833028e-06,3.7549835672533817e-06
Santalales,,,,,,,,,,,,2.811792658409369e-05,,,1.4038831407673637e-05,1.3794549497603288e-06,6.873636442370749e-06,,1.3777311798477274e-06,2.750952173321143e-06,9.421429984643623e-07,3.764454328228631e-06,9.401571190577927e-07,,2.8162376754400364e-06
