order,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Sapindales,,,,,,,,,0.0003361344537815126,,6.602621240632536e-05,9.884353069091632e-05,0.00013365856918501687,3.355254328278084e-05,,3.537933075171647e-05,3.5483870967741965e-05,3.524782424794184e-05,5.777007510110118e-05,4.516085328206791e-05,3.930869115161625e-05,2.4046764398548266e-05,6.359844381187554e-05,6.981899425739205e-05,5.243666633894097e-05
Saprolegniales,,,,,,,,0.00032216494845360824,,,0.00013205242481265073,0.00013179137425455508,0.00010024392688876265,0.0001006576298483425,9.843811523822036e-05,9.005647827709645e-05,9.677419354838718e-05,0.00012817390635615217,0.0001283779446691137,9.99990322674361e-05,7.206593377796311e-05,0.00011367561352040997,6.140539402525916e-05,7.854636853956606e-05,0.00010268847158042607
Saprospirales,,,,,,0.0003255208333333333,0.0006600660066006601,0.00032216494845360824,0.0003361344537815126,0.0003395585738539898,0.0002971179558284642,0.00036242627920002644,0.00016707321148127108,0.00016776271641390418,0.00032812705079406773,0.0002476553152620153,0.0002935483870967745,0.0002499391173944967,0.00036587714230697406,0.00033870639961550934,0.00030791808068766056,0.0002951193812549105,0.0003092200199129122,0.0002530938541830462,0.00032772916461838107
Sarcinochrysidales,,,,,,,,,,,,,,,,,,,,3.2257752344334224e-06,,,,,
Sarcoptiformes,,,,,,,0.00033003300330033004,,0.0003361344537815126,,3.301310620316268e-05,3.294784356363877e-05,0.00010024392688876265,6.710508656556167e-05,6.562541015881355e-05,5.789345032099059e-05,7.419354838709683e-05,5.1269562542460856e-05,7.702676680146823e-05,9.032170656413583e-05,5.677922055233459e-05,5.6837806760204985e-05,7.894979231819034e-05,5.454608926358755e-05,4.8066944144029224e-05
Sareales,,,,,,,,,,,,,,,,,,,,,,,,,
Sarrameanales,,,,,,,,,,,,,,,,,,,,,,,,,
Saxifragales,,,,,,,,,,,3.301310620316268e-05,,,,,3.216302795610588e-06,,,3.2094486167278434e-06,3.2257752344334224e-06,,2.186069490777115e-06,,2.181843570543502e-06,
Schizaeales,,,,0.00326797385620915,,,,,,,,,,,,,,,6.418897233455687e-06,,,,,,
Schizosaccharomycetales,,,,,,,,,,,,,,6.710508656556167e-05,3.2812705079406776e-05,1.2865211182442352e-05,2.2580645161290342e-05,1.2817390635615214e-05,1.2837794466911374e-05,1.6128876172167112e-05,2.1838161750897913e-05,8.74427796310846e-06,8.772199146465593e-06,1.3091061423261011e-05,1.5294027682191117e-05
Scleractinia,,,,,0.0032573289902280127,,,0.00032216494845360824,0.0003361344537815126,,0.00013205242481265073,3.294784356363877e-05,0.00013365856918501687,0.00013421017313112335,6.562541015881355e-05,9.648908386831764e-05,0.00015806451612903236,0.00013458260167395974,0.00010270235573529098,9.032170656413582e-05,0.00010700699257939979,0.00012460596097429554,8.991504125127233e-05,0.0001178195528093491,0.00011142791597024958
Scleralcyonacea,,,,,,,,,,,,,,,,,,,,,,2.186069490777115e-06,,2.181843570543502e-06,2.1848610974558734e-06
Sclerosporales,,,,,,,,,,,,,,,,,,,,,,,,,
Scolopendromorpha,,,,,,,,,,,,,,,,,,,,,,,,,
Scorpiones,,,,,,,,0.0006443298969072165,,,,,,,,1.2865211182442352e-05,9.677419354838715e-06,6.408695317807607e-06,9.62834585018353e-06,9.677325703300268e-06,4.367632350179582e-06,1.0930347453885572e-05,6.579149359849195e-06,1.7454748564348016e-05,4.369722194911748e-06
Scutigeromorpha,,,,,,,,,,,,,,,,,,,,,,,,,
Sebacinales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,,,,,4.363687141087004e-06,
Sebdeniales,,,,,,,,,,,3.301310620316268e-05,,,,,3.216302795610588e-06,,3.2043476589038035e-06,3.2094486167278434e-06,,,2.186069490777115e-06,2.193049786616398e-06,2.181843570543502e-06,2.1848610974558734e-06
Sedimentisphaerales,,,,,,,,,,,6.602621240632536e-05,6.589568712727754e-05,3.341464229625422e-05,,,9.648908386831763e-06,2.2580645161290335e-05,1.2817390635615214e-05,9.62834585018353e-06,1.6128876172167112e-05,1.3102897050538747e-05,1.748855592621692e-05,1.096524893308199e-05,1.090921785271751e-05,2.621833316947048e-05
Seisonacea,,,,,,,,,,,,,,,,,,,,,,,,,
Selaginellales,,,,,,,,,,,,,,6.710508656556167e-05,,9.648908386831765e-06,1.6129032258064527e-05,,3.2094486167278434e-06,3.2257752344334224e-06,8.735264700359164e-06,2.186069490777115e-06,1.315829871969839e-05,1.3091061423261011e-05,6.5545832923676215e-06
Selenomonadales,,,,,,,,,,,0.0001650655310158134,9.88435306909163e-05,3.341464229625422e-05,0.00013421017313112335,0.0002296889355558475,5.789345032099059e-05,7.096774193548392e-05,4.8065214883557056e-05,4.172283201746197e-05,4.838662851650133e-05,6.988211760287331e-05,7.651243217719902e-05,4.1667945945711565e-05,0.0002465483234714157,8.520958280077908e-05
Semaeostomeae,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,,2.1848610974558734e-06
Sepiida,,,,,,,,,,,,,,,,,,,,,,2.186069490777115e-06,,2.181843570543502e-06,
Serinales,,,,,,0.0003255208333333333,,0.00032216494845360824,,,6.602621240632536e-05,3.294784356363877e-05,0.0002004878537775253,,0.00016406352539703387,0.00011578690064198118,0.00013548387096774204,0.00014739999230957497,0.0001347968419025694,0.00010645058273630294,0.00015941858078155478,0.00012460596097429554,0.00010307333997097073,0.00010254664781554458,7.42852773134997e-05
Sessilida,,,,,,,,,,,3.301310620316268e-05,9.88435306909163e-05,,,3.2812705079406776e-05,1.929781677366353e-05,6.4516129032258115e-06,2.5634781271230428e-05,3.2094486167278434e-06,6.451550468866845e-06,4.367632350179582e-06,6.558208472331344e-06,2.193049786616398e-05,8.727374282174008e-06,8.739444389823494e-06
Silvanigrellales,,,,,,,,,,,,,,0.00013421017313112335,,6.432605591221176e-06,2.2580645161290342e-05,4.165651956574944e-05,1.2837794466911374e-05,1.290310093773369e-05,8.735264700359164e-06,8.74427796310846e-06,1.9737448079547584e-05,1.7454748564348012e-05,6.5545832923676215e-06
Siphonaptera,,,,,,,,,,,,3.294784356363877e-05,,,,9.648908386831765e-06,3.2258064516129057e-06,3.2043476589038035e-06,3.2094486167278434e-06,1.612887617216711e-05,2.183816175089791e-06,2.186069490777115e-06,1.096524893308199e-05,1.7454748564348016e-05,2.1848610974558734e-06
Siphonariida,,,,,,,,,,,,,,,,,,,,9.677325703300268e-06,,,,4.363687141087003e-06,6.5545832923676215e-06
Siphonophorae,,,,,,,,,,,,,,3.355254328278084e-05,,,3.2258064516129057e-06,3.2043476589038035e-06,1.2837794466911374e-05,9.677325703300267e-06,6.551448525269374e-06,6.558208472331344e-06,1.3158298719698393e-05,1.5272904993804514e-05,1.0924305487279369e-05
Siphonostomatoida,,,,,,,0.00033003300330033004,,0.0003361344537815126,,,6.589568712727754e-05,0.00010024392688876265,0.00013421017313112335,6.562541015881355e-05,0.00014151732300686588,0.00021612903225806467,0.00015701303528628638,0.0001797291225367592,0.00019677228930043875,0.00023803596308478726,0.00017051342028061496,0.0001228107880505183,0.00020509329563108916,0.0001660494434066464
Sneathiellales,,,,,,,,0.00032216494845360824,,,6.602621240632536e-05,9.884353069091632e-05,0.0002004878537775253,0.0001006576298483425,0.00016406352539703392,5.1460844729769395e-05,7.096774193548393e-05,8.331303913149888e-05,6.73984209512847e-05,0.00013870833508063715,0.00010263936022922021,0.00012679203046507269,0.00010965248933081991,0.00010472849138608811,6.991555511858795e-05
Sobelivirales,,,,,,,,,,,,,,,,,,,,,,,,,
Solanales,,,,,,,,,,0.0003395585738539898,3.301310620316268e-05,0.0001976870613818326,0.00013365856918501687,0.00013421017313112335,3.2812705079406776e-05,0.00014151732300686588,9.677419354838718e-05,0.00012176521103834455,0.0001187495988189302,0.00012903100937733687,0.00010919080875448957,0.0001617691423175065,0.00010088029018435433,7.636452496902257e-05,0.0001420159713346318
Solemyida,,,,,,,,,,,,,,,,,,,,3.2257752344334224e-06,,,2.193049786616398e-06,,
Solirubrobacterales,,,,,,0.0003255208333333333,,,0.0003361344537815126,,0.00013205242481265073,0.0002965305920727489,0.00023390249607377952,0.00036907797611058916,0.00022968893555584745,0.0002894672516049529,0.00026451612903225825,0.0002851869416424385,0.00024391809487131608,0.00028386822063014116,0.0002336683307346077,0.00023172336602237414,0.0002675520739672006,0.00026400307203576376,0.00022722555413541085
Sordariales,,,,,,,,0.00032216494845360824,,,3.301310620316268e-05,3.294784356363877e-05,6.682928459250843e-05,,,4.5028239138548234e-05,2.5806451612903246e-05,1.9226085953422824e-05,3.2094486167278434e-05,3.2257752344334224e-05,3.712487497652645e-05,3.279104236165672e-05,1.754439829293119e-05,3.272765355815253e-05,3.932749975420572e-05
Sorogenida,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,,,,2.193049786616398e-06,2.181843570543502e-06,
Sphacelariales,,,,,,,,,,,,,,,,,6.4516129032258115e-06,3.2043476589038035e-06,3.2094486167278434e-06,3.2257752344334224e-06,2.183816175089791e-06,2.186069490777115e-06,,2.181843570543502e-06,
Sphaerobacterales,,,,,,,,,,,3.301310620316268e-05,3.294784356363877e-05,3.341464229625422e-05,,,6.432605591221176e-06,9.677419354838717e-06,9.613042976711412e-06,1.2837794466911372e-05,1.612887617216711e-05,8.735264700359164e-06,6.558208472331344e-06,4.386099573232797e-06,1.3091061423261011e-05,2.403347207201461e-05
Sphaerocarpales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,,,,,,
Sphaeropleales,,,,,,0.0003255208333333333,,,,,9.903931860948805e-05,,0.00013365856918501687,0.00013421017313112335,9.843811523822033e-05,0.00015759883698491882,0.00015161290322580656,0.00019226085953422822,0.00012516849605238587,0.00014193411031507058,0.0001484994999061058,0.00015521093384517515,0.0001381621365568331,0.00011345586566826211,0.00017041916560155815
Sphagnales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,,,,4.386099573232797e-06,2.181843570543502e-06,
Sphingobacteriales,0.010830324909747292,,,0.00326797385620915,,0.0026041666666666665,0.0039603960396039604,0.0035438144329896907,0.0043697478991596645,0.0040747028862478775,0.0032352844079099417,0.003821949853382097,0.002907073879774117,0.003959200107368138,0.003084394277464236,0.003714829728930087,0.0038290322580645177,0.003441469385662402,0.003758264330188201,0.0037838343499901846,0.0035749070786217792,0.0035173858106602486,0.0037479220853271337,0.0038247717791627216,0.003889052753471208
Sphingomonadales,0.05054151624548736,0.034364261168384876,0.030821917808219176,0.0326797385620915,0.032573289902280124,0.04036458333333333,0.03762376237623763,0.037371134020618556,0.0373109243697479,0.029881154499151102,0.034729787725727115,0.03367269612203882,0.03221171517358907,0.03355254328278083,0.03507678172988582,0.03445625184937347,0.0334483870967742,0.033914815621834564,0.03396880415944425,0.03444160217804311,0.033617666199329856,0.03324355874624474,0.03401858828999082,0.03375530187987526,0.03378450714995708
Spionida,,,,,,,,,,,,6.589568712727754e-05,,3.355254328278084e-05,,1.6081513978052943e-05,1.2903225806451623e-05,1.602173829451902e-05,3.2094486167278434e-05,2.580620187546738e-05,1.0919080875448955e-05,6.558208472331344e-06,8.772199146465593e-06,1.9636592134891514e-05,2.4033472072014615e-05
Spirochaetales,,,,,,,,,0.0003361344537815126,0.0003395585738539898,0.00029711795582846413,9.884353069091632e-05,3.341464229625422e-05,0.000201315259696685,0.0001312508203176271,0.00010292168945953882,9.354838709677426e-05,0.00014419564465067115,8.986456126837961e-05,9.677325703300266e-05,0.00011574225727975893,9.400098810341592e-05,0.00010526638975758712,9.818296067445758e-05,0.00010268847158042607
Spirularia,,,,,,,,,,,,,,,,,,,,3.2257752344334224e-06,,,,,
Spirulinales,,,,,,0.0003255208333333333,,,,,,,,,,,,,,,,,,2.181843570543502e-06,
Spizellomycetales,,,,,,,,,,,,6.589568712727754e-05,,,,1.6081513978052943e-05,9.677419354838717e-06,1.2817390635615214e-05,1.604724308363922e-05,,4.367632350179582e-06,1.3116416944662687e-05,2.193049786616398e-06,6.5455307116305055e-06,8.739444389823494e-06
Splachnales,,,,,,,,,,,,,,,,,,,,3.2257752344334224e-06,,4.37213898155423e-06,,,
Spongillida,,,,,,,,,,,3.301310620316268e-05,,,3.355254328278084e-05,6.562541015881355e-05,6.432605591221176e-06,9.677419354838717e-06,2.2430433612326624e-05,9.628345850183529e-06,9.677325703300268e-06,6.551448525269374e-06,1.3116416944662687e-05,1.535134850631479e-05,1.5272904993804514e-05,1.747888877964699e-05
Spongomonadida,,,,,,,,,,,,,,,,,6.4516129032258115e-06,6.408695317807607e-06,,,,,,4.363687141087003e-06,
Sporadotrichida,,,,,,,,,,,,,,3.355254328278084e-05,,2.5730422364884704e-05,2.5806451612903246e-05,2.5634781271230428e-05,1.2837794466911372e-05,1.9354651406600537e-05,4.149250732670603e-05,3.279104236165672e-05,1.754439829293119e-05,2.8363966417065523e-05,1.7478888779646987e-05
Sporichthyales,,,,,,,,,,,,,,,3.2812705079406776e-05,6.432605591221176e-06,1.2903225806451623e-05,9.613042976711412e-06,9.628345850183529e-06,1.290310093773369e-05,6.551448525269374e-06,1.530248643543981e-05,1.535134850631479e-05,1.090921785271751e-05,6.5545832923676215e-06
Sporidiobolales,,,,,,,,,,,,,3.341464229625422e-05,3.355254328278084e-05,,1.6081513978052943e-05,1.6129032258064527e-05,6.408695317807607e-06,1.9256691700367058e-05,6.451550468866845e-06,1.0919080875448957e-05,6.558208472331344e-06,1.0965248933081994e-05,1.3091061423261011e-05,1.3109166584735243e-05
Sporochnales,,,,,,,,,,,,,,,,,,,,,,,,,
Sporolithales,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,2.181843570543502e-06,
Stauromedusae,,,,,,,,,,,,6.589568712727754e-05,0.00010024392688876265,3.355254328278084e-05,,1.608151397805294e-05,9.677419354838717e-06,9.613042976711412e-06,1.2837794466911372e-05,1.290310093773369e-05,6.551448525269374e-06,6.558208472331344e-06,8.772199146465594e-06,1.090921785271751e-05,1.3109166584735243e-05
Stephanodiscales,,,,,0.0032573289902280127,0.0009765625,0.00033003300330033004,0.00032216494845360824,0.0006722689075630252,,0.000627249017860091,0.0006919047148364142,0.00026731713837003374,0.0003019728895450275,0.0009843811523822024,0.0010613799225513908,0.0010225806451612906,0.0012176521103831632,0.0009339495474677765,0.0014548246307293181,0.0010678861096186027,0.0012504317487243449,0.0013092507226096467,0.00118255921523427,0.001138312631774419
Steroidobacterales,,,,,,,,,,,6.602621240632536e-05,3.294784356363877e-05,,,,5.146084472976941e-05,2.5806451612903246e-05,3.845217190684564e-05,3.8513383400734116e-05,3.8709302813201067e-05,4.586013967688562e-05,5.027959828787364e-05,5.7019294452026364e-05,4.8000558551957034e-05,4.15123608516616e-05
Sticholonchida,,,,,,,,,,,,,,,,,,,3.2094486167278434e-06,,,,,,
Stichotrichida,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,,,2.186069490777115e-06,2.193049786616398e-06,2.181843570543502e-06,
Stictocyclales,,,,,,,,,,,,,,,,,,,,,,,,,
Stomatopoda,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,3.2094486167278434e-06,,2.183816175089791e-06,,,,
Strepsiptera,,,,,,,,,,,,,,,,,,,,,,,,,
Streptosporangiales,,,,,,0.0006510416666666666,0.00033003300330033004,0.0009664948453608248,,0.0010186757215619694,0.0004621834868442776,0.0004942176534545815,0.0005012196344438133,0.0005368406925244934,0.0004593778711116949,0.00045028239138548233,0.0005225806451612907,0.0005511477973314542,0.0004172283201746196,0.00048709206039944673,0.0004564175805937664,0.0005006099133879593,0.0005351041479344012,0.00044727793196141786,0.0004194933307115278
Striatellales,,,,,,,,,,,,,,,,,,,,,,,,,
Strigeidida,,,,,,,,,,,0.00013205242481265073,3.294784356363877e-05,6.682928459250843e-05,0.0001006576298483425,3.2812705079406776e-05,7.075866150343294e-05,7.419354838709681e-05,6.729130083697987e-05,7.38173181847404e-05,3.5483527578767646e-05,6.551448525269374e-05,7.869850166797612e-05,4.386099573232796e-05,8.509189925119657e-05,5.899124963130859e-05
Stygamoebida,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,,,,,,
Stylommatophora,,,,,,,,,,,,3.294784356363877e-05,,,,3.216302795610588e-06,,,,3.2257752344334224e-06,,,2.193049786616398e-06,,2.1848610974558734e-06
Stylonematales,,,,,,,,,,,,,,,3.2812705079406776e-05,6.432605591221176e-06,,3.2043476589038035e-06,9.62834585018353e-06,9.677325703300267e-06,2.183816175089791e-06,1.5302486435439804e-05,1.096524893308199e-05,,4.369722194911747e-06
Suberitida,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,,2.183816175089791e-06,,,2.181843570543502e-06,2.1848610974558734e-06
Suessiales,,,,,,,,,,,3.301310620316268e-05,3.294784356363877e-05,,6.710508656556167e-05,6.562541015881355e-05,1.6081513978052943e-05,4.838709677419359e-05,5.1269562542460856e-05,7.060786956801255e-05,3.8709302813201067e-05,2.8389610276167287e-05,2.1860694907771145e-05,0.0001337760369836003,2.6182122846522022e-05,2.6218333169470486e-05
Sulfolobales,,,,,,,,,,,,,,,3.2812705079406776e-05,3.216302795610588e-06,3.2258064516129057e-06,,1.2837794466911374e-05,6.451550468866845e-06,,6.558208472331344e-06,6.579149359849193e-06,2.181843570543502e-06,6.55458329236762e-06
Surirellales,,,,,,,,,,,3.301310620316268e-05,3.294784356363877e-05,,3.355254328278084e-05,,0.0010935429505075863,0.0010322580645161289,0.0012016303720887847,0.001017395211502482,0.001070957377831715,1.528671322562854e-05,1.5302486435439804e-05,1.096524893308199e-05,2.400027927597852e-05,0.0011820098537235443
Symphyacanthida,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,,3.2257752344334224e-06,,,,,
Symphypleona,,,,,,,,,,,,,,,,1.9297816773663527e-05,2.2580645161290342e-05,1.2817390635615214e-05,9.62834585018353e-06,1.290310093773369e-05,1.7470529400718332e-05,1.3116416944662687e-05,1.0965248933081994e-05,1.5272904993804514e-05,1.3109166584735243e-05
Synchytriales,,,,,,,,,,,,,,,,1.608151397805294e-05,,9.613042976711412e-06,3.2094486167278434e-06,3.2257752344334224e-06,,8.74427796310846e-06,1.096524893308199e-05,2.181843570543502e-06,2.1848610974558734e-06
Syndiniales,,,,,,,,,,,,,3.341464229625422e-05,,,,6.4516129032258115e-06,,1.6047243083639217e-05,1.6128876172167112e-05,8.735264700359164e-06,1.967462541699403e-05,2.1930497866163984e-05,1.0909217852717511e-05,2.1848610974558734e-06
Synechococcales,0.007220216606498194,,,,,0.004231770833333333,0.0013201320132013201,,0.005042016806722689,0.0023769100169779285,0.002178865009408736,0.0013508615861091895,0.0024058542453303036,0.002315125486511877,0.0021000131250820324,0.0020005403388694376,0.0021354838709677425,0.002057191197016011,0.002214519545542006,0.002145140530897851,0.0021510589324631227,0.002098626711145664,0.002109713894724714,0.0020771150791570867,0.0021717519308706856
Synergistales,,,,,,,,,,,,3.294784356363877e-05,,,,6.432605591221176e-06,1.2903225806451623e-05,2.2430433612326624e-05,6.418897233455687e-06,1.9354651406600537e-05,2.4021977925987702e-05,1.0930347453885572e-05,8.772199146465593e-06,2.400027927597852e-05,1.5294027682191117e-05
Synhymeniida,,,,,,,,,,,,,,,,6.432605591221176e-06,,,,,,,,,4.369722194911748e-06
Syntrophales,,,,,,,,,,,,,,6.710508656556167e-05,,1.608151397805294e-05,1.2903225806451623e-05,1.2817390635615214e-05,9.628345850183529e-06,3.2257752344334224e-06,2.1838161750897913e-05,6.558208472331344e-06,1.096524893308199e-05,1.9636592134891514e-05,2.403347207201461e-05
Syntrophobacterales,,,,,,,,,,,6.602621240632536e-05,6.589568712727754e-05,0.00010024392688876265,,9.843811523822033e-05,4.824454193415881e-05,3.5483870967741965e-05,3.2043476589038035e-05,6.097952371782902e-05,3.5483527578767646e-05,3.057342645125708e-05,3.7163181343210945e-05,4.824709530556076e-05,3.4909497128696025e-05,1.966374987710286e-05
Syntrophorhabdales,,,,,,,,,,,,,,,,,,,,,,,,,
Synurales,,,,,,,,,,,,,,,,1.6081513978052943e-05,9.677419354838715e-06,2.243043361232663e-05,2.888503755055059e-05,1.9354651406600537e-05,1.3102897050538747e-05,1.5302486435439804e-05,2.1930497866163984e-05,6.5455307116305055e-06,1.3109166584735243e-05
Systellommatophora,,,,,,,,,,,,,,,,,,,,,,,,,
Tabellariales,,,,,,,,,,,,,,,,,,3.2043476589038035e-06,3.2094486167278434e-06,,2.183816175089791e-06,2.186069490777115e-06,2.193049786616398e-06,,
Tanaidacea,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,,
Taphrinales,,,,,,,,,,,,,,,,6.432605591221176e-06,6.4516129032258115e-06,6.408695317807607e-06,3.2094486167278434e-06,3.2257752344334224e-06,2.183816175089791e-06,,,2.181843570543502e-06,4.369722194911747e-06
Telonemida,,,,,,,,,,,6.602621240632536e-05,3.294784356363877e-05,,6.710508656556167e-05,,1.929781677366353e-05,2.9032258064516146e-05,1.6021738294519017e-05,1.9256691700367058e-05,2.580620187546738e-05,6.551448525269374e-06,1.7488555926216922e-05,4.386099573232797e-06,1.3091061423261011e-05,2.1848610974558738e-05
Teloschistales,,,,,,,,,,,,,,,,,,,,,,,,,
Tepidiformales,,,,,,,,,,,9.903931860948807e-05,3.294784356363877e-05,6.682928459250843e-05,3.355254328278084e-05,,1.6081513978052943e-05,2.5806451612903246e-05,4.486086722465325e-05,2.5675588933822748e-05,5.161240375093476e-05,1.747052940071833e-05,1.5302486435439804e-05,2.193049786616398e-05,3.4909497128696025e-05,8.739444389823495e-06
Tepidisphaerales,,,,,,,,,,,3.301310620316268e-05,6.589568712727754e-05,,0.00016776271641390418,3.2812705079406776e-05,4.8244541934158825e-05,3.548387096774196e-05,7.049564849588368e-05,4.172283201746196e-05,2.2580426641033954e-05,3.0573426451257086e-05,2.6232833889325374e-05,3.9474896159095176e-05,6.109161997521804e-05,3.932749975420572e-05
Terebellida,,,,,0.0032573289902280127,0.0003255208333333333,,,,,6.602621240632536e-05,6.589568712727754e-05,,,,1.6081513978052943e-05,3.5483870967741965e-05,1.922608595342282e-05,1.9256691700367058e-05,3.870930281320107e-05,1.9654345575808124e-05,3.7163181343210945e-05,3.508879658586238e-05,2.181843570543502e-05,1.966374987710286e-05
Terebratulida,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,,,2.186069490777115e-06,,,
Terriglobales,,,,,,,0.0006600660066006601,,,0.0003395585738539898,3.301310620316268e-05,0.00036242627920002644,6.682928459250843e-05,0.00040263051939337,6.562541015881355e-05,0.00016724774537175057,0.0001645161290322582,0.00016342173060409398,0.00020219526285385412,0.00013225678461177033,0.00014194805138083644,0.00014865272537284378,0.00012938993741036753,0.00019636592134891515,0.0001682343045041023
Terrimicrobiales,,,,,,,,,,,,,,,,,,,,,,,,,
Tethyida,,,,,,,,,,,,,,,,,3.2258064516129057e-06,3.2043476589038035e-06,3.2094486167278434e-06,,,,,,
Tetractinellida,,,,,,,,,,,,,,,,3.216302795610588e-06,,,,6.451550468866845e-06,4.367632350179582e-06,,,,
Tetramerocerata,,,,,,,,,,,,,,,,,,,,,,,,,
Tetraphidales,,,,,,,,,,,,,,,,,,,,,,,2.193049786616398e-06,,
Tetrasporales,,,,,,,,,,,,,,,,,3.2258064516129057e-06,,,,,,4.386099573232797e-06,,
Thalassionemales,,,,,,,0.00033003300330033004,,,0.0003395585738539898,6.602621240632536e-05,3.294784356363877e-05,3.341464229625422e-05,,3.2812705079406776e-05,7.075866150343294e-05,1.935483870967743e-05,5.447391020136466e-05,6.418897233455685e-05,4.5160853282067916e-05,5.896303672742436e-05,3.9349250833988073e-05,5.701929445202636e-05,5.454608926358755e-05,2.8403194266926356e-05
Thalassiophysales,,,,,,,,,,,6.602621240632536e-05,3.294784356363877e-05,3.341464229625422e-05,,6.562541015881355e-05,,1.2903225806451623e-05,,3.2094486167278434e-06,9.677325703300267e-06,,,,2.181843570543502e-06,4.369722194911747e-06
Thalassiosirales,0.03249097472924188,0.0274914089347079,0.0136986301369863,0.0261437908496732,0.016286644951140062,0.0185546875,0.023432343234323433,0.018685567010309278,0.020504201680672268,0.023769100169779286,0.017001749694628768,0.01953807123323779,0.01907976075116116,0.017749295396591057,0.019096994356214727,0.017631771925536503,0.01758709677419355,0.017290659967444368,0.01760703511136852,0.017070802540620978,0.017389728202239264,0.017429532049965092,0.017208861675578557,0.016902742141000123,0.016980740449426976
Thaumatomonadida,,,,,,0.0003255208333333333,,,,0.0006791171477079796,3.301310620316268e-05,9.884353069091632e-05,0.00013365856918501687,0.0001006576298483425,3.2812705079406776e-05,4.502823913854823e-05,8.709677419354846e-05,5.767825786026847e-05,0.0001283779446691137,0.0001806434131282717,7.42497499530529e-05,8.525671014030748e-05,0.0001666717837828463,0.00015054720636750163,0.0001070581937753378
Thelebolales,,,,,,,,,,,9.903931860948805e-05,,,,,3.216302795610588e-06,6.4516129032258115e-06,2.2430433612326624e-05,3.2094486167278434e-06,,4.367632350179582e-06,4.37213898155423e-06,4.386099573232796e-06,4.363687141087003e-06,6.5545832923676215e-06
Thelephorales,,,,,,,,,,,,,,,,,,,,,,,,,
Thelocarpales,,,,,,,,,,,,,,,,,,,,,,,,,
Thermales,,,,,,,,,0.0003361344537815126,,,,0.00013365856918501687,,6.562541015881355e-05,4.1811936342937644e-05,5.4838709677419396e-05,4.165651956574945e-05,2.5675588933822748e-05,6.774127992310186e-05,4.804395585197542e-05,4.153532032476518e-05,6.579149359849195e-05,3.054580998760903e-05,4.3697221949117476e-05
Thermoanaerobacterales,,,,,,,,,,,3.301310620316268e-05,9.884353069091632e-05,3.341464229625422e-05,,,3.859563354732705e-05,2.9032258064516146e-05,2.2430433612326624e-05,2.8885037550550592e-05,2.90319771099008e-05,5.02277720270652e-05,4.5907459306319404e-05,3.2895746799245974e-05,1.9636592134891514e-05,3.4957777559293974e-05
Thermoanaerobaculales,,,,,,,,,,,,,,,3.2812705079406776e-05,1.9297816773663527e-05,1.9354838709677434e-05,1.6021738294519017e-05,6.418897233455687e-06,1.612887617216711e-05,1.3102897050538747e-05,2.186069490777115e-06,2.193049786616398e-06,1.090921785271751e-05,1.5294027682191113e-05
Thermococcales,,,,,,0.0003255208333333333,,,,,3.301310620316268e-05,,,,,6.432605591221176e-06,3.2258064516129057e-06,1.602173829451902e-05,,,2.183816175089791e-06,8.74427796310846e-06,1.096524893308199e-05,8.727374282174008e-06,8.739444389823494e-06
Thermodesulfobacteriales,,,,,,0.0003255208333333333,,,,,,3.294784356363877e-05,,6.710508656556167e-05,,3.216302795610588e-06,1.2903225806451623e-05,1.2817390635615214e-05,9.62834585018353e-06,6.451550468866845e-06,1.3102897050538747e-05,1.3116416944662687e-05,1.535134850631479e-05,2.181843570543502e-05,2.1848610974558738e-05
Thermodesulfobiales,,,,,,,,,,,,3.294784356363877e-05,,,,6.432605591221176e-06,6.4516129032258115e-06,,3.2094486167278434e-06,6.451550468866845e-06,6.551448525269374e-06,2.186069490777115e-06,2.193049786616398e-06,4.363687141087003e-06,2.1848610974558734e-06
Thermodesulfovibrionales,,,,,,,,,,,,,,3.355254328278084e-05,3.2812705079406776e-05,3.216302795610588e-06,,3.2043476589038035e-06,9.62834585018353e-06,3.2257752344334224e-06,,,2.193049786616398e-06,4.363687141087003e-06,
