family,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Climaciaceae,,,,,,,0.0003333333333333333,,,,6.666222251849882e-05,,,,3.317850033178502e-05,3.2487573503137065e-06,3.258677042294372e-06,9.711597913949386e-06,9.726680284019664e-06,1.3043081297526569e-05,2.206833238439652e-06,8.835854128884759e-06,1.7719775047456923e-05,4.407159871928209e-06,1.7651939065507515e-05
Clitocybaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Closteriaceae,,,,,,,,,,,,,3.373022565520964e-05,,3.317850033178502e-05,3.2487573503137065e-06,3.258677042294372e-06,,,3.2607703243816422e-06,,,6.644915642796345e-06,,
Clostridiaceae,0.0036363636363636364,,0.003448275862068965,,,0.00032754667540124465,0.001,0.0006525285481239804,,0.0003418803418803418,0.0004999666688887411,0.0005652347386620561,0.0005059533848281446,0.00033907500339075,0.0006635700066357005,0.0005522887495533302,0.00043666272366744583,0.00043702190612772234,0.0003955516648834663,0.0005347663331985894,0.000551708309609913,0.0004749271594275557,0.00045185426371015155,0.00046495536648842606,0.0004589504157031953
Clostridiales Family XVI. Incertae Sedis,,,,,,,,,,,,,,,,3.2487573503137065e-06,9.776031126883117e-06,,9.726680284019664e-06,6.5215406487632845e-06,,,,4.407159871928209e-06,1.1032461915942194e-05
Clostridiales Family XVII. Incertae Sedis,,,,,,,,,,,3.333111125924941e-05,,,3.390750033907501e-05,3.317850033178502e-05,4.2233845554078185e-05,3.584544746523809e-05,1.6185996523248975e-05,1.9453360568039332e-05,2.2825392270671494e-05,5.51708309609913e-05,1.9880671789990714e-05,2.657966257118538e-05,2.864653916753336e-05,2.4271416215072832e-05
Clubionidae,,,,,,,,,,,,3.32491022742386e-05,,,,,,,,,,,,,
Coccinellidae,0.0036363636363636364,,,,,0.00032754667540124465,,,0.0003414134516899966,,6.666222251849882e-05,9.974730682271579e-05,,3.390750033907501e-05,3.317850033178502e-05,5.847763230564672e-05,4.8880155634415585e-05,6.47439860929959e-05,5.836008170411798e-05,4.8911554865724635e-05,3.310249857659478e-05,5.0806161241087364e-05,5.315932514237076e-05,3.746085891138978e-05,5.5162309579710986e-05
Coccomyxaceae,,,,,,,,,,,,,,6.781500067815001e-05,,3.573633085345076e-05,2.281073929606061e-05,2.5897594437198357e-05,2.918004085205899e-05,1.630385162190821e-05,2.2068332384396522e-05,3.5343416515539036e-05,3.100960633304961e-05,2.8646539167533367e-05,1.9858431448695952e-05
Cocconeidaceae,,,,,,,,,,,,,,,,9.74627205094112e-06,,,3.2422267613398885e-06,,2.206833238439652e-06,,4.429943761864231e-06,8.81431974385642e-06,
Cochliopodiidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,,,,,,2.206492383188439e-06
Codiaceae,,,,,,,,,,,3.333111125924941e-05,9.974730682271579e-05,6.746045131041927e-05,,6.635700066357004e-05,6.497514700627412e-05,9.776031126883117e-06,9.711597913949386e-06,6.160230846545785e-05,3.912924389257971e-05,1.1034166192198261e-05,3.0925489451096656e-05,1.5504803166524806e-05,1.322147961578463e-05,2.647790859826127e-05
Codonellidae,,,,,,,,,,,,,,,,1.2995029401254826e-05,,,,9.782310973144927e-06,,2.2089635322211897e-06,,,
Coelomomycetaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Coelopidae,,,,,,,0.0003333333333333333,,,,,,,3.390750033907501e-05,3.317850033178502e-05,1.2995029401254826e-05,6.517354084588744e-06,3.2371993046497947e-06,4.214894789741854e-05,2.6086162595053138e-05,1.5447832669077568e-05,1.7671708257769518e-05,2.657966257118538e-05,1.9832219423676944e-05,2.2064923831884392e-05
Coelosphaeriaceae,,,,,,,,,,,,,,3.390750033907501e-05,,1.624378675156853e-05,1.9552062253766234e-05,2.266039513254856e-05,6.484453522679777e-06,9.782310973144928e-06,1.7654665907517215e-05,1.7671708257769518e-05,1.1074859404660574e-05,1.1017899679820524e-05,1.544544668231907e-05
Coenagrionidae,,,,,,,,,,,,,,,,1.2995029401254826e-05,6.517354084588744e-06,3.2371993046497947e-06,9.726680284019664e-06,,6.6204997153189565e-06,1.1044817661105949e-05,6.644915642796345e-06,6.610739807892315e-06,2.206492383188439e-06
Cohaesibacteraceae,,,,,,0.00032754667540124465,,,,,,0.00016624551137119298,,6.781500067815001e-05,6.635700066357004e-05,7.147266170690154e-05,4.236280154982684e-05,3.8846391655797536e-05,4.214894789741854e-05,4.8911554865724635e-05,4.6343498007232695e-05,3.9761343579981415e-05,4.20844657377102e-05,3.966443884735389e-05,4.4129847663768784e-05
Colaconemataceae,,,,,,,,,,,,,,,,,,,,,,,,,
Coleochaetaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,,,,,6.644915642796345e-06,,
Coleofasciculaceae,,,,,,,,,,,,,,3.390750033907501e-05,,9.74627205094112e-06,9.776031126883117e-06,3.2371993046497947e-06,6.484453522679777e-06,3.2607703243816422e-06,4.413666476879304e-06,8.835854128884759e-06,6.644915642796345e-06,,
Coleophoridae,,,,,,,,,,,6.666222251849882e-05,,,,6.635700066357004e-05,3.2487573503137066e-05,1.955206225376623e-05,2.9134793741848154e-05,2.2695587329379215e-05,3.912924389257971e-05,5.95844974378706e-05,1.3253781193327138e-05,2.8794634452117497e-05,2.644295923156926e-05,2.4271416215072832e-05
Coleosporiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Colepidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,2.206833238439652e-06,,,,
Colletidae,,,,,,,,,,,,,,,3.317850033178502e-05,2.5990058802509652e-05,6.517354084588744e-06,9.711597913949384e-06,9.726680284019666e-06,1.9564621946289853e-05,6.6204997153189565e-06,1.3253781193327138e-05,6.644915642796345e-06,6.610739807892315e-06,1.5445446682319075e-05
Collodictyonidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,3.258677042294372e-06,3.2371993046497947e-06,,6.5215406487632845e-06,,,,4.407159871928209e-06,2.206492383188439e-06
Colpodellaceae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,,2.2089635322211897e-06,,2.203579935964105e-06,
Colpodidae,,,,,,,,,,,,,,,,6.497514700627413e-06,,,,,2.206833238439652e-06,2.2089635322211897e-06,,2.203579935964105e-06,2.206492383188439e-06
Colponemidia,,,,,,,,,,,,,,,,3.2487573503137065e-06,9.776031126883115e-06,,,,2.206833238439652e-06,,2.214971880932115e-06,2.203579935964105e-06,
Colwelliaceae,0.014545454545454545,0.0034364261168384875,0.02758620689655172,0.013157894736842103,0.006578947368421051,0.0075335735342286275,0.015666666666666666,0.008809135399673736,0.013656538067599864,0.011282051282051281,0.011465902273181786,0.013066897193775767,0.012480183492427565,0.013020480130204801,0.012209688122096878,0.012588934732462956,0.012679512371567392,0.01210388820008335,0.012469604124110831,0.012540922667568986,0.01258556995881918,0.012235449004970667,0.012550030677358945,0.012732284869997855,0.012762351944358968
Comamonadaceae,0.0036363636363636364,0.01374570446735395,0.003448275862068965,,0.0032894736842105257,0.007206026858827383,0.009333333333333332,0.010440456769983687,0.010242403550699898,0.008205128205128205,0.01223251783214453,0.011271445670966884,0.011771848753668162,0.011019937610199376,0.01164565361645654,0.011169227770378145,0.010897016029432379,0.011281639576704314,0.010961968680089576,0.011442043068254802,0.010961340695329178,0.011316520175568516,0.010742613622520278,0.010500058394868488,0.011381087712485406
Commelinaceae,,,,,,,,,,,,,3.373022565520964e-05,,,,,,3.2422267613398885e-06,,,,,,
Compsopogonaceae,,,,,,,,,,,3.333111125924941e-05,,,,,6.497514700627413e-06,,,,,2.206833238439652e-06,,2.214971880932115e-06,4.407159871928209e-06,
Conexibacteraceae,,,,,,,,,0.0003414134516899966,,6.666222251849882e-05,0.0001329964090969544,3.373022565520964e-05,0.00010172250101722502,9.953550099535507e-05,0.00013969656606348938,0.00012057105056489177,0.00010682757705344324,7.132898874947754e-05,0.00014999543492155555,9.930749572978436e-05,8.61495777566264e-05,0.00012625339721313058,0.00011017899679820523,0.00010811812677623352
Conexivisphaeraceae,,,,,,,,,,,,,,,,,,,,,,,,2.203579935964105e-06,
Conidae,,,,,,,,,,,,,,,,,,,,,,,,,2.206492383188439e-06
Coniochaetaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Coniocybaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Coniophoraceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,9.726680284019664e-06,,2.206833238439652e-06,,,,2.206492383188439e-06
Coniopterygidae,,,,,,,,,,,,,,,,,,,,,,,,2.203579935964105e-06,
Conopidae,,,,,,,,,,,0.00016665555629624703,9.974730682271579e-05,0.00016865112827604817,0.00013563000135630003,6.635700066357004e-05,7.797017640752895e-05,0.00011079501943800866,6.79811853976457e-05,0.00011347793664689607,5.5433095514487916e-05,8.606649629914645e-05,6.626890596663569e-05,7.30940720707598e-05,0.00010797541686224115,7.28142486452185e-05
Convolvulaceae,,,,,,,,,,,,3.32491022742386e-05,3.373022565520964e-05,6.781500067815001e-05,3.317850033178502e-05,2.5990058802509652e-05,1.629338521147186e-05,2.2660395132548568e-05,2.918004085205899e-05,3.2607703243816426e-05,1.9861499145956872e-05,3.5343416515539036e-05,1.5504803166524803e-05,2.203579935964105e-06,2.427141621507283e-05
Coprobacillaceae,,,,,,,,,,,6.666222251849882e-05,,,,,2.923881615282336e-05,1.629338521147186e-05,2.9134793741848154e-05,2.5937814090719108e-05,1.3043081297526569e-05,1.103416619219826e-05,2.2089635322211897e-06,2.214971880932115e-05,1.322147961578463e-05,
Coprothermobacteraceae,,,,,,,,,,,,,,,,,,,,,,,,,
Coraliomargaritaceae,,0.0034364261168384875,,,,0.00032754667540124465,,0.0009787928221859706,,,0.0001999866675554965,9.974730682271579e-05,0.00033730225655209634,0.000169537501695375,0.00019907100199071016,0.0002111692277703909,0.0002574354863412554,0.0001909947589743379,0.00021398696624843255,0.00021521084140918838,0.00020964915765176698,0.00020985153556101304,0.0002813014288783787,0.0002468009528279797,0.00025374662406667047
Corallinaceae,,,,,,,,,,,,,,,,,,,3.2422267613398885e-06,1.9564621946289853e-05,2.206833238439652e-06,2.2089635322211897e-06,4.42994376186423e-06,,2.206492383188439e-06
Cordycipitaceae,,,,,,,,,,,3.333111125924941e-05,,,3.390750033907501e-05,6.635700066357004e-05,4.548260290439189e-05,1.9552062253766234e-05,1.6185996523248975e-05,1.9453360568039332e-05,3.2607703243816426e-05,1.5447832669077565e-05,2.6507562386654277e-05,3.986949385677808e-05,3.305369903946157e-05,2.2064923831884392e-05
Coreidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,9.776031126883117e-06,1.2948797218599179e-05,3.2422267613398885e-06,9.782310973144928e-06,8.827332953758608e-06,8.835854128884759e-06,1.1074859404660574e-05,1.322147961578463e-05,1.9858431448695955e-05
Corethraceae,,,,,,,,,,,,,,,,,,,,,,,,,2.206492383188439e-06
Coriariaceae,,,,,,,,,,,,,,3.390750033907501e-05,,9.74627205094112e-06,1.3034708169177488e-05,,1.945336056803933e-05,1.3043081297526569e-05,1.3240999430637913e-05,1.9880671789990708e-05,6.644915642796345e-06,1.322147961578463e-05,6.619477149565317e-06
Corinnidae,,,,,,,,,,,3.333111125924941e-05,,,,,,,,,,,,,2.203579935964105e-06,
Coriobacteriaceae,,,,,,,,,,,3.333111125924941e-05,,3.373022565520964e-05,3.390750033907501e-05,,3.2487573503137065e-06,6.517354084588744e-06,6.474398609299589e-06,9.726680284019666e-06,1.3043081297526569e-05,4.413666476879304e-06,6.626890596663569e-06,6.644915642796345e-06,2.203579935964105e-06,8.825969532753756e-06
Corophiidae,,,,,,,,,,,,,,,,,,,,,,,,,
Corticoviridae,,,,,,,,,,,6.666222251849882e-05,,,,,3.2487573503137065e-06,6.517354084588744e-06,,,,1.3240999430637913e-05,4.4179270644423795e-06,8.859887523728461e-06,2.203579935964105e-06,4.412984766376879e-06
Cortinariaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Corydalidae,,,,,,,,,0.0003414134516899966,,9.999333377774825e-05,,6.746045131041927e-05,,3.317850033178502e-05,1.9492544101882235e-05,1.3034708169177488e-05,3.237199304649795e-05,2.269558732937921e-05,2.2825392270671494e-05,2.2068332384396522e-05,3.092548945109665e-05,1.7719775047456923e-05,2.864653916753336e-05,2.2064923831884392e-05
Corylophidae,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacteriaceae,,,,,0.0032894736842105257,,0.0003333333333333333,0.0003262642740619902,,,0.00013332444503699764,0.0004654874318393403,0.0003035720308968867,0.000169537501695375,0.0003317850033178502,0.0003411195217829392,0.0003095743190179653,0.0002492643464580342,0.0003274649028953287,0.00028694778854558453,0.0003906094832038184,0.0003887775816709294,0.00030123617580676766,0.0003746085891138978,0.00031773490317913523
Corynesporascaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,2.206833238439652e-06,2.2089635322211897e-06,,,
Coscinodiscaceae,,,,,,,0.0003333333333333333,,,0.0006837606837606837,0.00016665555629624703,9.974730682271579e-05,6.746045131041927e-05,6.781500067815001e-05,0.00016589250165892512,0.0002046717130697635,9.776031126883116e-05,0.00015862276592783992,0.00015886911130565449,0.00014999543492155552,0.00011696216163730158,0.0001502095201910409,0.00013732825661779115,0.00010577183692627703,0.00014783498967362542
Cosmopterigidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,3.258677042294372e-06,,3.2422267613398885e-06,,2.206833238439652e-06,,,,
Cossidae,,,,,,,,,0.0003414134516899966,,,,0.0001011906769656289,,,3.2487573503137065e-06,9.776031126883115e-06,6.474398609299589e-06,6.484453522679777e-06,1.3043081297526569e-05,1.5447832669077568e-05,6.626890596663569e-06,1.1074859404660574e-05,8.81431974385642e-06,1.544544668231907e-05
Costaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Coxiellaceae,,,,,,0.00032754667540124465,,,0.0003414134516899966,,6.666222251849882e-05,9.974730682271579e-05,0.00013492090262083855,6.781500067815001e-05,3.317850033178502e-05,9.096520580878377e-05,0.00011079501943800866,0.00011330197566274282,0.0001783224718736938,0.0001532562052459372,9.489382925290505e-05,0.0001303288484010502,0.00012403842533219845,0.00010797541686224115,0.00011694409630898727
Crabronidae,,,,,,,,,,,0.00013332444503699764,6.64982045484772e-05,6.746045131041927e-05,0.00010172250101722502,3.317850033178502e-05,1.6243786751568533e-05,5.539750971900433e-05,4.2083590960447336e-05,4.214894789741854e-05,4.2390014216961354e-05,4.413666476879304e-05,2.6507562386654277e-05,3.100960633304961e-05,3.305369903946157e-05,2.8684400981449706e-05
Crambidae,,,,,0.0032894736842105257,,,,,,6.666222251849882e-05,9.974730682271579e-05,6.746045131041927e-05,0.000169537501695375,0.0001327140013271401,0.00019817419836913608,0.00017922723732619048,0.00016833436384178934,0.00017183801835101404,0.00015977774589470047,0.00015447832669077566,0.00017009019198103162,0.00017055283483177286,0.00015865775538941555,0.0001698999135055098
Crangonidae,,,,,,,,,,,,,,,,,,,,,,,,,
Crangonyctidae,,,,,,,,,,,,,,,,,3.258677042294372e-06,3.2371993046497947e-06,,,,,,2.203579935964105e-06,
Craniidae,,,,,,,,,,,,,,,,,,,,,,,,,
Crassisporiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Crassulaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,,,,,
Crenotrichaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Crepidotaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Crevaviridae,,,,,,,,,,,,,,,,,,,,,,,,,2.206492383188439e-06
Criblamydiaceae,,,,,,,,,,,,3.32491022742386e-05,,,,,,,,6.5215406487632845e-06,2.206833238439652e-06,2.2089635322211897e-06,,4.407159871928209e-06,2.206492383188439e-06
Crocinitomicaceae,0.0036363636363636364,,,,,0.00032754667540124465,0.0003333333333333333,,0.0013656538067599862,0.0003418803418803418,0.0005666288914072396,0.0005652347386620561,0.0004047627078625156,0.00044079750440797507,0.00023224950232249517,0.0005035573892986244,0.00047576684817497836,0.0004952914936114185,0.0005771163635184999,0.0004108570608720869,0.00036412748434254264,0.0004948078312175465,0.0005138734763762507,0.0004076622881533593,0.00046336340046957216
Cruoriaceae,,,,,,,,,,,,,,,,,,,,,,2.2089635322211897e-06,,,
Crustomastigaceae,,,,,,,0.0006666666666666666,,,,,,,,,,,,,,2.206833238439652e-06,4.4179270644423795e-06,2.214971880932115e-06,,
Cryomorphaceae,,,,,,,,,,,0.00013332444503699764,9.974730682271579e-05,3.373022565520964e-05,0.000169537501695375,0.00019907100199071016,8.771644845847006e-05,5.539750971900433e-05,9.711597913949386e-05,7.132898874947752e-05,4.239001421696135e-05,8.165282982226713e-05,6.40599424344145e-05,6.423418454703135e-05,6.390381814295903e-05,7.722723341159536e-05
Cryphonectriaceae,,,,,,,,,,,,,3.373022565520964e-05,3.390750033907501e-05,3.317850033178502e-05,6.497514700627413e-06,,1.2948797218599179e-05,1.945336056803933e-05,1.6303851621908213e-05,1.7654665907517215e-05,2.2089635322211897e-06,1.771977504745692e-05,1.1017899679820526e-05,8.825969532753758e-06
Crypthecodiniaceae,,,,,,,,,,,,,,,,1.9492544101882238e-05,,,6.484453522679777e-06,,2.206833238439652e-06,1.3253781193327138e-05,2.214971880932115e-06,8.81431974385642e-06,6.619477149565317e-06
Cryptobasidiaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,3.2371993046497947e-06,,3.2607703243816422e-06,2.206833238439652e-06,2.2089635322211897e-06,4.429943761864231e-06,2.203579935964105e-06,6.619477149565317e-06
Cryptochetidae,,,,,,,,,,,,,,,,,,,,,,,,,
Cryptococcaceae,,,,,,,,,,,9.999333377774823e-05,3.32491022742386e-05,3.373022565520964e-05,,,1.2995029401254826e-05,2.2810739296060605e-05,1.6185996523248975e-05,2.269558732937922e-05,1.6303851621908213e-05,1.7654665907517215e-05,1.5462744725548328e-05,2.4364690690253264e-05,1.1017899679820526e-05,2.2064923831884392e-05
Cryptodesmidae,,,,,,,,,,,,,,,,,,,,,,,,,
Cryptomonadaceae,,,,,,,,,,,3.333111125924941e-05,,6.746045131041927e-05,,3.317850033178502e-05,4.8731360254705595e-05,3.2586770422943726e-05,2.9134793741848154e-05,3.5664494374738774e-05,2.9346932919434782e-05,3.530933181503443e-05,3.0925489451096656e-05,1.9934746928389035e-05,2.4239379295605154e-05,3.530387813101503e-05
Cryptopidae,,,,,,,,,,,,,,,,,,,,,,,,,
Cryptosporangiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Cryptosporidiidae,,,,,,,,,,,,3.32491022742386e-05,,,,1.2995029401254826e-05,3.258677042294372e-06,6.474398609299589e-06,6.484453522679777e-06,6.5215406487632845e-06,4.413666476879304e-06,4.4179270644423795e-06,6.644915642796345e-06,2.203579935964105e-06,8.825969532753758e-06
Cryptosulidae,,,,,,,,,,,6.666222251849882e-05,3.32491022742386e-05,6.746045131041927e-05,6.781500067815001e-05,6.635700066357004e-05,5.847763230564672e-05,4.562147859212121e-05,1.9423195827898768e-05,5.836008170411798e-05,9.782310973144927e-05,7.503233010694817e-05,6.18509789021933e-05,6.644915642796345e-05,6.170023820699492e-05,5.957529434608786e-05
Ctenidae,,,,,,,,,,,,,,,,,6.517354084588744e-06,,,,,,,,
Ctenolophonaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Cucurbitaceae,,,,,0.0032894736842105257,,,,,,3.333111125924941e-05,3.32491022742386e-05,6.746045131041927e-05,3.390750033907501e-05,6.635700066357004e-05,3.8985088203764476e-05,2.2810739296060605e-05,2.266039513254856e-05,3.2422267613398884e-05,2.6086162595053138e-05,2.206833238439652e-05,3.976134357998141e-05,3.986949385677808e-05,3.305369903946157e-05,1.9858431448695955e-05
Cucurbitariaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,6.517354084588744e-06,,,,,4.4179270644423795e-06,2.214971880932115e-06,,
Culicidae,,,,,,0.00032754667540124465,0.0003333333333333333,,0.0003414134516899966,,3.333111125924941e-05,9.974730682271579e-05,0.0002698418052416771,0.00010172250101722502,0.0001327140013271401,0.00010720899256035232,0.00013034708169177488,0.0001359623707952914,0.00010050902960153654,9.130156908268599e-05,0.00012578949459106018,0.00013695573899771376,0.00012846836909406268,0.0001454362757736309,0.00014342200490724855
Culicoidibacteraceae,,,,,,,,,,,,,,,,,,,,,,,,,
Culicosporidae,,,,,,,,,,,,,,,,,,,,,,,,,
Cuniculiplasmataceae,,,,,,,,,,,,,,,,,,,6.484453522679777e-06,,,,,,
Cuniculitremaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,,,,2.2089635322211897e-06,,2.203579935964105e-06,
Cunninghamellaceae,,,,,,,,0.0003262642740619902,,,,,,3.390750033907501e-05,,2.2741301452195943e-05,1.3034708169177488e-05,9.711597913949386e-06,9.726680284019664e-06,1.630385162190821e-05,1.3240999430637913e-05,1.5462744725548335e-05,6.644915642796345e-06,8.81431974385642e-06,4.412984766376879e-06
Cupressaceae,,,,,,,,0.0006525285481239804,,,,,,3.390750033907501e-05,3.317850033178502e-05,4.223384555407818e-05,1.955206225376623e-05,2.9134793741848154e-05,1.2968907045359554e-05,9.782310973144928e-06,2.6481998861275826e-05,2.2089635322211897e-05,2.4364690690253264e-05,2.4239379295605154e-05,1.9858431448695952e-05
Curculionidae,,,,,,,,,,,6.666222251849882e-05,3.32491022742386e-05,3.373022565520964e-05,0.00013563000135630003,9.953550099535507e-05,6.497514700627412e-05,6.517354084588744e-05,7.769278331159507e-05,4.863340142009832e-05,4.239001421696135e-05,5.51708309609913e-05,5.522408830552974e-05,5.537429702330288e-05,6.390381814295903e-05,5.07493248133341e-05
Cyaneidae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,2.206492383188439e-06
Cyanidiaceae,,,,,,,,,,,,,,,,9.746272050941119e-06,3.258677042294372e-06,6.474398609299589e-06,,6.5215406487632845e-06,1.1034166192198261e-05,4.4179270644423795e-06,4.429943761864231e-06,6.610739807892315e-06,8.825969532753756e-06
Cyanomargaritaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,,,,,2.214971880932115e-06,,
Cyanophoraceae,,,,,,,,,,,,,,,3.317850033178502e-05,1.2995029401254826e-05,1.629338521147186e-05,6.474398609299589e-06,6.484453522679777e-06,1.630385162190821e-05,6.6204997153189565e-06,6.626890596663569e-06,1.328983128559269e-05,1.322147961578463e-05,1.7651939065507512e-05
Cyanothecaceae,,,,,,,,,,,,,,,,,,,,,,,,,
