phylum,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Abditibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,4.0000400004000046e-05,2e-05,2e-05,1e-05,1.000010000100001e-05,3.0000240001920018e-05,1.8000180001800016e-05,2.6000208001664017e-05,2.000012000072001e-05,2.200017600140801e-05,1.3751574200286862e-05,1.650020212695011e-05,1.7198000579149508e-05,2.4058343359544114e-05,1.8564014811361e-05
Acanthocephala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,7.000056000448003e-06,8.000080000800008e-06,8.000064000512004e-06,0.0,4.000032000256002e-06,4.813050970100402e-06,2.062525265868764e-06,2.751680092663922e-06,2.7495249553764707e-06,4.81289272887137e-06
Acidobacteriota,0.006,0.002,0.005,0.005,0.003,0.0036,0.0024000000000000002,0.0026,0.0037,0.0029000000000000002,0.002920029200292001,0.00305,0.0027,0.00276,0.003110031100311001,0.0029080232641859965,0.003032030320303201,0.0028710229681835884,0.002892017352103968,0.0029550236401890122,0.0029586511891915366,0.0029748489418045558,0.002980069540354824,0.002961238376940185,0.0028265431440555513
Actinomycetota,0.022,0.013000000000000001,0.025,0.012,0.014,0.0196,0.022099999999999998,0.019200000000000002,0.018,0.0204,0.020590205902059004,0.02144,0.0199,0.0197,0.021120211202112004,0.019590156721252888,0.020114201142011404,0.020026160209280625,0.01952011712070145,0.019452155617243658,0.019362216474002835,0.020081433496918905,0.019537616577935756,0.019379339266731133,0.019814679364762288
Annelida,0.0,0.0,0.002,0.0,0.001,0.0002,0.0001,0.0002,0.0005,0.00030000000000000003,0.00033000330003300017,0.00024,0.00029,0.00023,0.0001800018000180001,0.00027100216801730407,0.0002300023000230001,0.00020800166401324806,0.000224001344007968,0.0002660021280169961,0.0002399649697949244,0.00023512788030900702,0.00025865792871034656,0.0002392086711177,0.00025233309021368427
Apicomplexa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011000110001100011,6.000000000000001e-05,5e-05,7.000000000000001e-05,9.000090000900009e-05,5.9000472003776034e-05,7.000070000700007e-05,6.000048000384003e-05,5.700034200205202e-05,7.200057600460804e-05,6.600755616137693e-05,6.875084219562546e-05,5.503360185327843e-05,6.598859892903529e-05,5.981738105882989e-05
Aquificota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,3.0000000000000004e-05,4e-05,3.0000000000000004e-05,3.000030000300003e-05,2.0000160001280012e-05,2.000020000200002e-05,2.3000184001472015e-05,2.500015000090001e-05,2.9000232001856013e-05,2.681556969055938e-05,2.8187845300206438e-05,2.545304085714127e-05,2.612048707607647e-05,2.2001795331983406e-05
Armatimonadota,0.001,0.0,0.0,0.001,0.0,0.00030000000000000003,0.0,0.0001,0.0007999999999999999,0.0001,0.0003000030000300001,0.00023,0.00031,0.00020999999999999998,0.00014000140001400014,0.000269002152017148,0.0002820028200282001,0.00026500212001695603,0.000274001644009816,0.00026600212801699603,0.00024271528463500804,0.0002516280824359068,0.0002834230495443135,0.0002818263079260529,0.0002509579780053826
Arthropoda,0.003,0.004,0.006,0.005,0.005,0.0042,0.0059,0.0052,0.0041,0.004,0.004040040400404002,0.00394,0.00378,0.00409,0.004120041200412002,0.004239033912271005,0.003958039580395802,0.003899031192249337,0.0040410242461449445,0.004054032432259361,0.004100719426525331,0.003966236086265331,0.004141966459482164,0.004160718638723285,0.003908756451947546
Artverviricota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,1e-05,1e-05,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,0.0,2.751680092663921e-06,1.3747624776882353e-06,6.875561041244814e-07
Ascomycota,0.001,0.001,0.0,0.001,0.003,0.0007,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.00030000000000000003,0.0008300083000830008,0.0006600000000000001,0.0007800000000000001,0.00067,0.0007300073000730007,0.0007250058000464004,0.0007190071900719007,0.0007370058960471684,0.0006390038340230043,0.0007080056640453124,0.0007288334326152036,0.0007163837756784173,0.0006473327417991874,0.000695629813710247,0.0007074952311440914
Atribacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,2e-05,1e-05,0.0,1.000010000100001e-05,1.900015200121601e-05,2.3000230002300022e-05,2.1000168001344013e-05,3.100018600111601e-05,2.3000184001472015e-05,1.4439152910301203e-05,1.5812693704993856e-05,1.3758400463319606e-05,1.993405592647941e-05,2.268935143610789e-05
Bacillariophyta,0.046,0.057,0.067,0.059000000000000004,0.054,0.0478,0.0529,0.0514,0.052700000000000004,0.0518,0.049550495504955,0.07179,0.04906,0.07153,0.07115071150711501,0.08064864518915969,0.0806498064980649,0.08385567084536528,0.0818144908869434,0.08163365306922302,0.08062204164272979,0.08264744992862583,0.08345776929047169,0.08116391453899552,0.08343493323550379
Bacillota,0.006,0.001,0.003,0.002,0.001,0.0032,0.0034000000000000002,0.0038,0.0029000000000000002,0.0027,0.002770027700277002,0.0025900000000000003,0.00235,0.00248,0.0031800318003180022,0.0034390275122200293,0.002465024650246502,0.002376019008152005,0.0024480146880879847,0.003470027760221949,0.0026554289780752857,0.0023416536851829134,0.0026608746496058575,0.0034032245135169645,0.0024373863891211938
Bacteroidota,0.185,0.178,0.144,0.162,0.145,0.169,0.1611,0.1744,0.1643,0.1588,0.16896168961689603,0.17193,0.16219,0.16504,0.16634166341663403,0.16994835958686494,0.16997769977699764,0.1699913599308683,0.17014002084011426,0.1713953711629578,0.17071272970105936,0.1700380204603194,0.1700600210068272,0.17212576125646586,0.17145655324161405
Balneolota,0.0,0.001,0.0,0.0,0.0,0.0004,0.0002,0.00039999999999999996,0.00030000000000000003,0.0005,0.0003200032000320003,0.00034,0.00039000000000000005,0.00021,0.00022000220002200022,0.0003290026320209641,0.0002750027500275003,0.0002700021600172801,0.00027300163800982806,0.00027300218401747216,0.0002681556969055938,0.0002653782508751143,0.0003253861709575087,0.00028526321412030884,0.0002708971050250457
Basidiomycota,0.0,0.0,0.0,0.001,0.0,0.0006000000000000001,0.0002,0.0002,0.0006000000000000001,0.0009000000000000001,0.00027000270002700027,0.0004,0.0004,0.00036,0.00040000400004000037,0.0003790030320242562,0.00034000340003400035,0.0003740029920239362,0.00040400242401454416,0.0003730029840238722,0.0003410390401671141,0.0003960048510468027,0.0003357049713049984,0.0003292556134063323,0.00036646740349834865
Bdellovibrionota,0.001,0.0,0.002,0.0,0.005,0.0012,0.0013,0.0025,0.0016,0.001,0.0017300173001730005,0.0017100000000000001,0.00164,0.00172,0.0023700237002370005,0.0017850142801141204,0.0017910179101791007,0.0017880143041141604,0.0017160102960616522,0.0017400139201111684,0.0017684524421567,0.001819834792917967,0.0017617631793279173,0.0017878786022334176,0.001735391606810058
Blastocladiomycota,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.0000400004000046e-05,2e-05,1e-05,3.0000000000000004e-05,2.000020000200002e-05,1.5000120000960009e-05,1.9000190001900018e-05,1.800014400115201e-05,1.8000108000648007e-05,1.6000128001024008e-05,2.956588453061675e-05,1.5812693704993856e-05,2.9580560996137153e-05,2.543310583723235e-05,2.0626683123734445e-05
Brachiopoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,3.0000300003000036e-05,4e-05,6e-05,2e-05,6.000060000600007e-05,3.600028800230402e-05,5.200052000520004e-05,4.400035200281602e-05,5.0000300001800016e-05,3.9000312002496016e-05,6.807029229141995e-05,3.987548847346277e-05,5.5721521876444414e-05,6.048954901828234e-05,7.08182787248216e-05
Bryozoa,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,0.0,2e-05,5.0000500005000046e-05,1.4000112000896006e-05,1.3000130001300014e-05,1.800014400115201e-05,1.2000072000432004e-05,1.0000080000640006e-05,8.250944520172116e-06,1.1000134751300074e-05,1.4446320486485586e-05,9.623337343817644e-06,1.3063565978365147e-05
Caldisericota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,1.000010000100001e-05,3.0000240001920015e-06,4.000040000400004e-06,7.000056000448003e-06,1.4000084000504005e-05,7.000056000448003e-06,4.813050970100401e-06,6.187575797606291e-06,8.942960301157744e-06,4.8116686719088236e-06,4.125336624746889e-06
Calditrichota,0.003,0.0,0.001,0.0,0.0,0.0002,0.00039999999999999996,0.00030000000000000003,0.0003,0.0,0.0002600026000260001,0.00021999999999999998,0.00021,0.00021,0.00024000240002400007,0.00021300170401354802,0.0002120021200212001,0.00020300162401299204,0.00020800124800748,0.00021200169601348005,0.0002083363491342925,0.00020075245921121295,0.00020706392697290532,0.00020896389660860588,0.00022345573384045602
Campylobacterota,0.001,0.001,0.004,0.0,0.0,0.0011,0.0007,0.0013,0.0006000000000000001,0.0007000000000000001,0.0007500075000750006,0.00072,0.00079,0.00063,0.0007800078000780006,0.0007220057760462084,0.0006950069500695006,0.0007880063040503843,0.0007530045180270922,0.0007650061200488683,0.0007006427055045498,0.0007610718231054917,0.0006906717032586443,0.0007519950752954383,0.0007226214654347599
Candidatus Abawacaibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.375157420028686e-06,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Absconditibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,8e-05,3.0000000000000004e-05,2e-05,4.0000400004000046e-05,1.800014400115201e-05,2.200022000220002e-05,2.4000192001536012e-05,3.400020400122401e-05,2.300018400147201e-05,1.6501889040344235e-05,2.7500336878250184e-05,2.338928078764333e-05,2.9557393270297053e-05,3.162758078972615e-05
Candidatus Adlerbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,2.000012000072001e-06,0.0,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Aenigmatarchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000060000600007e-05,3e-05,2e-05,3e-05,1.000010000100001e-05,2.400019200153601e-05,2.5000250002500023e-05,1.9000152001216007e-05,2.800016800100801e-05,3.300026400211202e-05,1.7189467750358575e-05,2.818784530020644e-05,3.233224108880108e-05,2.6807868314920586e-05,4.331603455984234e-05
Candidatus Aerophobetes,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,1e-05,1.000010000100001e-05,7.000056000448003e-06,9.00009000090001e-06,9.000072000576005e-06,7.000042000252001e-06,5.000040000320003e-06,1.1001259360229487e-05,6.187575797606291e-06,4.815440162161862e-06,5.499049910752941e-06,5.500448832995852e-06
Candidatus Altarchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,1.1000088000704005e-05,5.000050000500005e-06,1.6000128001024008e-05,8.000048000288004e-06,9.000072000576005e-06,1.7189467750358575e-05,1.3062660017168836e-05,9.630880324323725e-06,1.0310718582661764e-05,5.500448832995852e-06
Candidatus Amesbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Candidatus Aminicenantota,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0001,0.0001,0.0,0.000150001500015,0.00011,0.00019,8e-05,0.00016000160001600002,0.00017700141601125597,0.0001630016300163,0.00013600108800861197,0.000134000804004788,0.000201001608012784,0.00015745552459324303,0.00014231424334486254,0.00015822160532815775,0.00014022577272418526,0.00015194989901144067
Candidatus Anderseniibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,5.000050000500004e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,2.062736130043029e-06,6.875084219562546e-07,2.751680092663922e-06,1.3747624776882353e-06,1.3751122082489629e-06
Candidatus Auribacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,4e-05,0.0,2e-05,1.000010000100001e-05,1.0000080000640006e-05,4.000040000400004e-06,8.000064000512004e-06,1.6000096000576005e-05,1.0000080000640006e-05,1.100125936022949e-05,1.0312626329343818e-05,1.0318800347489704e-05,9.623337343817647e-06,1.5813790394863074e-05
Candidatus Azambacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384004e-06,6.000060000600005e-06,6.000048000384002e-06,7.000042000252003e-06,1.0000080000640005e-06,5.500629680114744e-06,2.062525265868764e-06,4.127520138995883e-06,4.8116686719088236e-06,5.500448832995852e-06
Candidatus Bathyarchaeota,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0001,0.0,0.0,0.00016000160001600002,0.00013000000000000002,0.00011,0.00012,0.00027000270002700005,0.00010200081600652805,0.00012200122001220001,0.00011800094400750401,0.00013400080400476002,0.00011400091200729601,0.00010588712134220881,0.00010793882224713198,0.00011281888379912372,0.00010241980458777352,9.488274236917845e-05
Candidatus Beckwithbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,3.0000240001920015e-06,2.000020000200002e-06,6.000048000384004e-06,5.000030000180003e-06,4.000032000256002e-06,4.813050970100401e-06,2.062525265868764e-06,6.879200231659802e-07,1.3747624776882351e-06,2.7502244164979258e-06
Candidatus Berkelbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,4.000040000400004e-06,5.000040000320003e-06,6.000036000216002e-06,8.000064000512004e-06,8.250944520172118e-06,1.031262632934382e-05,8.255040277991764e-06,6.873812388441176e-06,4.125336624746888e-06
Candidatus Binatota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,1e-05,3e-05,3e-05,5.0000500005000046e-05,4.2000336002688025e-05,3.400034000340004e-05,1.600012800102401e-05,3.700022200133201e-05,3.1000248001984015e-05,3.781682905078887e-05,2.887535372216269e-05,3.783560127412892e-05,3.230691822567353e-05,2.7502244164979253e-05
Candidatus Bipolaricaulota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,2e-05,3e-05,2.000020000200002e-05,4.000032000256002e-05,2.6000260002600028e-05,2.6000208001664014e-05,2.6000156000936007e-05,2.200017600140801e-05,1.7189467750358575e-05,1.5812693704993856e-05,3.233224108880108e-05,2.1308818404167647e-05,3.162758078972615e-05
Candidatus Blackallbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,4.000040000400004e-05,2e-05,0.0,0.0,1.000010000100001e-05,1.800014400115201e-05,2.600026000260002e-05,3.300026400211202e-05,2.5000150000900008e-05,3.0000240001920018e-05,2.0627361300430293e-05,1.925023581477513e-05,2.4765120833975297e-05,1.5809768493414705e-05,1.5813790394863074e-05
Candidatus Blackburniibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.0000060000360005e-06,0.0,6.87578710014343e-07,1.3750168439125092e-06,1.3758400463319605e-06,1.3747624776882351e-06,0.0
Candidatus Borrarchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Brenneribacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Brockarchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,0.0,6.873812388441177e-07,0.0
Candidatus Buchananiibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,4.000032000256002e-06,4.000040000400004e-06,1.0000080000640005e-06,1.0000060000360005e-06,2.000016000128001e-06,2.750314840057372e-06,2.062525265868764e-06,6.879200231659802e-07,0.0,1.3751122082489629e-06
Candidatus Calescamantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,4.000032000256002e-06,2.000020000200002e-06,1.0000080000640005e-06,3.000018000108001e-06,3.0000240001920015e-06,4.125472260086058e-06,2.7500336878250184e-06,2.063760069497941e-06,3.436906194220588e-06,1.375112208248963e-06
Candidatus Campbellbacteria,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,4.000032000256002e-06,4.000040000400004e-06,8.000064000512004e-06,1.0000060000360002e-05,4.000032000256002e-06,8.250944520172118e-06,4.812558953693783e-06,8.942960301157746e-06,7.561193627285294e-06,7.563117145369296e-06
Candidatus Cerribacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3758400463319607e-06,6.873812388441177e-07,0.0
Candidatus Chisholmiibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,2.063760069497941e-06,0.0,6.875561041244814e-07
Candidatus Cloacimonadota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,6.000060000600007e-05,9e-05,2e-05,4e-05,8.000080000800008e-05,7.400059200473605e-05,7.300073000730009e-05,7.700061600492804e-05,6.800040800244803e-05,7.100056800454403e-05,7.838397294163509e-05,7.218838430540675e-05,7.773496261775578e-05,8.111098618360589e-05,6.944316651657263e-05
Candidatus Coatesiibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,8.00008000080001e-06,3.000024000192002e-06,5.00003000018e-06,7.000056000448003e-06,4.125472260086058e-06,6.187575797606292e-06,3.4396001158299015e-06,6.873812388441176e-06,6.188004937120334e-06
Candidatus Collierbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-06,0.0,1.0000060000360005e-06,3.0000240001920015e-06,1.375157420028686e-06,4.125050531737528e-06,0.0,6.873812388441177e-07,0.0
Candidatus Colwelliibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,0.0,5.0000500005000046e-05,3.0000240001920015e-06,3.000030000300003e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,4.813050970100401e-06,3.437542109781273e-06,2.751680092663921e-06,3.436906194220588e-06,4.125336624746889e-06
Candidatus Cryosericota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Candidatus Culexarchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Candidatus Curtissbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,3.0000180001080015e-06,0.0,6.87578710014343e-07,2.7500336878250184e-06,1.3758400463319605e-06,6.873812388441177e-07,3.4377805206224074e-06
Candidatus Daviesbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1e-05,0.0,0.0,5.000040000320003e-06,5.000050000500005e-06,3.0000240001920015e-06,3.0000180001080015e-06,8.000064000512004e-06,2.750314840057372e-06,2.062525265868764e-06,6.879200231659804e-06,7.561193627285294e-06,2.7502244164979258e-06
Candidatus Deferrimicrobiota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3758400463319607e-06,0.0,1.375112208248963e-06
Candidatus Delongiibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,3.0000300003000036e-05,2e-05,5e-05,2e-05,1.000010000100001e-05,1.700013600108801e-05,2.200022000220002e-05,2.800022400179201e-05,1.8000108000648007e-05,1.700013600108801e-05,1.7877046460372918e-05,1.4437676861081346e-05,1.719800057914951e-05,2.130881840416765e-05,1.925157091548548e-05
Candidatus Desantisbacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,0.0,2.000016000128001e-06,2.000020000200002e-06,0.0,3.0000180001080015e-06,1.0000080000640005e-06,2.750314840057372e-06,2.7500336878250184e-06,4.127520138995882e-06,0.0,3.4377805206224074e-06
Candidatus Dormiibacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.0000080000640006e-05,4.000040000400004e-06,7.000056000448003e-06,6.000036000216002e-06,6.000048000384003e-06,4.813050970100401e-06,5.500067375650037e-06,5.503360185327843e-06,2.7495249553764707e-06,1.375112208248963e-06
Candidatus Doudnaibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2.000020000200002e-05,0.0,0.0,4.000032000256002e-06,3.000018000108001e-06,5.000040000320003e-06,3.4378935500717147e-06,6.1875757976062935e-06,4.815440162161862e-06,4.8116686719088236e-06,6.875561041244814e-07
Candidatus Edwardsiibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,1.0000080000640005e-06,3.000018000108001e-06,4.000032000256002e-06,2.062736130043029e-06,1.3750168439125092e-06,6.879200231659802e-07,2.062143716532353e-06,1.375112208248963e-06
Candidatus Eiseniibacteriota,0.0,0.0,0.0,0.0,0.002,0.0001,0.0,0.0,0.0,0.0003,0.000160001600016,3e-05,3e-05,6e-05,6.000060000600007e-05,7.200057600460804e-05,9.600096000960008e-05,7.400059200473604e-05,6.500039000234001e-05,8.600068800550405e-05,9.007281101187892e-05,8.593855274453182e-05,6.879200231659805e-05,6.048954901828235e-05,8.594451301556018e-05
Candidatus Electryoneota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,0.0,1.3747624776882351e-06,6.875561041244814e-07
Candidatus Elulimicrobiota,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2.000020000200002e-05,1e-05,2e-05,2e-05,3.0000300003000036e-05,1.800014400115201e-05,3.600036000360004e-05,3.2000256002048016e-05,3.900023400140401e-05,3.300026400211202e-05,2.8878305820602407e-05,2.818784530020644e-05,3.645976122779696e-05,2.130881840416765e-05,3.300269299797511e-05
Candidatus Falkowbacteria,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,4e-05,2.000020000200002e-05,2.1000168001344013e-05,2.8000280002800025e-05,1.2000096000768006e-05,1.0000060000360002e-05,1.0000080000640006e-05,1.4439152910301203e-05,1.5812693704993856e-05,1.5134240509651567e-05,1.512238725457059e-05,1.375112208248963e-05
Candidatus Fermentibacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,7.000000000000001e-05,0.0,2e-05,1.000010000100001e-05,1.6000128001024008e-05,1.7000170001700017e-05,1.700013600108801e-05,1.5000090000540004e-05,2.4000192001536015e-05,2.062736130043029e-05,2.681282845629393e-05,2.132552071814539e-05,1.8559293448791172e-05,1.787645870723652e-05
Candidatus Fervidibacterota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,1.3758400463319607e-06,0.0,2.750224416497926e-06
Candidatus Firestoneibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,0.0,6.873812388441177e-07,2.750224416497926e-06
Candidatus Fischeribacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,1.000010000100001e-05,0.0,2.000020000200002e-06,6.000048000384003e-06,3.000018000108001e-06,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,6.873812388441177e-07,0.0
Candidatus Fraseribacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,4.000024000144002e-06,2.000016000128001e-06,4.813050970100401e-06,1.3750168439125092e-06,0.0,1.3747624776882353e-06,2.0626683123734445e-06
Candidatus Geothermarchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Candidatus Gerdarchaeota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
