order,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Serinales,0.0,0.0,0.0,0.001,0.0,0.0001,0.0,0.0,0.0,0.0,3.000030000300003e-05,3.0000000000000004e-05,2e-05,1e-05,2.000020000200002e-05,2.8000224001792016e-05,2.5000250002500023e-05,3.1000248001984015e-05,1.900011400068401e-05,1.6000128001024008e-05,1.9939782590415946e-05,2.8187845300206438e-05,1.788592060231549e-05,1.8559293448791176e-05,1.9251570915485483e-05
Sessilida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,6.000048000384003e-06,3.000030000300003e-06,5.000040000320002e-06,3.0000180001080015e-06,3.000024000192002e-06,3.4378935500717147e-06,4.812558953693783e-06,6.879200231659803e-06,2.062143716532353e-06,8.250673249493778e-06
Silvanigrellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,3.000030000300003e-05,1e-05,1e-05,2e-05,5.0000500005000046e-05,1.2000096000768006e-05,3.0000300003000026e-06,1.6000128001024008e-05,1.5000090000540005e-05,2.200017600140801e-05,1.4439152910301202e-05,8.93760948543131e-06,1.1006720370655687e-05,7.561193627285294e-06,2.406446364435685e-05
Siphonaptera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1e-05,0.0,0.0,3.000024000192002e-06,3.000030000300003e-06,9.000072000576005e-06,6.000036000216002e-06,2.000016000128001e-06,4.813050970100402e-06,2.7500336878250184e-06,2.751680092663921e-06,6.873812388441176e-06,2.0626683123734445e-06
Siphonariida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siphonophorae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,1.3758400463319607e-06,6.873812388441177e-07,0.0
Siphonostomatoida,0.001,0.0,0.0,0.0,0.0,0.0002,0.0004,0.00039999999999999996,0.0004,0.0,0.000310003100031,0.00029,0.00031,0.00027,0.00038000380003800006,0.00029300234401868,0.00027700277002770007,0.00027100216801727604,0.00029100174601038003,0.00028800230401840803,0.00028740790078593314,0.0002928785877533441,0.00028548680961384645,0.00028526321412024997,0.00027570999775390333
Sneathiellales,0.001,0.0,0.0,0.0,0.002,0.0001,0.0,0.00030000000000000003,0.0001,0.0002,0.0001000010000100001,0.00025,0.00018,0.0002,0.00016000160001600016,0.00020500164001312012,0.00018100181001810017,0.00022700181601452814,0.00021600129600777605,0.0002090016720133761,0.0001952723536440734,0.00018218973181840747,0.0002132552071814539,0.00021033865908629999,0.00018770281642598345
Sobelivirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Solanales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0002,0.00010000100001000009,5e-05,0.0001,9e-05,5.0000500005000046e-05,6.200049600396803e-05,9.900099000990009e-05,0.00010000080000640005,0.00010900065400392403,8.100064800518405e-05,7.013302842146299e-05,7.837596010301302e-05,6.122488206177225e-05,7.011288636209999e-05,7.150583482894607e-05
Solemyida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solirubrobacterales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0002,0.0002700027000270001,0.00021,0.00028000000000000003,0.00027,0.000330003300033,0.000253002024016096,0.00025200252002520007,0.000262002096016756,0.00024800148800886804,0.000247001976015724,0.00023927739108497612,0.00024956555717008794,0.00026691296898833207,0.00021996199643003824,0.00025508331463010335
Sordariales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2e-05,1e-05,0.0,1.1000088000704005e-05,9.000090000900008e-06,6.000048000384003e-06,8.000048000288004e-06,1.3000104000832007e-05,1.6501889040344232e-05,7.562592641518801e-06,5.503360185327842e-06,7.561193627285294e-06,9.625785457742741e-06
Sorogenida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphacelariales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.0000060000360005e-06,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Sphaerobacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,5.000040000320003e-06,4.000040000400004e-06,4.000032000256002e-06,3.0000180001080015e-06,0.0,4.8130509701004e-06,4.812558953693783e-06,3.4396001158299015e-06,4.124287433064705e-06,3.4377805206224074e-06
Sphaerocarpales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphaeropleales,0.001,0.0,0.001,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,8.000080000800008e-05,5e-05,0.00011,8e-05,0.00012000120001200012,8.500068000544004e-05,0.0001050010500105001,0.00011400091200729605,9.700058200349203e-05,9.500076000608005e-05,9.351070456195064e-05,0.00010106373802756943,0.00011144304375288881,0.00010791885449852647,0.00010657119613929462
Sphagnales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,2.000020000200002e-05,3e-05,7.000000000000001e-05,0.0,3.000030000300003e-05,1.700013600108801e-05,2.900029000290003e-05,1.5000120000960007e-05,1.6000096000576005e-05,1.2000096000768004e-05,1.9252203880401607e-05,1.650020212695011e-05,1.7198000579149508e-05,1.168548106035e-05,1.6501346498987556e-05
Sphingobacteriales,0.0,0.001,0.001,0.002,0.0,0.0004,0.0008,0.0008,0.0006000000000000001,0.0006000000000000001,0.0010300103001030009,0.00108,0.0009100000000000001,0.0009500000000000001,0.0009100091000910007,0.0009860078880630644,0.0010200102001020007,0.0009810078480627284,0.0009410056460338363,0.0009440075520603964,0.0009667356662801223,0.0010175124644952183,0.000985789393196831,0.00096439587809825,0.0009254505161515296
Sphingomonadales,0.025,0.014,0.022,0.018000000000000002,0.015,0.018000000000000002,0.0174,0.0167,0.0178,0.0143,0.016790167901679007,0.01604,0.01576,0.016390000000000002,0.016870168701687005,0.01681413451307414,0.016601166011660107,0.0168401347210759,0.01691110146660723,0.017110136881093446,0.016877994594720336,0.016731892465147467,0.01682514792659171,0.016742544834524663,0.017100207865678476
Spionida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,5.000040000320003e-06,2.000020000200002e-06,7.000056000448003e-06,1.0000060000360005e-06,6.000048000384002e-06,4.125472260086058e-06,5.500067375650037e-06,5.503360185327843e-06,6.873812388441176e-06,4.125336624746889e-06
Spirochaetales,0.002,0.0,0.0,0.001,0.001,0.0007,0.0009000000000000001,0.0007,0.0009,0.0017000000000000001,0.0010300103001030002,0.00085,0.00096,0.0008,0.0009200092000920002,0.000783006264050048,0.0008020080200802003,0.0007760062080496121,0.0007790046740280001,0.0008190065520522921,0.0008113428778168696,0.0008050723621107332,0.0009734068327798581,0.0008537274986443706,0.0008470691202812486
Spirularia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spirulinales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0001,0.0001,0.00019000190001900022,8e-05,0.00015999999999999999,7.000000000000001e-05,8.000080000800009e-05,0.00011200089600716808,9.400094000940009e-05,0.00010000080000640005,6.500039000234001e-05,8.400067200537604e-05,8.732249617182157e-05,0.00010243875487148194,0.00010112424340539911,9.348384848279998e-05,6.738049820419918e-05
Spizellomycetales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,7.000070000700007e-05,1e-05,2e-05,7.000000000000001e-05,3.000030000300003e-05,3.0000240001920014e-05,2.5000250002500023e-05,3.0000240001920014e-05,3.300019800118801e-05,4.100032800262402e-05,4.881808841101836e-05,3.300040425390022e-05,3.4396001158299016e-05,6.186431149597058e-05,3.162758078972615e-05
Splachnales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spongillida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437893550071715e-06,0.0,0.0,1.3747624776882351e-06,0.0
Spongomonadida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporadotrichida,0.0,0.0,0.001,0.002,0.0,0.0001,0.0003,0.0005,0.0005,0.0003,0.000540005400054,0.00053,0.00042,0.00055,0.00036000360003600007,0.0005830046640371639,0.0005290052900528999,0.000556004448035484,0.0006240037440223721,0.000653005224041676,0.000617445681592829,0.0005458816870331812,0.0006218797009419299,0.0006007712027496648,0.0006215507181283979
Sporichthyales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,0.0,0.0,6.000048000384004e-06,1.0000100001000012e-05,5.000040000320003e-06,1.1000066000396003e-05,6.000048000384004e-06,5.500629680114744e-06,6.875084219562546e-06,4.127520138995883e-06,4.124287433064706e-06,2.062668312373444e-06
Sporidiobolales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,9.000090000900008e-06,7.000056000448004e-06,9.000054000324005e-06,6.000048000384004e-06,8.250944520172116e-06,8.93760948543131e-06,9.630880324323725e-06,7.561193627285294e-06,7.563117145369297e-06
Sporochnales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporolithales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,1.3758400463319607e-06,0.0,1.375112208248963e-06
Stauromedusae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephanodiscales,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.00030000000000000003,0.0,0.0001,0.0001,0.00015000150001500016,0.00028,0.0001,0.00021,8.000080000800008e-05,0.0001810014480115841,0.00018100181001810017,0.0002220017760142081,0.000269001614009624,0.00023100184801478412,0.00019733508977411645,0.00020969006869665764,0.00013964776470269403,0.0002055269904143912,0.00025645842683843156
Steroidobacterales,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0001,0.0002,0.00012000120001200012,0.00014000000000000001,0.00012,0.00013,0.00013000130001300012,9.700077600620805e-05,8.700087000870008e-05,0.00012100096800774406,9.400056400338403e-05,9.400075200601606e-05,8.525976004177853e-05,0.00010312626329343819,9.76846432895692e-05,9.34838484828e-05,0.0001340734403042739
Sticholonchida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,0.0,6.875084219562546e-07,6.879200231659802e-07,6.873812388441177e-07,0.0
Stichotrichida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.375157420028686e-06,1.3750168439125092e-06,0.0,6.873812388441177e-07,2.0626683123734445e-06
Stictocyclales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,7.000070000700008e-06,0.0,0.0,0.0,1.375157420028686e-06,0.0,0.0,1.3747624776882351e-06,0.0
Stomatopoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Strepsiptera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Streptosporangiales,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0005,0.0001,0.0001,0.0002,0.00027000270002700027,0.00030000000000000003,0.00026000000000000003,0.00016,0.00018000180001800017,0.00016500132001056009,0.00015900159001590016,0.0002100016800134401,0.00018500111000666007,0.0001860014880119041,0.00019320961751403037,0.00017325212233297615,0.00020156056678763222,0.00020483960917554706,0.00018770281642598345
Striatellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,0.0,1.700013600108801e-05,0.0,0.0,0.0,1.0000080000640005e-06,1.3063995490272516e-05,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Strigeidida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,3.000030000300003e-05,2e-05,2e-05,1e-05,0.0,2.2000176001408014e-05,2.100021000210002e-05,1.3000104000832007e-05,3.200019200115201e-05,1.900015200121601e-05,1.6501889040344232e-05,2.543781161238142e-05,2.4077200810809313e-05,2.4745724598388236e-05,3.5752917414473036e-05
Stygamoebida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stylommatophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,1e-05,1e-05,0.0,8.000064000512004e-06,1.6000160001600015e-05,9.000072000576005e-06,1.1000066000396002e-05,1.4000112000896006e-05,1.2376416780258173e-05,1.1000134751300074e-05,1.1006720370655686e-05,1.6497149732258823e-05,1.1688453770116186e-05
Stylonematales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,3e-05,0.0,5.000040000320003e-06,1.3000130001300012e-05,4.000032000256002e-06,8.000048000288002e-06,7.000056000448003e-06,8.938523230186459e-06,8.93760948543131e-06,8.255040277991764e-06,4.124287433064706e-06,5.500448832995852e-06
Suberitida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000012000072001e-06,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Suessiales,0.0,0.001,0.005,0.002,0.003,0.0014,0.0005,0.0008,0.0014,0.0007999999999999999,0.0010500105001050003,0.0008600000000000001,0.00092,0.00101,0.0013100131001310003,0.0010160081280649082,0.0010230102301023003,0.0010340082720659482,0.0010430062580373321,0.0010840086720692362,0.0010299929076012823,0.0010718256298295648,0.0010022994737527006,0.0009877668402188912,0.0010588364003515055
Sulfolobales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,2.751680092663921e-06,1.3747624776882351e-06,6.875561041244814e-07
Surirellales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,1.000010000100001e-05,9e-05,3.0000000000000004e-05,1e-05,0.0,3.0000240001920015e-06,5.000050000500004e-06,4.000032000256002e-06,1.5000090000540005e-05,2.4000192001536012e-05,1.168883807024383e-05,0.0,1.3758400463319605e-06,3.436906194220588e-06,6.875561041244815e-06
Symphyacanthida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,6.875084219562546e-07,6.879200231659802e-07,0.0,0.0
Symphypleona,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,5.0000500005000046e-05,5e-05,7e-05,3e-05,3.0000300003000036e-05,2.3000184001472008e-05,2.000020000200002e-05,2.200017600140801e-05,1.5000090000540004e-05,1.5000120000960009e-05,2.337767614048766e-05,2.2687777924556405e-05,1.0318800347489704e-05,2.0621437165323528e-05,1.718890260311204e-05
Synchytriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,2e-05,4e-05,0.0,1.1000088000704007e-05,3.000030000300003e-06,9.000072000576005e-06,1.5000090000540005e-05,1.900015200121601e-05,1.856462517038726e-05,1.1687643173256328e-05,1.4446320486485586e-05,8.935956104973529e-06,8.250673249493778e-06
Syndiniales,0.001,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0001,9.000090000900011e-05,8e-05,0.0001,0.00011,5.000050000500006e-05,0.00010800086400691205,9.70009700097001e-05,0.00012100096800774404,9.200055200331202e-05,0.00011600092800742405,0.00012238901038255306,0.00011412639804473827,0.00010800344363705892,9.279646724395586e-05,9.969563509804982e-05
Synechococcales,0.003,0.0,0.0,0.002,0.0,0.0014,0.0009000000000000001,0.00030000000000000003,0.0015,0.0009000000000000001,0.0008200082000820008,0.00048,0.00062,0.00083,0.0008200082000820009,0.0007850062800502404,0.0008090080900809008,0.0008310066480531844,0.0008250049500297003,0.0008140065120520964,0.0008202814010471112,0.0007741344831227427,0.0008289436279150063,0.0008172962929856558,0.00080237797351327
Synergistales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,6.000000000000001e-05,5.0000500005000046e-05,3.1000248001984015e-05,1.9000190001900018e-05,2.300018400147201e-05,2.5000150000900008e-05,2.6000208001664014e-05,2.5440412270530693e-05,1.1687643173256328e-05,2.4077200810809313e-05,2.74952495537647e-05,2.9564912477352704e-05
Synhymeniida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syntrophales,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0001,0.00030000000000000003,0.0001,5.000050000500006e-05,0.00012,5e-05,9e-05,0.00016000160001600016,8.100064800518403e-05,9.60009600096001e-05,6.900055200441604e-05,7.700046200277202e-05,9.600076800614405e-05,6.738271358140561e-05,7.081336746149423e-05,7.016784236293e-05,7.629931751169705e-05,6.944316651657263e-05
Syntrophobacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000500005000046e-05,8e-05,9e-05,4e-05,4.000040000400004e-05,5.6000448003584025e-05,5.200052000520005e-05,5.9000472003776034e-05,4.800028800172802e-05,4.300034400275202e-05,5.1568403251075725e-05,6.53133000858442e-05,5.021816169111656e-05,5.08662116744647e-05,4.881648339283818e-05
Syntrophorhabdales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,3.0000000000000004e-05,1e-05,0.0,1.5000120000960007e-05,1.8000180001800016e-05,1.700013600108801e-05,2.1000126000756008e-05,1.900015200121601e-05,1.4439152910301202e-05,1.306266001716884e-05,1.1006720370655686e-05,1.4435006015726469e-05,1.718890260311204e-05
Synurales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,3.0000000000000004e-05,0.0,0.0,1.2000096000768008e-05,1.6000160001600015e-05,5.000040000320003e-06,9.000054000324003e-06,1.1000088000704007e-05,6.1882083901290874e-06,4.125050531737528e-06,8.942960301157744e-06,2.062143716532353e-06,5.500448832995852e-06
Systellommatophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,2.000016000128001e-06,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Tabellariales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,6.87578710014343e-07,0.0,9.630880324323725e-06,6.873812388441177e-07,6.875561041244814e-07
Tanaidacea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taphrinales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,5.000040000320002e-06,5.000050000500005e-06,3.0000240001920015e-06,2.000012000072001e-06,7.000056000448003e-06,3.4378935500717147e-06,6.875084219562546e-07,5.503360185327844e-06,2.062143716532353e-06,4.812892728871371e-06
Telonemida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,1.000010000100001e-05,3.0000240001920015e-06,2.000020000200002e-06,1.6000128001024008e-05,1.0000060000360002e-05,7.000056000448003e-06,4.813050970100402e-06,8.250101063475055e-06,1.1006720370655686e-05,3.436906194220588e-06,9.62578545774274e-06
Teloschistales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.000010000100001e-05,8.000064000512004e-06,7.000070000700006e-06,9.000072000576005e-06,1.1000066000396005e-05,5.000040000320003e-06,6.188208390129087e-06,5.500067375650037e-06,8.255040277991764e-06,8.248574866129412e-06,7.563117145369296e-06
Tepidiformales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,3.000024000192002e-06,0.0,6.875084219562546e-07,6.879200231659802e-07,2.7495249553764707e-06,0.0
Tepidisphaerales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384003e-06,6.000060000600005e-06,6.000048000384003e-06,5.000030000180001e-06,7.000056000448003e-06,4.125472260086058e-06,6.187575797606292e-06,8.255040277991764e-06,6.186431149597058e-06,1.1000897665991705e-05
Terebellida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,3.0000300003000026e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,1.3750168439125092e-06,6.879200231659802e-07,0.0,1.3751122082489629e-06
Terebratulida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,6.875561041244814e-07
Terriglobales,0.0,0.0,0.002,0.0,0.0,0.00030000000000000003,0.0001,0.0001,0.00030000000000000003,0.0,0.00012000120001200013,0.00014000000000000001,0.0001,0.00013000000000000002,9.000090000900009e-05,0.00011700093600748807,0.00014300143001430015,0.00013500108000864006,0.00011400068400410404,0.00011400091200729606,0.00014095363555294033,0.00012856407490581962,0.0001293289643552043,0.00012991505414153824,0.00014438678186614112
Terrimicrobiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,1e-05,0.0,1.3000104000832005e-05,1.000010000100001e-05,5.000040000320003e-06,1.8000108000648007e-05,1.0000080000640006e-05,8.938523230186459e-06,1.787521897086262e-05,1.2382560416987645e-05,1.0998099821505881e-05,1.2376009874240666e-05
Tethyida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,2.000012000072001e-06,0.0,2.062736130043029e-06,0.0,0.0,0.0,0.0
Tetractinellida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,1e-05,1e-05,0.0,2.000020000200002e-05,1.5000120000960009e-05,7.000070000700008e-06,1.2000096000768006e-05,7.000042000252001e-06,1.1000088000704003e-05,1.0313680650215145e-05,9.625117907387564e-06,6.879200231659803e-06,8.93595610497353e-06,1.3063565978365147e-05
Tetramerocerata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Tetraphidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetrasporales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,2.062736130043029e-06,1.3750168439125092e-06,0.0,0.0,0.0
Thalassionemales,0.0,0.001,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0001,7.000070000700009e-05,4e-05,5e-05,1e-05,4.000040000400004e-05,2.300018400147201e-05,2.4000240002400024e-05,2.300018400147201e-05,2.5000150000900008e-05,2.500020000160001e-05,2.1314940010444632e-05,2.062525265868764e-05,1.9261760648647453e-05,2.4745724598388236e-05,2.6814688060854777e-05
Thalassiophysales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,3.0000240001920015e-06,6.000060000600005e-06,0.0,1.0000060000360005e-06,3.0000240001920015e-06,0.0,2.7500336878250184e-06,1.3758400463319605e-06,2.062143716532353e-06,2.750224416497926e-06
Thalassiosirales,0.012,0.015,0.008,0.018000000000000002,0.013000000000000001,0.009600000000000001,0.01,0.011899999999999999,0.011000000000000001,0.0109,0.010380103801038,0.01213,0.01044,0.0114,0.012820128201282,0.013508108064864365,0.0136931369313693,0.014596116768934035,0.013275079650477759,0.013094104752837888,0.013759137566096908,0.013573478774682153,0.013607745978246157,0.014136682558067977,0.013404593806010634
