phylum,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Rhodothermota,0.0024242424242424242,0.0035587188612099642,,0.003610108303249097,0.0012106537530266342,0.0024500796275878966,0.0019509815876112672,0.0009777560498655587,0.0019975031210986267,0.0015090543259557345,0.0015691466539173497,0.001966521744281094,0.002123221336511957,0.0019520490527173001,0.0019932135823268393,0.0018156846683164561,0.0020736465805275823,0.0018883131030732196,0.001988355089125054,0.0017872475454510726,0.0018235736449656698,0.0018942916602471011,0.0018371673580350027,0.0017930354476075148,0.0019057296921920954
Rotifera,,0.0023724792408066427,0.0024038461538461535,0.003610108303249097,0.003631961259079903,0.002205071664829107,0.0015851725399341544,0.0006110975311659743,0.0027465667915106116,0.001006036217303823,0.0016181824868522672,0.0013386563680949615,0.0014899798852715488,0.001544873176690379,0.0016135538523598227,0.0013804337806031582,0.0014416224678146686,0.0014929220333130503,0.001507923612564138,0.001489761824765744,0.0014575803367298194,0.0014400767615195586,0.0013920598250096398,0.0014862058522950626,0.0014740934643743986
Spirochaetota,0.0048484848484848485,,0.0012019230769230768,0.0012033694344163657,0.0012106537530266342,0.0015925517579321326,0.0017071088891598587,0.0008555365436323639,0.001622971285892634,0.00238933601609658,0.001936915400929229,0.001634819281390307,0.0017258933671062107,0.0013652367607961487,0.0015305032864295378,0.0014807865321938968,0.0014486319773826496,0.001383285571491643,0.001455321626079283,0.0014664296113785166,0.0014735625772641311,0.0014568404045306787,0.0016965229669893757,0.0014973923479575442,0.0015131159277748346
Streptophyta,0.0012121212121212121,0.0023724792408066427,0.0012019230769230768,,0.004842615012106537,0.0024500796275878966,0.004511644921351055,0.001588853581031533,0.0026217228464419473,0.004275653923541249,0.002733747686121635,0.0029734756494852687,0.002942710273411309,0.002754425043711528,0.0029660916403673222,0.002026892203641341,0.0032535806911376444,0.0024586559736126056,0.002282926213440176,0.0020252361219995226,0.0023254159977432747,0.0021585186048497774,0.0019945931821033227,0.0023180017083377453,0.0022625065004256814
Synergistota,,,,,,,0.0001219363492257042,,,,2.4517916467458613e-05,1.184651653181382e-05,,7.185456635769205e-05,5.932183280734646e-05,3.73405587314498e-05,2.6869786677258837e-05,3.0324978801674944e-05,4.0912656154843625e-05,3.8498152088701675e-05,3.516092917550207e-05,1.9158449155472596e-05,3.116551847036607e-05,3.8353699414069314e-05,4.6189854637344375e-05
Tardigrada,,,,,,,,,,,1.2258958233729307e-05,2.369303306362764e-05,1.2416499043929574e-05,2.3951522119230678e-05,,1.9837171826082703e-05,2.5701535082595413e-05,1.6328834739363433e-05,1.5196129428941919e-05,1.3999328032255153e-05,9.589344320591474e-06,1.4368836866604444e-05,1.758054888071932e-05,1.6779743493655324e-05,1.5131159277750743e-05
Thermodesulfobacteriota,0.014545454545454545,0.01542111506524318,0.009615384615384614,0.0060168471720818285,0.01694915254237288,0.012250398137939484,0.012071698573344714,0.016744072353947693,0.013982521847690386,0.01672535211267606,0.013350005516531203,0.013291791548695104,0.01425414090243115,0.01361644032478264,0.012967752651685928,0.01267828658178704,0.013375312507301574,0.013245017664300165,0.013592353307671485,0.013375191324150076,0.01278259597934766,0.013015771394998639,0.01284259095736481,0.01306183175670357,0.012787422343307082
Thermodesulfobiota,,,,,,,,,,,,,,,,1.1668924603578062e-06,,,,,,,7.991158582145145e-07,,7.963768040921443e-07
Thermomicrobiota,,,,,,,,,,,4.9035832934917233e-05,8.292561572269674e-05,,7.185456635769203e-05,4.745746624587717e-05,5.7177730557532504e-05,6.892684408514223e-05,4.31547775254605e-05,5.143305345180341e-05,4.666442677418384e-05,4.6348497549525456e-05,5.348400389236098e-05,5.4339878358587e-05,4.714308886312686e-05,6.689565154374013e-05
Thermoplasmatota,,,,,0.0012106537530266342,0.0004900159255175794,,0.00012221950623319484,,0.0006287726358148894,0.00013484854057102237,0.00035539549595441463,0.0001365814894832253,0.00023951522119230678,0.00018982986498350873,0.0002112075353247629,0.00021028528703941703,0.00025076424778308127,0.00026768566455597685,0.00023798857654833762,0.0002812874334040166,0.00024347195801746417,0.00021895774515077703,0.0001965627094971052,0.00020068695463122037
Thermoproteota,,,,,,,,,0.00012484394506866417,,3.677687470118792e-05,7.107909919088291e-05,6.208249521964787e-05,7.185456635769205e-05,4.745746624587717e-05,6.0678407938605914e-05,4.906656697586397e-05,4.315477752546051e-05,6.429131681475427e-05,3.8498152088701675e-05,5.593784187011694e-05,5.5080541321983706e-05,5.4339878358586985e-05,5.673151371664419e-05,5.335724587417367e-05
Thermosulfidibacterota,,,,,,,,,,,,,,,,,3.5047547839902834e-06,,,1.1666106693545962e-06,,7.98268714811358e-07,,7.990354044597774e-07,7.963768040921443e-07
Thermotogota,,,,,,,0.0001219363492257042,0.00012221950623319484,,,8.581270763610515e-05,9.477213225451055e-05,4.96659961757183e-05,2.3951522119230678e-05,0.00010677929905322362,7.234733254218398e-05,8.294586322110338e-05,4.89865042180903e-05,5.727771861678108e-05,6.0663754806439e-05,5.1942281736537154e-05,6.545803461453136e-05,6.472838451537568e-05,6.71189739746213e-05,4.857898504962081e-05
Tubulinea,,,,,,,,,,,,,,,,4.667569841431225e-06,,2.332690677051919e-06,3.506799098986597e-06,1.1666106693545962e-06,7.991120267159561e-07,3.193074859245432e-06,1.598231716429029e-06,1.5980708089195548e-06,
Uroviricota,0.0012121212121212121,0.0023724792408066427,0.0012019230769230768,0.003610108303249097,0.0024213075060532684,0.0018375597206909224,0.0025606633337397883,0.0014666340747983382,0.0019975031210986267,0.0016348088531187124,0.0014955929045149749,0.0014808145664767275,0.0012788994015247462,0.0016766065483461473,0.0015542320195524766,0.001591641315927921,0.0015479333629290412,0.0016165546391968255,0.001541822670520845,0.0015399260835479219,0.0016477689990881097,0.0015159122894266696,0.0015990308322871287,0.0016076592337729183,0.0014860391164358343
Verrucomicrobiota,0.014545454545454545,0.026097271648873068,0.025240384615384616,0.020457280385078217,0.02179176755447942,0.018865613132426805,0.020119497622241193,0.021143974578342706,0.017852684144818977,0.016851106639839037,0.017873561104777315,0.018563491405352257,0.0194814869999255,0.019652223898828772,0.01852027620245355,0.018112504769672882,0.01837542933246104,0.01810051330858337,0.018067028957977734,0.018250457311382254,0.01814703501469149,0.018135866931797896,0.017985700620833083,0.017792920386509377,0.01797740997557512
Vulcanimicrobiota,,,,,,,,,,,6.129479116864653e-05,5.92325826590691e-05,4.96659961757183e-05,3.592728317884602e-05,2.3728733122938585e-05,3.3839881350376374e-05,3.0374541461249116e-05,2.216056143199323e-05,3.62369240228615e-05,2.7998656064510303e-05,3.196448106863825e-05,1.3570568151793086e-05,2.1576128171791897e-05,2.8765274560551977e-05,2.3891304122764328e-05
Xenacoelomorpha,,,,,,,,,,,,,,1.1975761059615339e-05,,,1.1682515946634276e-06,,1.1689330329955326e-06,,7.991120267159561e-07,7.98268714811358e-07,,,
Zoopagomycota,,,,,0.0012106537530266342,,0.0001219363492257042,0.00012221950623319484,0.00012484394506866417,,8.581270763610515e-05,2.369303306362764e-05,8.691549330750703e-05,0.0001437091327153841,9.491493249175434e-05,9.68520742096979e-05,9.22918759784108e-05,9.797300843618059e-05,9.468357567263813e-05,0.00011316123492739582,0.00011107657171351791,9.180090220330617e-05,0.00010628240914253044,8.869292989503528e-05,9.078695566650446e-05
candidate division CPR1,,,,,,,,,,,,,,,,,,,2.337866065991065e-06,,3.1964481068638243e-06,6.386149718490864e-06,7.991158582145145e-07,,7.963768040921443e-07
candidate division CPR2,,,,,,,,,,,,,,,,,,,,,3.1964481068638243e-06,,,,
candidate division CPR3,,,,,,,,,,,,,,,,,,1.1663453385259595e-06,,,,7.98268714811358e-07,,,
candidate division CSSED10-310,,,,,,,,,0.00024968789013732833,,,2.369303306362764e-05,,,,7.001354762146837e-06,5.841257973317138e-06,8.164417369681717e-06,1.052039729695979e-05,8.166274685482172e-06,1.5982240534319122e-06,4.789612288868148e-06,3.995579291072572e-06,3.1961416178391097e-06,8.760144845013588e-06
candidate division FCPU426,,,,,,,,,,,,,,1.1975761059615339e-05,,,,,,1.1666106693545962e-06,,7.98268714811358e-07,7.991158582145145e-07,,
candidate division KD3-62,,,,,,,,,,,,1.184651653181382e-05,1.2416499043929574e-05,,,1.1668924603578062e-06,1.1682515946634276e-06,,,,2.3973360801478686e-06,7.98268714811358e-07,,,
candidate division LCP-89,,,,,,,,,,,,,2.483299808785915e-05,,,2.3337849207156123e-06,3.5047547839902834e-06,,2.337866065991065e-06,3.4998320080637888e-06,2.3973360801478686e-06,,1.5982317164290292e-06,5.593247831218441e-06,2.3891304122764334e-06
candidate division WOR-3,,,,,,,0.0001219363492257042,,0.00024968789013732833,,2.4517916467458613e-05,1.184651653181382e-05,2.483299808785915e-05,3.592728317884602e-05,1.1864366561469292e-05,3.73405587314498e-05,3.5047547839902835e-05,2.7992288124623026e-05,3.389905795687043e-05,3.499832008063789e-05,3.516092917550207e-05,3.911516702575655e-05,3.596021361965315e-05,2.0774920515954214e-05,2.0705796906395757e-05
candidate division WWE3,,,,,,,,,0.00012484394506866417,,2.4517916467458613e-05,,2.483299808785915e-05,,1.1864366561469292e-05,1.1668924603578062e-06,1.9860277109278272e-05,8.164417369681717e-06,1.4027196395946387e-05,9.33288535483677e-06,1.1187568374023387e-05,1.4368836866604444e-05,7.192042723930632e-06,1.0387460257977105e-05,7.963768040921445e-06
