family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Pleurastraceae,,,,,,,,,,,,,,,,,,,,,,,,,
Pleuroascaceae,,,,,,,,,,,,1.519133486259438e-05,,,,,,,,1.4801416791616117e-06,,2.0273509922363747e-06,,,2.0187705283729277e-06
Pleurobrachiidae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,,,,2.0273509922363747e-06,,,
Pleurochloridaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Pleuronematidae,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurosigmataceae,0.0030911901081916537,,0.0015290519877675841,0.004702194357366771,0.0032,0.001733921815889029,0.0023584905660377358,0.0021998742928975483,0.0021069692058346837,0.0025931928687196112,0.00128520428401428,0.001443176811946466,0.001983238436440407,0.0011749626148258917,0.0011536126290224648,0.001034388597683669,0.0008879283253582843,0.0010196994103476872,0.0008425224647934897,0.0012285175937040008,0.0008629362777396374,0.0009477865888705004,0.0009534851403397697,0.0009668001241872653,0.0009054185819751549
Pleurostomataceae,,,,,,,,,,,,,1.5993858358390378e-05,3.051850947599719e-05,,,,,,,,,,,
Pleurotaceae,,,,,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,3.1987716716780756e-05,,1.517911353976929e-05,5.9362329852725436e-06,7.411755637381343e-06,7.389126161940495e-06,8.89988519148153e-06,4.440425037484835e-06,6.091314901691619e-06,7.095728472827312e-06,4.0573835759143955e-06,1.0112972010327947e-05,1.0093852641864636e-06
Plexauridae,,,,,0.0016,0.00015762925598991173,,,,,6.346687822292746e-05,4.557400458778314e-05,9.596315015034226e-05,9.155552842799158e-05,0.00012143290831815432,0.00010536813548858765,8.894106764857614e-05,8.275821301373353e-05,8.603222351765478e-05,6.956665892059574e-05,6.497402561804392e-05,0.00010136754961181875,8.419070920022371e-05,8.798285648985315e-05,7.671328007817124e-05
Plocamiaceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,,,
Ploettnerulaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,2.9647022549525373e-06,5.911300929552396e-06,2.9666283971605103e-06,4.440425037484835e-06,5.076095751409682e-06,4.054701984472749e-06,3.0430376819357966e-06,5.0564860051639735e-06,3.0281557925593914e-06
Plumatellidae,,,,,,,,,,,,,,,,,,,,,,,,,
Plumulariidae,,,,,,,,,,,,,,,,,,,,,,2.0273509922363747e-06,,,
Pluteaceae,,,,,,,,,,,,1.519133486259438e-05,,,1.517911353976929e-05,1.4840582463181359e-06,1.0376457892333879e-05,5.911300929552396e-06,7.416570992901274e-06,4.440425037484835e-06,3.0456574508458093e-06,5.068377480590937e-06,1.0143458939785989e-06,2.0225944020655897e-06,2.0187705283729277e-06
Plutellidae,,,,,,,,,,,4.7600158667195605e-05,1.519133486259438e-05,1.5993858358390378e-05,6.103701895199438e-05,3.035822707953858e-05,1.484058246318136e-05,2.0752915784667765e-05,2.0689553253433383e-05,2.3733027177284076e-05,1.036099175413128e-05,1.7258725554792916e-05,1.7232483434009184e-05,1.1157804833764587e-05,3.337280763408223e-05,1.8168934755356347e-05
Pneumocystaceae,,,,,,,,,,,,,,3.051850947599719e-05,,1.4840582463181359e-06,8.894106764857612e-06,2.955650464776198e-06,2.9666283971605103e-06,5.920566716646447e-06,7.106534051973555e-06,4.054701984472749e-06,7.1004212578501925e-06,1.314686361342633e-05,2.0187705283729273e-06
Poaceae,,,,,,,0.00015723270440251572,0.0003142677561282212,,0.0003241491085899514,0.00011106703689012306,0.0005165053853282088,0.00027189559209263645,0.00013733329264198737,0.00044019429265330917,0.00012169277619808713,0.00012007044132557777,0.0001551716494007504,0.00011718182168784014,0.00015393473463280762,0.0001532980916925724,0.0001449555959449008,0.00013997973336904668,0.0001314686361342633,0.00014837963383541018
Pocilloporidae,,,,,,0.00015762925598991173,0.00015723270440251572,0.0003142677561282212,0.0001620745542949757,,0.0002221340737802459,7.595667431297189e-05,9.596315015034226e-05,3.051850947599719e-05,0.00010625379477838502,0.00015137394112444986,0.00015268216613005566,0.0001433490475416456,0.00011866513588642038,0.00013321275112454506,0.00018476988535119412,0.0001601607283866736,0.00015418057588474705,0.00014057031094355846,0.0001201168464381892
Podocarpaceae,,,,,,,,,,,,,,,,,,,,2.9602833583232234e-06,,,,,
Podoceridae,,,,,,,,,,,,,,,,,,,,,,,,,
Podonidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,1.4801416791616117e-06,1.0152191502819362e-06,1.0136754961181873e-06,,,
Podoscyphaceae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,2.9666283971605103e-06,1.4801416791616117e-06,1.0152191502819362e-06,,,,
Podosporaceae,,,,,,,,,0.0001620745542949757,,,,,1.5259254737998596e-05,,1.4840582463181359e-06,,1.477825232388099e-06,1.4833141985802551e-06,,,2.0273509922363747e-06,,1.0112972010327949e-06,3.0281557925593914e-06
Podostemaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Poduridae,,,,,,,,,,,,,,,,,,,,,,,,,
Poecilasmatidae,,,,,,,,,,,,,,,,,,,,,,,,,1.0093852641864636e-06
Polleniidae,,,,,,,,,,,,,,,,,,,,,,,,,
Pollicipedidae,,,,,,,,,,0.0001620745542949757,,1.519133486259438e-05,3.1987716716780756e-05,6.103701895199438e-05,,1.9292757202135768e-05,2.0752915784667765e-05,2.8078679415373877e-05,1.1866513588642038e-05,1.3321275112454505e-05,1.4213068103947111e-05,1.2164105953418249e-05,9.12911304580739e-06,2.0225944020655894e-05,2.0187705283729275e-05
Polyangiaceae,,,,,,0.0004728877679697351,0.00015723270440251572,0.0006285355122564424,0.0001620745542949757,0.0003241491085899514,0.00030146767155890525,0.00018229601835113255,0.0002079201586590749,0.00021362956633198035,0.00021250758955677007,0.00024338555239617417,0.0002475526382885367,0.00020689553253433384,0.0002032140452054949,0.00020277941004514076,0.0002497439109693564,0.0002209812581537649,0.00023837128508497077,0.0002103498178148213,0.0002079333644224115
Polyascidae,,,,,,,,,,,,,,,,2.9681164926362718e-06,1.4823511274762687e-06,1.477825232388099e-06,1.4833141985802551e-06,1.4801416791616117e-06,,,,,
Polygonaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Polygyridae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,,,
Polymastigidae,,,,,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,,1.5259254737998596e-05,,4.452174738954408e-06,7.4117556373813425e-06,7.389126161940494e-06,1.1866513588642038e-05,4.440425037484836e-06,6.091314901691619e-06,4.054701984472749e-06,1.014345893978599e-05,1.0112972010327947e-05,5.046926320932319e-06
Polymastiidae,,,,,,,,,,,,,,,,,,,,,,,,,
Polynoidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,1.4833141985802551e-06,,1.0152191502819362e-06,3.041026488354562e-06,2.0286917879571977e-06,2.0225944020655897e-06,2.0187705283729273e-06
Polyphemidae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,,,,,,,
Polyphysaceae,,,,,,,,,,,3.173343911146373e-05,,,,,1.4840582463181359e-06,2.9647022549525373e-06,1.477825232388099e-06,4.449942595740765e-06,1.4801416791616117e-06,2.0304383005638725e-06,5.068377480590937e-06,3.0430376819357966e-06,,
Polypodiaceae,,,,,,,,,,,1.5866719555731866e-05,,,,,,1.4823511274762687e-06,,,,,,1.0143458939785989e-06,,1.0093852641864636e-06
Polyporaceae,,,,,,,,,,0.0001620745542949757,,6.076533945037752e-05,,,4.553734061930787e-05,1.484058246318136e-05,2.0752915784667765e-05,2.2167378485821483e-05,2.076639878012357e-05,2.2202125187424173e-05,1.624350640451098e-05,1.6218807937890997e-05,1.6229534303657582e-05,1.8203349618590306e-05,2.119709054791574e-05
Polystomatidae,,,,,,,,,,,3.173343911146373e-05,,1.5993858358390378e-05,,,5.9362329852725436e-06,,1.477825232388099e-06,5.933256794321019e-06,1.4801416791616117e-06,1.0152191502819362e-06,3.041026488354562e-06,8.114767151828793e-06,7.079080407229562e-06,5.046926320932319e-06
Polytrichaceae,,,,,,,,,,,,,,,,,,,,,,,2.028691787957198e-06,1.0112972010327949e-06,
Pomphorhynchidae,,,,,,,,,,,,1.519133486259438e-05,,1.5259254737998596e-05,,1.038840772422695e-05,1.185880901981015e-05,1.1822601859104792e-05,,5.920566716646447e-06,7.1065340519735555e-06,3.041026488354562e-06,4.057383575914396e-06,4.0451888041311794e-06,7.065696849305246e-06
Pompilidae,,,,,,,,,,,,,,,,,,,,,,,,,
Pontederiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Pontellidae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,7.389126161940494e-06,,4.440425037484836e-06,1.0152191502819362e-06,2.0273509922363747e-06,1.0143458939785989e-06,,2.0187705283729277e-06
Pontiellaceae,,,,0.001567398119122257,,0.00031525851197982345,,0.0006285355122564424,,,0.0003649345497818329,0.00045574004587783137,0.0004158403173181499,0.0003509628589739677,0.00028840315725561647,0.00039624355176694226,0.0003987524532911163,0.0004078797641391153,0.0003559954076592611,0.0003493134362821403,0.000398981126060801,0.0003791146355482021,0.00037327928898412446,0.0003387845623459862,0.00035429422772944875
Pootjesviridae,,,,,,,,,,,,,,,,5.9362329852725436e-06,,,,,2.0304383005638725e-06,1.0136754961181873e-06,2.028691787957198e-06,2.0225944020655893e-06,2.0187705283729277e-06
Porcellanidae,,,,,,,,,,,,,,,,,,,,,,,,,
Porcellionidae,,,,,,,,,,,,,,,,,,,,,,,,,
Porellaceae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,,,
Poritidae,,,,,,,,,,0.0001620745542949757,3.173343911146373e-05,1.519133486259438e-05,6.397543343356151e-05,7.629627368999298e-05,1.517911353976929e-05,4.8973922128498485e-05,5.6329342844098206e-05,4.1379106506866774e-05,2.9666283971605095e-05,3.552340029987868e-05,4.7715300063251013e-05,4.8656423813672995e-05,5.071729469892995e-05,5.86552376599021e-05,2.422524634047513e-05
Porolithaceae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,1.0152191502819362e-06,,1.0143458939785989e-06,,
Porosporidae,,,,,,,,,,,,,,,,4.452174738954408e-06,4.447053382428806e-06,7.389126161940495e-06,1.4833141985802551e-06,,5.076095751409682e-06,4.054701984472749e-06,3.0430376819357966e-06,5.0564860051639735e-06,8.07508211349171e-06
Porphyridiaceae,,,,,,,,,,0.0003241491085899514,3.173343911146373e-05,3.038266972518876e-05,1.5993858358390378e-05,,1.517911353976929e-05,3.561739791163526e-05,2.519996916709657e-05,2.955650464776198e-05,3.26329123687656e-05,2.8122691904070618e-05,2.538047875704841e-05,3.142394037966381e-05,4.3616873441079755e-05,2.932761882995105e-05,2.624401686884806e-05
Porphyromonadaceae,,,,,,0.00015762925598991173,,,0.0001620745542949757,0.0001620745542949757,9.52003173343912e-05,3.038266972518876e-05,0.00014394472522551342,0.00013733329264198737,7.589556769884645e-05,4.15536308969078e-05,6.522344960895581e-05,4.433475697164297e-05,5.191599695030892e-05,6.956665892059576e-05,6.497402561804392e-05,6.791625823991856e-05,4.8688602910972746e-05,4.348577964441017e-05,6.157250111537429e-05
Porticoccaceae,0.0061823802163833074,0.00303951367781155,,0.003134796238244514,0.0048000000000000004,0.003625472887767969,0.00330188679245283,0.003928346951602765,0.00340356564019449,0.003241491085899514,0.0034748115827052755,0.0030382669725188757,0.0026069989124176316,0.0030518509475997192,0.0032179720704310867,0.0029651483761435867,0.002957290499315154,0.002988162619888581,0.002999261309529114,0.003028369875564496,0.002777639595171118,0.0028170042037123266,0.003035937260677799,0.0030662531135313,0.0027707625501918005
Portunidae,,,,,,,,,,0.0001620745542949757,4.7600158667195605e-05,4.557400458778314e-05,,,1.517911353976929e-05,3.413333966531712e-05,2.668232029457284e-05,2.9556504647761977e-05,3.411622656734587e-05,2.664255022490901e-05,2.7410917057612283e-05,2.1287185418481934e-05,3.043037681935797e-05,3.74179964382134e-05,2.0187705283729275e-05
Postiaceae,,,,,,,,,0.0001620745542949757,,,,,,,,1.6305862402238957e-05,4.4334756971642975e-06,5.933256794321019e-06,,1.0152191502819362e-06,1.2164105953418249e-05,8.114767151828793e-06,,9.084467377678173e-06
Potamidae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,,,
Pottiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Potyviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Powellomycetaceae,,,,,,,,,0.0001620745542949757,,6.346687822292746e-05,1.519133486259438e-05,1.5993858358390378e-05,4.5777764213995795e-05,3.035822707953858e-05,2.8197106680044584e-05,2.37176180396203e-05,2.0689553253433383e-05,2.0766398780123564e-05,3.4043258620717065e-05,3.0456574508458094e-05,3.041026488354562e-05,2.7387339137422173e-05,2.629372722685266e-05,2.119709054791574e-05
Poxviridae,,,,,,,,,,,,1.519133486259438e-05,,,,1.4840582463181359e-06,1.4823511274762687e-06,1.477825232388099e-06,1.4833141985802551e-06,4.440425037484835e-06,2.0304383005638725e-06,2.0273509922363747e-06,,2.0225944020655897e-06,2.0187705283729273e-06
Prasinococcaceae,,,,,,,,,,,,,,1.5259254737998596e-05,,,2.9647022549525373e-06,,2.9666283971605103e-06,2.9602833583232234e-06,,,1.0143458939785989e-06,2.0225944020655897e-06,1.0093852641864636e-06
Prasinodermaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,,,,,1.0143458939785989e-06,,
Prasiolaceae,,,,,,,,,,,,6.076533945037752e-05,,1.5259254737998596e-05,,4.452174738954408e-06,5.929404509905075e-06,1.477825232388099e-06,2.9666283971605103e-06,1.4801416791616117e-06,9.136972352537428e-06,3.041026488354562e-06,1.014345893978599e-05,3.0338916030983846e-06,1.0093852641864637e-05
Prayidae,,,,,,,,,,,,,,,,,,,,,,,,,
Prevotellaceae,,0.00303951367781155,,,,0.00015762925598991173,0.00015723270440251572,,,0.0001620745542949757,0.0001428004760015868,0.00022787002293891569,0.00014394472522551342,0.00016785180211798456,0.0001821493624772315,0.00015434205761708614,0.00012155279245305404,0.00011379254289388363,8.751553771623504e-05,0.00011989147601209055,0.00011471976398185881,0.00010339490060405511,0.0001267932367473249,0.00012843474453116493,0.00011103237906051102
Priapulidae,,,,,,0.00031525851197982345,,0.0001571338780641106,,,1.5866719555731866e-05,3.038266972518876e-05,3.1987716716780756e-05,1.5259254737998596e-05,,2.6713048433726447e-05,5.929404509905075e-05,3.546780557731437e-05,3.5599540765926113e-05,1.9241841829100953e-05,2.335004045648454e-05,2.331453641071831e-05,2.941603092537938e-05,4.247448244337738e-05,2.5234631604661597e-05
Primnoidae,,,,,,,,,,,,,,,,,,,,,,,,,
Primulaceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,,,
Proalidae,,,,,,,,,,,,,,3.051850947599719e-05,,5.9362329852725436e-06,4.447053382428806e-06,8.866951394328593e-06,1.4833141985802551e-06,1.4801416791616117e-06,2.0304383005638725e-06,5.068377480590937e-06,2.028691787957198e-06,3.0338916030983846e-06,8.075082113491711e-06
Prochloraceae,,,,,,,,,,,3.173343911146373e-05,1.519133486259438e-05,,1.5259254737998596e-05,1.517911353976929e-05,1.038840772422695e-05,8.894106764857612e-06,1.625607755626909e-05,1.3349827787222295e-05,1.1841133433292893e-05,1.3197848953665175e-05,8.109403968945502e-06,8.114767151828793e-06,1.5169458015491922e-05,1.4131393698610492e-05
Prochlorococcaceae,0.0015455950540958269,,,,,0.00031525851197982345,,0.0001571338780641106,0.0001620745542949757,0.0003241491085899514,0.0001745339151130505,6.076533945037752e-05,7.99692917919519e-05,0.00013733329264198737,0.00010625379477838503,9.052755302540628e-05,0.00012155279245305404,0.0001389155718444813,0.0001320149636736427,9.768935082466636e-05,0.00011471976398185881,8.109403968945499e-05,0.00013693669568711086,0.00010315231450534506,9.992914115445992e-05
Prochlorotrichaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,2.955650464776198e-06,2.9666283971605103e-06,,,3.041026488354562e-06,2.028691787957198e-06,5.0564860051639735e-06,
Proctophyllodidae,,,,,,,,,,,,,,,,,,,,,,,,,
Prodoxidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,,,1.0136754961181873e-06,,,
Prolixibacteraceae,0.0061823802163833074,0.00303951367781155,,,,0.0014186633039092054,0.00110062893081761,0.000785669390320553,0.0008103727714748785,0.0006482982171799028,0.0009361364537881794,0.0008810974220304739,0.0008796622097114709,0.001174962614825892,0.0009866423800850034,0.0008785624818200631,0.0009294341569276201,0.0009339855468691246,0.0009077882895308963,0.0009709729415298098,0.0008385710181327192,0.0009488002643664545,0.000897696116170836,0.0008848850509035831,0.000882202720898798
Promethearchaeaceae,,,,,,,,,,,,,1.5993858358390378e-05,,1.517911353976929e-05,,4.447053382428806e-06,,,2.9602833583232234e-06,1.0152191502819362e-06,6.082052976709124e-06,3.0430376819357966e-06,9.101674809295155e-06,5.046926320932319e-06
Promicromonosporaceae,,,,,,,,,,,3.173343911146373e-05,7.595667431297189e-05,4.798157507517114e-05,1.5259254737998596e-05,,3.71014561579534e-05,2.0752915784667765e-05,2.5123028950597683e-05,2.076639878012357e-05,2.9602833583232235e-05,3.5532670259867774e-05,3.041026488354562e-05,3.043037681935797e-05,2.1237241221688688e-05,2.4225246340475128e-05
Prophalangopsidae,,,,,,,,,,,,,,,,,,,,,,,,,
Propionibacteriaceae,,,,,,,,,0.0001620745542949757,0.0003241491085899514,9.52003173343912e-05,7.595667431297189e-05,0.00019192630030068455,0.00013733329264198737,0.00012143290831815432,0.0001988638050066302,0.00015268216613005566,0.00016699425125985516,0.00016909781863814907,0.00013469289280370667,0.00014923721509144466,0.00014191456945654625,0.00013287931211119645,0.0001537171745569848,0.00018471750334612285
Propylenellaceae,,,,,,,,,,,,,,1.5259254737998596e-05,,7.420291231590678e-06,5.929404509905075e-06,8.866951394328593e-06,2.9666283971605103e-06,4.440425037484836e-06,7.1065340519735555e-06,6.082052976709124e-06,5.071729469892994e-06,7.079080407229562e-06,3.0281557925593914e-06
Prorhynchidae,,,,,,,,,,,,,,,,,,,,,,,,,
Prorocentraceae,,,,,,0.00031525851197982345,,,,,1.5866719555731866e-05,1.519133486259438e-05,,,,8.904349477908816e-06,1.334116014728642e-05,4.4334756971642975e-06,4.449942595740765e-06,5.920566716646447e-06,3.0456574508458093e-06,6.082052976709124e-06,3.0430376819357966e-06,2.0225944020655893e-06,1.0093852641864636e-06
Proschkiniaceae,,,,,,,,,,,3.173343911146373e-05,1.519133486259438e-05,,1.5259254737998596e-05,,1.3356524216863224e-05,1.185880901981015e-05,1.330042709149289e-05,1.4833141985802546e-05,1.924184182910095e-05,6.091314901691619e-06,1.925983442624556e-05,1.4200842515700385e-05,1.9214646819623096e-05,2.0187705283729275e-05
Prosthiostomidae,,,,,,,,,,,,,,,,,,,,,,,,,
Protaspidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,,,,1.0143458939785989e-06,,
Proteaceae,,,,,,,,,,,3.173343911146373e-05,,,,,5.9362329852725436e-06,5.929404509905075e-06,4.433475697164297e-06,5.933256794321021e-06,1.4801416791616117e-06,3.0456574508458093e-06,1.1150430457300062e-05,6.086075363871595e-06,7.079080407229564e-06,7.065696849305247e-06
Proteinivoraceae,0.0015455950540958269,,,,,,,,,,,3.038266972518876e-05,,,1.517911353976929e-05,,,,1.4833141985802551e-06,4.440425037484835e-06,2.0304383005638725e-06,2.0273509922363747e-06,3.0430376819357966e-06,2.0225944020655897e-06,
Proteromonadidae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,1.4833141985802551e-06,,,,,,
Protoceratiaceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,1.0136754961181873e-06,,2.0225944020655893e-06,
Protocucujidae,,,,,,,,,,,,,,,,,,,,,,1.0136754961181873e-06,,,
Protomycetaceae,,,,,,,,,,,,,1.5993858358390378e-05,,,7.420291231590678e-06,5.929404509905075e-06,1.477825232388099e-06,2.9666283971605103e-06,1.4801416791616117e-06,4.060876601127745e-06,,4.057383575914396e-06,1.0112972010327949e-06,3.0281557925593914e-06
Protoperidiniaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Protosiphonaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Provannidae,,,,,,,,,,,,,,,,,,,,,,,,,
Prymnesiaceae,,,,,,,,,,,,,,,,,2.9647022549525373e-06,2.955650464776198e-06,5.933256794321021e-06,2.9602833583232234e-06,2.0304383005638725e-06,3.041026488354562e-06,,6.067783206196769e-06,
Psalteriomonadidae,,,,,,,,,,,,,,,,,,,,,,2.0273509922363747e-06,,2.0225944020655893e-06,
Psammobiidae,,,,,,,,,,,,,,,,,,,,,,,,,
Psathyrellaceae,,,,,,,,,0.0001620745542949757,0.0001620745542949757,,1.519133486259438e-05,4.798157507517114e-05,,,2.8197106680044584e-05,1.037645789233388e-05,1.477825232388099e-05,4.153279756024713e-05,2.5162408545747397e-05,6.091314901691619e-06,1.824615893012737e-05,1.4200842515700385e-05,1.1124269211360743e-05,1.7159549491169884e-05
Pseudanabaenaceae,,,,,,,0.0006289308176100629,,0.0006482982171799028,0.00048622366288492705,0.00028560095200317335,0.00028863536238929314,0.0002718955920926364,0.0002594073305459761,0.00037947783849423197,0.0003353971636678273,0.00032018784353487383,0.0003413776286815561,0.0003574787218578354,0.0003448730112445488,0.0003644636749511462,0.00033147188723060855,0.0003367628368008382,0.0003671008839748872,0.0003442003750875427
Pseudoalteromonadaceae,0.08964451313755796,0.0911854103343465,0.07492354740061162,0.05642633228840126,0.10400000000000001,0.08716897856242117,0.0880503144654088,0.08658076681332494,0.09157212317666127,0.09238249594813615,0.08780642602142007,0.08622601668008568,0.09210863028597019,0.08424634540849024,0.08812993321190042,0.08708602195219073,0.08817172741341588,0.08710154137171769,0.08812221322345036,0.08673186197382877,0.08693118540033716,0.08749641412293364,0.086706287017286,0.08715258148780106,0.0873380693689936
Pseudobacteriovoracaceae,,,,,,,,,0.0001620745542949757,,3.173343911146373e-05,1.519133486259438e-05,4.798157507517113e-05,6.103701895199438e-05,6.071645415907716e-05,4.748986388218035e-05,4.743523607924061e-05,5.615735883074776e-05,3.8566169163086625e-05,6.068580884562608e-05,4.670008091296908e-05,4.9670099309791175e-05,6.390379132065175e-05,5.76439404588693e-05,6.157250111537429e-05
Pseudobdellovibrionaceae,,,,,,,0.00015723270440251572,0.0003142677561282212,0.0001620745542949757,0.0001620745542949757,0.00031733439111463716,0.0004253573761526426,0.0002878894504510268,0.0003814813684499649,0.000591985428051002,0.0003309449889289443,0.0003379760570645893,0.0003147767744986651,0.0003174292384961745,0.00032711131109471617,0.00033908319619416677,0.00032234880776558356,0.0003114041894514299,0.0002841745134902153,0.00033612529297409247
Pseudochordaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudococcidae,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocohnilembidae,,,,,,0.00031525851197982345,0.00015723270440251572,,,0.0001620745542949757,0.00023800079333597773,0.0002126786880763213,0.0002079201586590749,0.00016785180211798456,0.0002580449301760777,0.00019144351377495633,0.00018232918867958087,0.00018325032881607098,0.00016909781863814308,0.00018205742653677157,0.00019187641940326998,0.00018144791380505297,0.00020591221647751697,0.00016383014656724354,0.0001776518064968048
Pseudodiaptomidae,,,,,,,,,,,3.173343911146373e-05,,,,,2.9681164926362718e-06,1.4823511274762687e-06,1.477825232388099e-06,4.449942595740765e-06,2.9602833583232234e-06,4.060876601127745e-06,4.054701984472749e-06,2.028691787957198e-06,4.0451888041311794e-06,4.037541056745855e-06
Pseudohongiellaceae,,,,,,0.0004728877679697352,0.00047169811320754723,,0.0001620745542949757,0.0001620745542949757,0.0001904006346687824,0.00022787002293891569,0.00014394472522551342,0.00010681478316599017,0.0001669702489374622,0.00012614495093704156,0.00014823511274762686,0.0001270929699853765,0.00010679862229777836,0.00012877232608706022,0.0001786785704496208,0.000145969271441019,0.0001278075826413035,0.00014764939135078803,0.00014333270751447786
Pseudokeronopsidae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,,,
Pseudomassariaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,1.4823511274762687e-06,,2.9666283971605103e-06,,2.0304383005638725e-06,3.041026488354562e-06,,2.0225944020655893e-06,
Pseudomonadaceae,,0.00911854103343465,0.0030581039755351682,,0.0048000000000000004,0.003152585119798234,0.0036163522012578617,0.005499685732243871,0.00340356564019449,0.004051863857374392,0.004284014280047602,0.0035091983532593014,0.0035186488388458835,0.0034333323160496846,0.003916211293260475,0.0037190499652730103,0.0037503483525149588,0.0036310165959774583,0.0036326364723229016,0.0037521591566743537,0.0036497128452633344,0.003759722415102157,0.0037104772801733487,0.0036426925181198408,0.003724631624847884
Pseudomuriellaceae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,,,
Pseudonocardiaceae,,,,,,0.00031525851197982345,0.00047169811320754723,0.0003142677561282212,,0.0001620745542949757,0.00022213407378024612,0.00021267868807632132,0.00011195700850873266,0.00019837031159398178,0.00034911961141469367,0.0002567420766130375,0.0002860937676029199,0.0002866980950832912,0.0002373302717728408,0.00023830281034501946,0.0002487286918190744,0.0002645693044868469,0.0002708303536922859,0.000276084135881953,0.00026647770974522645
Pseudoperisporiaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,1.4823511274762687e-06,,2.9666283971605103e-06,,,2.0273509922363747e-06,,,2.8262787397220984e-05
Pseudourostylidae,,,,,,,,,,,,,1.5993858358390378e-05,,,2.9681164926362718e-06,1.4823511274762687e-06,5.911300929552396e-06,1.4833141985802546e-05,,1.0152191502819362e-06,5.068377480590937e-06,7.1004212578501925e-06,5.0564860051639735e-06,9.084467377678173e-06
Psilotaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,,4.449942595740765e-06,2.9602833583232234e-06,6.091314901691619e-06,3.041026488354562e-06,2.028691787957198e-06,3.0338916030983846e-06,
Psittacicellaceae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,2.9666283971605103e-06,1.4801416791616117e-06,,1.0136754961181873e-06,2.0286917879571977e-06,2.0225944020655897e-06,
Psocidae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,,,,,
Psychidae,,,0.0015290519877675841,,,,,,,,3.173343911146373e-05,1.519133486259438e-05,,3.051850947599719e-05,,1.780869895581763e-05,8.894106764857612e-06,1.477825232388099e-05,2.521634137586433e-05,1.776170014993934e-05,1.2182629803383237e-05,1.2164105953418249e-05,9.12911304580739e-06,1.3146863613426334e-05,1.312200843442403e-05
Psychodidae,,,,,,,,,,0.0001620745542949757,1.5866719555731866e-05,1.519133486259438e-05,,3.051850947599719e-05,,1.3356524216863224e-05,1.4823511274762685e-05,7.389126161940495e-06,1.6316456184382805e-05,1.0360991754131282e-05,7.106534051973555e-06,1.3177781449536435e-05,1.3186496621721786e-05,7.079080407229564e-06,5.046926320932319e-06
Psychopsidae,,,,,,,,,,,,,,,,,,,,,,,,,
