family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Aiptasiidae,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,4e-05,7e-05,6.000060000600007e-05,6.900055200441604e-05,0.0001110011100111,7.300058400467204e-05,5.100030600183601e-05,4.700037600300802e-05,8.044670907167812e-05,0.0001732521223329,8.874168298841147e-05,9.554599219933236e-05,6.806805430832367e-05
Aizoaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,6.873812388441177e-07,0.0
Ajellomycetaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,1.000010000100001e-05,0.0,2e-05,0.0,1.000010000100001e-05,6.000048000384003e-06,5.000050000500005e-06,5.000040000320003e-06,3.0000180001080015e-06,4.000032000256002e-06,3.4378935500717147e-06,5.500067375650037e-06,2.0637600694979405e-06,6.186431149597059e-06,4.812892728871371e-06
Akkermansiaceae,0.003,0.002,0.004,0.003,0.005,0.0031,0.0039,0.0036,0.0034,0.003,0.003350033500335,0.00374,0.00349,0.0039,0.003640036400364,0.00331402651221204,0.0034280342803427997,0.003323026584212596,0.003244019464116768,0.0033790270322162043,0.003328568535179359,0.0031790389431256816,0.003233912028903214,0.0031750139422209262,0.003305082192526316
Akkesiphycaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Alariaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.0000060000360005e-06,2.000016000128001e-06,1.375157420028686e-06,0.0,6.879200231659802e-07,1.3747624776882353e-06,0.0
Albuginaceae,0.0,0.0,0.0,0.001,0.0,0.0001,0.0,0.0,0.0,0.0,2.000020000200002e-05,4e-05,4e-05,4e-05,3.000030000300003e-05,3.0000240001920014e-05,3.000030000300003e-05,3.2000256002048016e-05,2.3000138000828006e-05,3.1000248001984015e-05,5.019324583104703e-05,3.0937878988031455e-05,4.0587281366792844e-05,3.6431205658738226e-05,3.781558572684648e-05
Alcaligenaceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0004,0.00030000000000000003,0.0002,0.00026000260002600025,0.00041000000000000005,0.00041,0.00030000000000000003,0.00025000250002500023,0.00032800262402099214,0.00035700357003570033,0.0004070032560260482,0.0003420020520123121,0.0003970031760254082,0.0003162862066065978,0.0004544430669130843,0.000315755290633185,0.0003718732502146676,0.0003815936377890872
Alcanivoracaceae,0.001,0.0,0.0,0.0,0.0,0.0011,0.0009000000000000001,0.0011,0.0011,0.0007,0.0011000110001100005,0.00091,0.00081,0.00117,0.0010900109001090006,0.0010070080560642923,0.0009500095000950005,0.0008730069840557402,0.0009480056880340681,0.0009100072800581082,0.001008677967591017,0.0008910109148551594,0.0010057390738685687,0.0009272772912005852,0.0009605158774617773
Alciopedidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alciopidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleyrodidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-05,9.000072000576005e-06,8.000080000800008e-06,7.000056000448003e-06,5.00003000018e-06,5.000040000320002e-06,6.87578710014343e-06,6.875084219562546e-06,5.503360185327843e-06,6.873812388441176e-06,6.188004937120333e-06
Algiphilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,1e-05,0.0,0.0,0.0,1.5000120000960007e-05,4.000040000400004e-06,1.0000080000640006e-05,1.2000072000432003e-05,1.4000112000896006e-05,6.87578710014343e-06,1.2375151595212582e-05,8.255040277991764e-06,7.561193627285295e-06,2.2001795331983406e-05
Alicyclobacillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,2e-05,0.0,7.000000000000001e-05,2.000020000200002e-05,1.800014400115201e-05,2.1000210002100018e-05,1.800014400115201e-05,1.2000072000432006e-05,1.5000120000960009e-05,2.2690097430473318e-05,1.7187710548906365e-05,2.2701360764477352e-05,2.4058343359544118e-05,1.5126234290738593e-05
Alismataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aliterellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,7.000070000700008e-06,0.0,0.0,5.000040000320002e-06,6.188208390129088e-06,0.0,4.815440162161862e-06,2.062143716532353e-06,0.0
Alloherpesviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Alloionematidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allomimiviridae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,4.000040000400004e-05,1e-05,2e-05,0.0,4.000040000400004e-05,2.200017600140801e-05,1.3000130001300014e-05,2.5000200001600016e-05,8.000048000288002e-06,1.800014400115201e-05,2.0627361300430296e-05,1.5125185283037602e-05,1.4446320486485588e-05,2.33709621207e-05,1.6501346498987556e-05
Alphamonaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alphamycetaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpheidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Alsobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,3.0000000000000004e-05,0.0,3.0000300003000036e-05,7.000056000448004e-06,1.100011000110001e-05,7.000056000448004e-06,1.1000066000396005e-05,5.000040000320003e-06,8.250944520172116e-06,1.1687643173256328e-05,6.879200231659803e-06,6.873812388441176e-06,4.125336624746889e-06
Alteromonadaceae,0.041,0.048,0.043,0.069,0.047,0.0484,0.0474,0.0424,0.038,0.039,0.045410454104541004,0.04635,0.04507,0.04719,0.04731047310473101,0.04723937791501991,0.047637476374763704,0.04771438171505089,0.04747528485170574,0.04763738109904563,0.047928361560256774,0.047822398322852164,0.047861347691746436,0.0478486080359358,0.047783086568335666
Alvernaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Alvinellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alydidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813050970100402e-06,6.875084219562546e-07,0.0,0.0,0.0
Amanitaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,4.000040000400004e-06,5.000040000320003e-06,3.0000180001080015e-06,6.000048000384004e-06,6.8757871001434295e-06,3.437542109781273e-06,4.127520138995882e-06,5.499049910752941e-06,4.81289272887137e-06
Amaranthaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000240001920015e-06,0.0,6.000048000384003e-06,3.000018000108001e-06,5.000040000320003e-06,1.375157420028686e-06,1.3750168439125092e-06,4.127520138995883e-06,4.124287433064706e-06,6.875561041244814e-07
Amaryllidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ambisporaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,2e-05,0.0,6.000048000384003e-06,8.00008000080001e-06,8.000064000512004e-06,1.2000072000432004e-05,1.3000104000832009e-05,8.938523230186459e-06,8.937609485431311e-06,1.1694640393821666e-05,1.031071858266176e-05,4.81289272887137e-06
Amborellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,2e-05,0.0,0.0,0.0,1.0000080000640005e-06,3.000030000300003e-06,3.000024000192002e-06,1.0000060000360005e-06,3.000024000192002e-06,1.375157420028686e-06,1.3750168439125092e-06,4.127520138995882e-06,3.436906194220588e-06,2.750224416497926e-06
Ameiridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Aminiphilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,2.000016000128001e-06,4.000024000144002e-06,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Aminithiophilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aminobacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004e-05,0.0,2.000016000128001e-06,0.0,4.000032000256002e-06,2.000012000072001e-06,2.000016000128001e-06,2.062736130043029e-06,1.3750168439125092e-06,1.3758400463319605e-06,2.7495249553764707e-06,4.125336624746889e-06
Amniculicolaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,6.000060000600006e-06,7.000056000448003e-06,1.0000060000360005e-06,2.000016000128001e-06,4.125472260086058e-06,3.437542109781273e-06,2.063760069497941e-06,6.873812388441177e-07,3.437780520622407e-06
Amoebidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Amoebophilaceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0001,0.00022000220002200003,0.00024,0.00023,7.000000000000001e-05,0.00019000190001900005,0.00015200121600972,0.00016300163001630003,0.0001520012160097,0.00012700076200454803,0.00021900175201395602,0.00017258225621353269,0.00016568952969137527,0.0001761075259304547,0.0001443500601572353,0.00018151481148879958
Amoebophryaceae,0.001,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0001,9.000090000900011e-05,8e-05,0.0001,0.00011,5.000050000500006e-05,0.00010800086400691205,9.400094000940009e-05,0.00012100096800774404,9.200055200331202e-05,0.00011300090400723205,0.00012032627425251002,0.00011412639804473827,0.000105251763544395,9.073432352742351e-05,9.900807899392534e-05
Amorphaceae,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,6.000060000600006e-05,2e-05,3.0000000000000004e-05,0.0001,2.000020000200002e-05,5.200041600332803e-05,4.100041000410004e-05,4.2000336002688025e-05,3.700022200133201e-05,6.000048000384003e-05,3.987956518083189e-05,4.1938013739331535e-05,3.0268481019303133e-05,4.3305018047179405e-05,4.537870287221578e-05
Amorphoscelidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amorphothecaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,1.3758400463319607e-06,0.0,1.375112208248963e-06
Ampharetidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,0.0,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,0.0,0.0
Amphiacanthidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,2.062525265868764e-06,1.3758400463319607e-06,2.062143716532353e-06,6.875561041244814e-07
Amphidiniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,1.0000080000640005e-06,2.000012000072001e-06,0.0,0.0,2.062525265868764e-06,6.879200231659802e-07,6.873812388441177e-07,0.0
Amphidomataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amphinomidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,0.0
Amphipleuraceae,0.001,0.0,0.001,0.0,0.0,0.00030000000000000003,0.0002,0.0001,0.0004,0.0002,0.00016000160001600016,0.00022,0.00018,0.00023,0.0002600026000260001,0.00022600180801436804,0.00023200232002320008,0.00024400195201558806,0.00025000150000900005,0.00027200217601740007,0.00020558603429428012,0.00021587764449426398,0.00018023504606948687,0.0003031351263302235,0.00022689351436101497
Amphipsocidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amphisiellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.375157420028686e-06,1.3750168439125092e-06,0.0,6.873812388441177e-07,2.0626683123734445e-06
Amphisoleniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amphisopidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amphoriscidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Ampulicidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,2e-05,0.0,2.000016000128001e-06,6.000060000600006e-06,6.000048000384003e-06,2.000012000072001e-06,4.000032000256002e-06,1.375157420028686e-06,1.3750168439125092e-06,1.3758400463319607e-06,2.7495249553764707e-06,2.0626683123734445e-06
Ampullariidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,2e-05,0.0,2.000020000200002e-05,1.5000120000960009e-05,2.3000230002300026e-05,1.5000120000960009e-05,1.3000078000468004e-05,1.800014400115201e-05,1.993978259041595e-05,1.1000134751300074e-05,2.614096088030725e-05,2.887001203145294e-05,1.3063565978365147e-05
Amylocorticiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,3.000018000108001e-06,0.0,1.375157420028686e-06,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Anacardiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1e-05,1e-05,1e-05,1.000010000100001e-05,4.000032000256002e-06,6.000060000600006e-06,4.000032000256002e-06,6.000036000216002e-06,4.000032000256002e-06,2.062736130043029e-06,7.562592641518801e-06,3.4396001158299015e-06,6.186431149597059e-06,7.563117145369296e-06
Anaeramoebidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,4e-05,1e-05,1e-05,6.000060000600007e-05,1.700013600108801e-05,2.2000220002200024e-05,3.300026400211202e-05,2.3000138000828006e-05,2.600020800166401e-05,2.4752833560516346e-05,1.7875218970862622e-05,2.132552071814539e-05,2.3370962120699996e-05,1.7876458707236518e-05
Anaerobacaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1e-05,0.0,1.000010000100001e-05,5.000040000320002e-06,4.000040000400004e-06,5.000040000320002e-06,5.00003000018e-06,6.000048000384003e-06,1.375157420028686e-06,6.187575797606292e-06,8.942960301157746e-06,6.186431149597058e-06,3.437780520622407e-06
Anaerodiviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Anaerohalosphaeraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,3.000030000300003e-05,1e-05,1e-05,1e-05,2.000020000200002e-05,1.600012800102401e-05,1.8000180001800016e-05,1.4000112000896006e-05,1.9000114000684006e-05,2.6000208001664014e-05,1.3063995490272518e-05,1.650020212695011e-05,2.2701360764477352e-05,1.718453097110294e-05,1.718890260311204e-05
Anaerolineaceae,0.0,0.0,0.0,0.0,0.001,0.0004,0.0004,0.0004,0.0,0.0001,0.00023000230002300003,0.00030000000000000003,0.00032,0.00027,0.00035000350003500005,0.00030700245601962805,0.00029700297002970005,0.00030200241601924005,0.000283001698010184,0.0003530028240225401,0.0002997843175662323,0.00030662875619245027,0.0002662250489652207,0.00024608248350612056,0.00034240293985389334
Anaeromyxobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,4e-05,0.0,1.5000120000960009e-05,1.4000140001400014e-05,9.000072000576005e-06,1.0000060000360004e-05,1.800014400115201e-05,1.0313680650215145e-05,1.650020212695011e-05,1.6510080555983528e-05,1.3747624776882352e-05,1.5813790394863077e-05
Anaeroplasmataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Anaerosomataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,2.000012000072001e-06,0.0,1.375157420028686e-06,6.875084219562546e-07,6.879200231659802e-07,6.873812388441177e-07,0.0
Anaerotignaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,3.4378935500717147e-06,2.062525265868764e-06,2.0637600694979405e-06,6.873812388441177e-07,1.3751122082489629e-06
Anaerovoracaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384004e-06,2.000020000200002e-06,0.0,2.000012000072001e-06,4.000032000256002e-06,3.4378935500717147e-06,5.500067375650037e-06,2.7516800926639214e-06,4.8116686719088236e-06,2.7502244164979258e-06
Anaplasmataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000070000700007e-05,1e-05,0.0,5e-05,1.000010000100001e-05,2.0000160001280012e-05,2.400024000240002e-05,2.1000168001344013e-05,2.000012000072001e-05,2.9000232001856013e-05,1.5126731620315545e-05,1.3750168439125092e-05,4.746648159845265e-05,1.168548106035e-05,1.8564014811361e-05
Anaulaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,2.000020000200002e-05,8e-05,2e-05,6e-05,5.000050000500006e-05,1.6000128001024008e-05,2.9000290002900038e-05,1.3000104000832007e-05,2.8000168001008002e-05,2.000016000128001e-05,2.200251872045897e-05,0.00010381377171535625,1.719800057914951e-05,0.0001745948346664,1.5126234290738591e-05
Ancalomicrobiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1e-05,1e-05,0.0,0.0,7.000056000448003e-06,6.000060000600005e-06,4.000032000256002e-06,8.000048000288004e-06,1.2000096000768006e-05,3.4378935500717147e-06,5.500067375650037e-06,7.567120254825784e-06,2.062143716532353e-06,4.125336624746889e-06
Ancylistaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,2e-05,0.0,7.000056000448003e-06,7.000070000700006e-06,7.000056000448003e-06,5.000030000180003e-06,1.0000080000640006e-05,5.500629680114744e-06,4.812558953693783e-06,3.4396001158299015e-06,4.8116686719088236e-06,6.188004937120334e-06
Ancylostomatidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,3e-05,0.0,0.0,0.0,3.0000240001920015e-06,1.000010000100001e-05,1.1000088000704007e-05,9.000054000324002e-06,1.4000112000896006e-05,8.938523230186459e-06,8.250101063475057e-06,1.375840046331961e-05,1.3747624776882349e-05,8.938229353618259e-06
Ancyromonadidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Andaluciidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,2e-05,0.0,4.000032000256002e-06,5.000050000500004e-06,5.000040000320002e-06,3.000018000108001e-06,4.000032000256002e-06,2.062736130043029e-06,9.625117907387564e-06,2.751680092663922e-06,1.6497149732258823e-05,2.750224416497926e-06
Andesianidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreaeaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrenidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anemiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anguinidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,2e-05,2e-05,0.0,0.0,7.000056000448003e-06,5.000050000500004e-06,1.2000096000768004e-05,9.000054000324003e-06,6.000048000384003e-06,6.87578710014343e-06,1.031262632934382e-05,4.815440162161862e-06,6.186431149597058e-06,1.0313341561867222e-05
Angulomycetaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anisakidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0,0.0,1e-05,2e-05,0.0,2.000016000128001e-06,1.3000130001300014e-05,3.000024000192002e-06,4.000024000144001e-06,1.700013600108801e-05,4.813050970100402e-06,3.437542109781273e-06,5.503360185327843e-06,2.7495249553764707e-06,5.500448832995852e-06
Anisolpidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,0.0,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,6.879200231659802e-07,0.0,0.0
Annonaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Anomodontaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anomoeoneidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,2.000016000128001e-06,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,1.375112208248963e-06
Anoplocephalidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anostostomatidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthicidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375112208248963e-06
