class,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Promethearchaeia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,1.0000080000640005e-06,0.0,0.0,2.062736130043029e-06,6.875084219562546e-07,2.063760069497941e-06,2.062143716532353e-06,2.0626683123734445e-06
Prostomatea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,2.062736130043029e-06,1.3750168439125092e-06,0.0,6.873812388441177e-07,0.0
Protura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pucciniomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384004e-06,0.0,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,7.563365810157773e-06,4.812558953693783e-06,6.879200231659802e-07,3.436906194220588e-06,4.81289272887137e-06
Pycnogonida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Pyramimonadophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,3.0000300003000036e-05,3e-05,9e-05,2e-05,1.000010000100001e-05,1.0000080000640004e-05,1.7000170001700017e-05,1.700013600108801e-05,1.6000096000576005e-05,2.0000160001280012e-05,1.4439152910301203e-05,1.2375151595212582e-05,2.063760069497941e-05,1.8559293448791176e-05,1.5126234290738591e-05
Quintoviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphidophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,6.0000600006000066e-05,7.000000000000001e-05,7.000000000000001e-05,3.0000000000000004e-05,0.00019000190001900005,8.500068000544004e-05,6.400064000640006e-05,5.400043200345603e-05,6.300037800226801e-05,6.900055200441604e-05,6.738271358140562e-05,7.081336746149423e-05,6.879200231659805e-05,6.461383645134704e-05,6.944316651657263e-05
Remipedia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Repensiviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revtraviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,3.0000300003000026e-06,3.0000240001920015e-06,1.0000060000360005e-06,5.000040000320003e-06,2.062736130043029e-06,6.875084219562546e-07,6.879200231659802e-07,5.4990499107529405e-06,1.3751122082489629e-06
Rhabditophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,1e-05,3.000030000300003e-05,2.8000224001792016e-05,2.100021000210002e-05,1.0000080000640006e-05,1.9000114000684006e-05,7.000056000448003e-06,3.369135679070281e-05,2.543781161238142e-05,2.132552071814539e-05,2.4058343359544118e-05,3.644047351859752e-05
Rhodellophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320002e-06,4.000040000400004e-06,5.000040000320003e-06,3.0000180001080015e-06,2.000016000128001e-06,4.813050970100402e-06,3.437542109781273e-06,6.879200231659802e-07,3.4369061942205884e-06,3.4377805206224074e-06
Rhodothermia,0.0,0.0,0.0,0.001,0.0,0.00030000000000000003,0.0,0.0,0.0001,0.0001,0.00017000170001700018,0.00018,0.00017,0.00012,0.0002000020000200002,0.00014800118400947206,0.00016300163001630016,0.00013900111200889606,0.00015600093600561606,0.00013400107200857607,0.0001437039503929977,0.00015056434440841976,0.00015065448507334972,0.0001450374413961088,0.00016157568446925315
Rhynchonellata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Rubrobacteria,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0002,0.00018000180001800006,3.0000000000000004e-05,8e-05,0.0001,0.00011000110001100011,0.00010400083200665606,0.00011100111001110011,0.00012000096000768006,0.00011100066600399601,9.300074400595205e-05,0.00011001259360229488,9.281363696409438e-05,9.011752303474344e-05,9.41712297216441e-05,6.806805430832367e-05
Saccharomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,2.000020000200002e-05,3.0000000000000004e-05,5e-05,9e-05,4.000040000400004e-05,3.500028000224002e-05,3.900039000390004e-05,4.8000384003072024e-05,4.000024000144002e-05,3.500028000224002e-05,3.437893550071715e-05,4.606306427106906e-05,3.85235212972949e-05,4.467978052486765e-05,3.437780520622408e-05
Sagittoidea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saprospiria,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0001,0.0001,9.00009000090001e-05,0.00011,5e-05,5e-05,0.00010000100001000009,7.700061600492804e-05,9.10009100091001e-05,7.800062400499205e-05,0.00011400068400410403,0.00010500084000672006,9.694859811202236e-05,9.281363696409438e-05,9.699672326640323e-05,7.973622370591764e-05,0.00010313341561867223
Sareomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schizosaccharomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1.000010000100001e-05,4.000032000256002e-06,7.000070000700007e-06,4.000032000256002e-06,4.000024000144002e-06,5.000040000320003e-06,6.87578710014343e-06,2.7500336878250184e-06,2.751680092663921e-06,4.124287433064706e-06,4.812892728871371e-06
Scyphozoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0637600694979405e-06,0.0,2.0626683123734445e-06
Sipuncula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,0.0,0.0,0.0
Sordariomycetes,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.00014000140001400014,7.000000000000001e-05,0.0001,0.00012000000000000002,0.00010000100001000009,0.00011800094400755206,0.0001010010100101001,0.00011200089600716806,0.00010600063600381605,0.00013600108800870407,0.00012307658909256738,0.00011000134751300074,0.00011419472384555274,0.00012579076670847354,0.00011550942549291288
Spartobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Sphagnopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,1.3758400463319607e-06,6.873812388441177e-07,0.0
Sphingobacteriia,0.003,0.0,0.0,0.001,0.0,0.0008,0.0012000000000000001,0.0012000000000000001,0.0013000000000000002,0.0012000000000000001,0.0009800098000980007,0.00118,0.00087,0.0012000000000000001,0.0009700097000970006,0.0011680093440747084,0.0012010120101201007,0.0010840086720692883,0.001179007074042412,0.0011810094480755164,0.001132442135393557,0.001113763643569092,0.0011901016400770548,0.0012139152677987,0.0012437889923611093
Spirochaetia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.00012000120001200012,4e-05,4e-05,9e-05,9.00009000090001e-05,5.700045600364803e-05,4.6000460004600045e-05,6.600052800422403e-05,5.100030600183602e-05,5.500044000352003e-05,5.294356067110441e-05,4.606306427106906e-05,6.26007221081042e-05,5.567788034637353e-05,5.294182001758507e-05
Spirotrichea,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004e-05,3.0000000000000004e-05,3.000030000300003e-05,4.8000384003072024e-05,5.300053000530005e-05,4.700037600300802e-05,4.4000264001584014e-05,5.900047200377603e-05,5.2255981961090064e-05,5.431316533454412e-05,3.5083921181465e-05,3.711858689758235e-05,4.812892728871371e-05
Staurozoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,3e-05,1e-05,0.0,5.000040000320002e-06,3.000030000300003e-06,3.000024000192002e-06,4.000024000144001e-06,4.000032000256002e-06,2.062736130043029e-06,2.062525265868764e-06,2.751680092663922e-06,3.436906194220588e-06,4.125336624746889e-06
Stelpaviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Stylonematophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2.000016000128001e-06,0.0,1.0000080000640005e-06,3.0000180001080015e-06,3.0000240001920015e-06,6.87578710014343e-07,4.812558953693783e-06,3.4396001158299015e-06,0.0,1.3751122082489629e-06
Symphyla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Synergistia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2.000016000128001e-06,4.000040000400004e-06,7.000056000448003e-06,2.000012000072001e-06,6.000048000384004e-06,7.563365810157772e-06,3.437542109781273e-06,2.751680092663921e-06,7.561193627285294e-06,4.812892728871371e-06
Syntrophia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,5.000040000320002e-06,4.000040000400004e-06,4.000032000256002e-06,3.000018000108001e-06,1.0000080000640005e-06,6.87578710014343e-06,2.062525265868764e-06,3.439600115829901e-06,6.186431149597058e-06,7.563117145369296e-06
Syntrophobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,2e-05,3.0000000000000004e-05,0.0,3.000030000300003e-05,1.5000120000960005e-05,1.1000110001100012e-05,1.0000080000640004e-05,1.9000114000684006e-05,1.1000088000704007e-05,9.626101940200802e-06,1.1687643173256328e-05,1.5134240509651567e-05,1.0998099821505881e-05,6.188004937120332e-06
Syntrophorhabdia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synurophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320003e-06,3.0000300003000026e-06,7.000056000448005e-06,9.000054000324003e-06,6.000048000384004e-06,4.125472260086058e-06,4.812558953693783e-06,6.879200231659804e-06,2.062143716532353e-06,4.125336624746889e-06
Taphrinomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,2.000016000128001e-06,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,1.3751122082489629e-06
Tectiliviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,0.0,0.0,0.0,4.125472260086058e-06,1.3750168439125092e-06,2.7516800926639214e-06,6.873812388441177e-07,1.375112208248963e-06
Tentaculata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tepidiformia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,1e-05,2e-05,1e-05,0.0,5.000040000320003e-06,8.000080000800008e-06,1.4000112000896006e-05,8.000048000288004e-06,1.6000128001024008e-05,5.500629680114744e-06,4.812558953693783e-06,6.879200231659803e-06,1.0998099821505881e-05,2.750224416497926e-06
Terriglobia,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0,0.0001,2.000020000200002e-05,0.00016,9e-05,0.00016,4.000040000400004e-05,7.100056800454404e-05,7.100071000710007e-05,7.200057600460804e-05,9.600057600345602e-05,7.900063200505605e-05,7.150818584149167e-05,6.737582535171296e-05,6.26007221081042e-05,8.661003609435882e-05,8.388184470318674e-05
Terrimicrobiia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetraphidopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Thecofilosea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,4e-05,2.000020000200002e-05,5.000040000320003e-06,2.000020000200002e-06,9.000072000576005e-06,1.1000066000396002e-05,4.000032000256002e-06,6.1882083901290874e-06,8.93760948543131e-06,8.942960301157746e-06,5.4990499107529405e-06,1.0313341561867222e-05
Thecostraca,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000050000500006e-05,3.0000000000000004e-05,6.000000000000001e-05,5e-05,2.000020000200002e-05,2.6000208001664014e-05,3.600036000360004e-05,3.400027200217601e-05,3.200019200115201e-05,3.0000240001920014e-05,2.8190727110588064e-05,2.7500336878250184e-05,2.8892640972971173e-05,3.093215574798529e-05,3.919069793509544e-05
Theionarchaea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thermoanaerobaculia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,1e-05,1e-05,1e-05,3.000030000300003e-05,1.6000128001024008e-05,1.6000160001600015e-05,2.200017600140801e-05,1.6000096000576005e-05,1.3000104000832005e-05,1.581431033032989e-05,1.3062660017168838e-05,8.942960301157744e-06,1.7871912209947057e-05,1.9939127019609962e-05
Thermococci,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,5.000040000320003e-06,0.0,0.0,6.87578710014343e-07,2.7500336878250184e-06,3.4396001158299015e-06,2.7495249553764707e-06,2.7502244164979258e-06
Thermodesulfobacteria,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,2e-05,0.0,1.0000080000640005e-06,4.000040000400004e-06,4.000032000256002e-06,3.0000180001080015e-06,2.000016000128001e-06,4.125472260086058e-06,4.125050531737528e-06,4.815440162161862e-06,6.873812388441176e-06,6.875561041244815e-06
Thermodesulfobiia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,0.0,1.0000060000360005e-06,2.000016000128001e-06,2.062736130043029e-06,6.875084219562546e-07,6.879200231659802e-07,1.3747624776882351e-06,6.875561041244814e-07
Thermodesulfovibrionia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1.000010000100001e-05,1.0000080000640005e-06,0.0,1.0000080000640005e-06,3.0000180001080015e-06,1.0000080000640005e-06,0.0,0.0,6.879200231659802e-07,1.3747624776882351e-06,0.0
Thermoflexia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,5.000050000500004e-06,3.000024000192002e-06,4.000024000144001e-06,3.000024000192002e-06,1.375157420028686e-06,1.3750168439125092e-06,2.063760069497941e-06,0.0,2.750224416497926e-06
Thermoleophilia,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.00030000000000000003,0.0001,0.0,6.000060000600006e-05,0.00023,9e-05,0.00021,0.00011000110001100011,0.00013800110400883207,0.00011600116001160011,0.00015000120000960008,0.00012400074400446403,0.00013400107200857607,0.0001244517465125961,0.00011137636435691325,0.00013208064444786822,0.00012166647927540881,0.00011482186938878841
Thermomicrobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,1e-05,0.0,0.0,3.0000240001920015e-06,3.000030000300003e-06,3.000024000192002e-06,4.000024000144001e-06,6.000048000384002e-06,4.125472260086058e-06,2.062525265868764e-06,3.4396001158299015e-06,4.8116686719088236e-06,7.563117145369296e-06
Thermoplasmata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,1.000010000100001e-05,1.2000096000768006e-05,1.100011000110001e-05,6.000048000384003e-06,7.000042000252003e-06,8.000064000512004e-06,9.626101940200802e-06,8.250101063475057e-06,2.0637600694979405e-06,8.935956104973529e-06,7.563117145369297e-06
Thermoprotei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1.000010000100001e-05,2.000016000128001e-06,1.000010000100001e-06,0.0,4.000024000144002e-06,2.000016000128001e-06,1.375157420028686e-06,2.7500336878250184e-06,2.751680092663921e-06,1.3747624776882353e-06,3.4377805206224074e-06
Thermosulfidibacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,2.000012000072001e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,3.439600115829901e-06,1.3747624776882351e-06,6.875561041244814e-07
Thermotogae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,2e-05,3.0000000000000004e-05,1e-05,0.0,1.1000088000704007e-05,1.3000130001300012e-05,2.200017600140801e-05,1.2000072000432004e-05,1.2000096000768006e-05,1.7877046460372918e-05,2.062525265868764e-05,1.788592060231549e-05,1.443500601572647e-05,1.4438678186614112e-05
Tichowtungiia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,2.000020000200002e-05,0.0,2e-05,3e-05,2.000020000200002e-05,3.000024000192002e-06,1.2000120001200012e-05,1.2000096000768006e-05,6.000036000216002e-06,9.000072000576005e-06,8.938523230186459e-06,5.500067375650037e-06,8.255040277991764e-06,1.0998099821505884e-05,1.1000897665991705e-05
Tissierellia,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,4e-05,3.0000000000000004e-05,1e-05,2.000020000200002e-05,1.5000120000960007e-05,1.5000150001500015e-05,1.700013600108801e-05,1.7000102000612007e-05,1.5000120000960007e-05,7.563365810157772e-06,1.1687643173256328e-05,2.063760069497941e-05,1.3747624776882352e-05,1.8564014811361e-05
Trebouxiophyceae,0.0,0.002,0.002,0.0,0.0,0.001,0.00030000000000000003,0.00039999999999999996,0.0,0.0004,0.00025000250002500023,0.00038,0.00044,0.00038,0.0003300033000330002,0.0003940031520252162,0.0003360033600336003,0.0003500028000224002,0.00039600237601424807,0.00032600260802086417,0.00030941041950645435,0.00039875488473462765,0.0006879200231658901,0.0003189448948236706,0.00034102782764574283
Trematoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-05,1e-05,2e-05,3.0000000000000004e-05,1.000010000100001e-05,2.300018400147201e-05,2.400024000240002e-05,2.200017600140801e-05,2.500015000090001e-05,1.3000104000832007e-05,2.2690097430473318e-05,2.6125320034337676e-05,1.5134240509651567e-05,2.9557393270297057e-05,1.8564014811361e-05
Tremellomycetes,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,4.000040000400004e-05,1e-05,6e-05,1e-05,2.000020000200002e-05,1.5000120000960009e-05,2.3000230002300022e-05,2.300018400147201e-05,1.7000102000612007e-05,2.0000160001280012e-05,1.5126731620315545e-05,1.650020212695011e-05,1.926176064864745e-05,1.2372862299194118e-05,1.8564014811361e-05
Trigonopsidomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udeonychophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Ulvophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,3.000030000300003e-05,7.000000000000001e-05,4e-05,1e-05,4.000040000400004e-05,4.400035200281602e-05,1.5000150001500015e-05,2.8000224001792016e-05,4.400026400158401e-05,2.9000232001856017e-05,2.819072711058806e-05,3.7812963207594003e-05,2.4765120833975293e-05,1.7184530971102942e-05,2.4752019748481333e-05
Umbelopsidomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.0000060000360005e-06,0.0,2.062736130043029e-06,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Uniplacotomia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,3.0000300003000036e-05,3.000024000192002e-06,4.000040000400004e-06,1.2000096000768006e-05,5.00003000018e-06,9.000072000576005e-06,7.563365810157775e-06,6.187575797606292e-06,6.191280208493823e-06,4.124287433064706e-06,8.250673249493778e-06
Ustilaginomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,1e-05,1.000010000100001e-05,8.000064000512004e-06,1.5000150001500015e-05,8.000064000512004e-06,8.000048000288004e-06,2.0000160001280012e-05,1.0313680650215145e-05,1.3750168439125092e-05,1.1006720370655684e-05,1.5809768493414705e-05,1.5813790394863074e-05
Vampirovibriophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Variosea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,0.0,0.0,0.0,6.875561041244814e-07
Verrucomicrobiia,0.0,0.0,0.001,0.0,0.003,0.00030000000000000003,0.0006999999999999999,0.0012,0.0012000000000000001,0.0009,0.0005600056000560001,0.00063,0.00045000000000000004,0.00068,0.0007200072000720001,0.0006560052480419442,0.0006680066800668003,0.000640005120040848,0.000634003804022776,0.0006270050160400961,0.0006820780803340722,0.0006737582535170458,0.0006631549023317766,0.0006626355142457059,0.0006641791965840822
Vicinamibacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,7.000070000700007e-05,3.0000000000000004e-05,4e-05,5e-05,5.000050000500006e-05,3.8000304002432015e-05,3.400034000340003e-05,2.900023200185601e-05,3.600021600129601e-05,3.900031200249602e-05,3.5754092920745836e-05,4.53755558491128e-05,2.6828880903473235e-05,3.436906194220588e-05,3.231513689385063e-05
Vulcanimicrobiia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,2.000012000072001e-06,2.000016000128001e-06,2.750314840057372e-06,2.062525265868764e-06,6.879200231659802e-07,1.3747624776882351e-06,2.750224416497926e-06
Wallemiomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Xanthophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,6.875084219562546e-07,6.879200231659802e-07,6.873812388441177e-07,0.0
Xylobotryomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xylonomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,1.3758400463319607e-06,6.873812388441177e-07,1.375112208248963e-06
Zetaproteobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,2e-05,1e-05,2e-05,0.0,1.2000096000768008e-05,1.100011000110001e-05,1.1000088000704005e-05,1.1000066000396005e-05,1.1000088000704007e-05,1.3063995490272518e-05,1.925023581477513e-05,7.567120254825783e-06,1.0998099821505883e-05,1.1000897665991705e-05
Zoopagomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
