genus,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Sulfurifustis,,,,,,,,,,,,,,,,1.0470089571616913e-05,2.6209205371838756e-05,3.475848932653889e-06,1.7436913247870227e-05,5.223195864622031e-06,1.7884949695599282e-05,1.1875497286449573e-05,1.4277164983350153e-05,1.7829655471625167e-05,1.8955661522970084e-05
Sulfurihydrogenibium,,,,,,,,,,,,,1.9359210144226116e-05,3.6499014526607785e-05,,,3.494560716245167e-06,1.7379244663269445e-06,5.23107397436107e-06,1.2187457017451403e-05,3.576989939119856e-06,3.562649185934872e-06,1.1897637486125126e-06,,5.92364422592815e-06
Sulfurimicrobium,,,,,,,,,,,,,,,,8.725074643014094e-06,5.241841074367751e-06,6.951697865307778e-06,1.7436913247870234e-06,1.7410652882073435e-06,5.961649898533094e-06,5.937748643224787e-06,8.32834624028759e-06,1.545236807540848e-05,5.92364422592815e-06
Sulfurimonas,,,,,,0.0003785727806170737,,0.0001914975105323631,,0.00019466614755693983,0.00019227441404372333,0.0001814684426378253,0.00030974736230761785,0.00016424556536973503,7.236806397336862e-05,0.000164031403288665,0.00013279330721731634,0.00020507508702657945,0.00022493618089752598,0.0002315616833315767,0.00015023357744303398,0.0002268219981711869,0.00017489527104603937,0.000248426532904644,0.000172970411397102
Sulfurirhabdus,,,,,,,,,,,,1.814684426378253e-05,,,1.8092015993342154e-05,5.235044785808457e-06,1.3978242864980668e-05,6.951697865307778e-06,1.9180604572657253e-05,1.0446391729244062e-05,2.3846599594132376e-05,1.3063047015094532e-05,5.948818743062562e-06,1.545236807540848e-05,1.1847288451856302e-05
Sulfuriroseicoccus,,,,,,0.0007571455612341473,,0.0003829950210647262,,0.00038933229511387967,0.00026918417966121245,0.0002903495082205205,0.00017423289129803502,0.0005657347251624206,0.0003437483038735006,0.0003071226274339843,0.0002795648572996131,0.00031630225287142033,0.00023888571149576626,0.000302945360148015,0.0002801975452309329,0.00026719868894501645,0.00030101022839880485,0.00030429278671557344,0.00032343097473553327
Sulfurisoma,,,,,,,,,,,,,,,,,,,1.7436913247870234e-06,,,2.3750994572899148e-06,2.3795274972250257e-06,2.377287396216689e-06,1.1847288451856302e-06
Sulfurisphaera,,,,,,,,,,,,,,,,,,1.7379244663269445e-06,,,,1.1875497286449574e-06,,,
Sulfuritalea,,,,,,,0.00018804061677322304,,0.00019794140934283454,,1.9227441404372333e-05,5.444053279134759e-05,3.871842028845223e-05,0.00012774655084312722,3.618403198668431e-05,4.71154030722761e-05,3.145104644620651e-05,3.649641379286584e-05,5.405443106839771e-05,3.8303436340561565e-05,4.53085392288515e-05,3.562649185934872e-05,3.0933857463925333e-05,4.873439162244213e-05,4.5019696117053944e-05
Sulfuritortus,,,,,,,,,,,,,,,,8.725074643014094e-06,8.736401790612917e-06,5.213773398980835e-06,1.7436913247870234e-06,,2.3846599594132372e-06,7.125298371869744e-06,5.948818743062562e-06,1.06977932829751e-05,2.3694576903712604e-06
Sulfurivermis,,,,,,,,0.0001914975105323631,,,,1.814684426378253e-05,,,1.8092015993342154e-05,5.235044785808457e-06,2.970376608808392e-05,2.954471592755806e-05,1.0462147948722139e-05,1.3928522305658748e-05,1.6692619715892662e-05,2.0188345386964275e-05,8.32834624028759e-06,5.9432184905417225e-06,9.477830761485042e-06
Sulfurivirga,,,,,,,,,,,,,1.9359210144226116e-05,,,6.980059714411275e-06,1.0483682148735501e-05,6.951697865307778e-06,3.487382649574047e-06,6.964261152829374e-06,8.346309857946331e-06,1.1875497286449574e-06,3.5692912458375383e-06,1.1886436981083447e-06,2.3694576903712604e-06
Sulfurospirillum,,,,,,,,0.0001914975105323631,,,3.845488280874467e-05,7.258737705513012e-05,,9.124753631651946e-05,3.618403198668431e-05,2.79202388576451e-05,1.3978242864980668e-05,2.7806791461231112e-05,1.5693221923083212e-05,1.9151718170280783e-05,1.6692619715892662e-05,2.2563444844254193e-05,2.0225983726412714e-05,1.901829916973351e-05,2.0140390368155715e-05
Sulfurovum,,,0.0037105751391465673,,,0.001135718341851221,0.0005641218503196692,0.0009574875526618154,0.0003958828186856691,,0.00030763906246995717,0.00039923057380321565,0.00044526183331720064,0.0002919921162128623,0.0003799323358601851,0.00032282776179152144,0.0003162577448201874,0.000359750364529594,0.00033827611700865454,0.00033602560062385707,0.0003100057947236067,0.00036695286615115,0.00030101022839896575,0.00032212244218731556,0.0003068447709029574
Sunetta,,,,,,,,,,,,,,,,,,,,,,,1.1897637486125126e-06,,
Sungouiella,,,,,,,,,,,,,,,,,3.494560716245167e-06,,1.7436913247870234e-06,,1.1923299797066186e-06,,,,1.1847288451856302e-06
Sunxiuqinia,,,,,,,,,,,1.9227441404372333e-05,1.814684426378253e-05,,9.124753631651946e-05,5.427604798002646e-05,5.758549264389302e-05,4.7176569669309755e-05,5.5613582922462224e-05,4.882335709403665e-05,5.919621979904968e-05,6.43858189041574e-05,5.581483724631299e-05,8.090393490565087e-05,4.51684605281171e-05,3.554186535556891e-05
Superficieibacter,,,,,,,,,,,,,,,,,,,,,,,,,
Surirella,,,,,,,,0.0001914975105323631,,,1.9227441404372333e-05,0.00014517475411026024,1.9359210144226116e-05,,,1.7450149286028187e-06,8.736401790612917e-06,5.213773398980834e-06,1.0462147948722139e-05,2.0892783458488124e-05,1.9077279675305898e-05,,1.1897637486125126e-06,3.565931094325034e-06,3.554186535556891e-06
Sutcliffiella,,,,,,,,,,,,,,,,3.4900298572056374e-06,5.2418410743677504e-06,5.213773398980835e-06,,3.482130576414687e-06,7.153979878239712e-06,3.562649185934872e-06,1.1897637486125126e-06,5.9432184905417225e-06,5.923644225928151e-06
Sutterella,,,,,,,,,,,,3.629368852756506e-05,3.871842028845223e-05,,,8.725074643014094e-06,1.0483682148735501e-05,1.3903395730615556e-05,3.487382649574047e-06,5.223195864622031e-06,1.90772796753059e-05,3.562649185934872e-05,5.948818743062563e-06,1.4263724377300136e-05,1.4216746142227564e-05
Suttonella,,,,,,,,0.0001914975105323631,,,,1.814684426378253e-05,,,,5.2350447858084565e-06,3.494560716245167e-06,5.213773398980835e-06,3.487382649574047e-06,1.3928522305658748e-05,4.7693199188264745e-06,4.7501989145798296e-06,4.759054994450052e-06,2.1395586565950204e-05,7.10837307111378e-06
Svornostia,,,,,,,,,,,,,,,,3.4900298572056374e-06,1.7472803581225835e-06,,5.231073974361069e-06,1.7410652882073435e-06,,3.562649185934872e-06,,3.565931094325034e-06,2.3694576903712604e-06
Swaminathania,,,,,,,,,,,,,,,,1.7450149286028187e-06,1.7472803581225835e-06,3.475848932653889e-06,1.7436913247870234e-06,5.223195864622031e-06,1.1923299797066186e-06,,1.1897637486125126e-06,,
Swingsia,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,,,,1.1886436981083447e-06,
Sycon,,,,,,,,,,,,,,,,,,,,1.7410652882073435e-06,,,2.3795274972250257e-06,1.1886436981083447e-06,
Sydowia,,,,,,,,,,,,,,,,,,,,,,,,,
Symbiobacterium,,,,,,,,,,,,1.814684426378253e-05,,,,3.4900298572056374e-06,1.7472803581225835e-06,1.7379244663269445e-06,,1.7410652882073435e-06,2.3846599594132372e-06,2.3750994572899148e-06,,1.1886436981083447e-06,1.1847288451856302e-06
Symbiochloris,,,,,,,,,,,,,,3.6499014526607785e-05,,,1.7472803581225835e-06,1.7379244663269445e-06,3.487382649574047e-06,,1.1923299797066186e-06,,,1.1886436981083447e-06,5.923644225928151e-06
Symbiodinium,,,0.0037105751391465673,0.003913894324853228,0.0038022813688212928,0.002082150293393905,0.0007521624670928922,0.0009574875526618154,0.0005938242280285036,0.0009733307377846992,0.0013266934569016902,0.0009073422131891264,0.0009098828767786272,0.001021972406745018,0.0010493369276138443,0.0010330488377328546,0.0010518627755897948,0.0010792510935888169,0.0010497021775216413,0.0011229871108937015,0.0010587890219793084,0.0011222344935692544,0.0010267661150525464,0.0010460064543352367,0.0010840268933446878
Symbiopectobacterium,,,,,,,,,,,,,,,,1.7450149286028187e-06,3.494560716245167e-06,1.7379244663269445e-06,1.7436913247870234e-06,3.482130576414687e-06,3.576989939119856e-06,3.562649185934872e-06,,4.754574792433379e-06,2.3694576903712604e-06
Symbiopsis,,,,,,,,,,,,,,,,,,,,,2.3846599594132372e-06,,,,
Symmachiella,,,,,,0.0005678591709256105,0.0005641218503196692,0.0009574875526618154,0.00019794140934283454,0.001167996885341639,0.0002115018554480957,0.0003810837295394331,0.00034846578259607004,0.00032849113073947007,0.00032565628788015853,0.00030886764236258716,0.0003040267823133295,0.0002711162167470034,0.0002964275252137939,0.0002594187279428942,0.000348160354074193,0.0002838243851461448,0.0002724558984322655,0.0002912177060365444,0.00025708615940528174
Sympetrum,,,,,,,,,,,,,,,,,,,,,,,,,
Symphylus,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyocladia,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyocladiella,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyonema,,,,,,,,,,,,,,,,,,,,,,,,,
Symploca,,,,,,,,,,,5.768232421311701e-05,9.073422131891265e-05,9.679605072113057e-05,0.00016424556536973503,9.046007996671078e-05,8.027068671572967e-05,8.911129826425177e-05,7.473075205205862e-05,9.415933153849924e-05,0.00010620498258064795,9.061707845770301e-05,0.00013300556960823523,0.00011183779236957618,0.00010103471433920928,9.003939223410789e-05
Symplocastrum,,,,,,,,,,,,1.814684426378253e-05,,,,3.4900298572056374e-06,5.241841074367751e-06,3.475848932653889e-06,5.231073974361069e-06,5.223195864622031e-06,8.346309857946331e-06,5.937748643224787e-06,4.7590549944500505e-06,1.1886436981083445e-05,5.923644225928151e-06
Symsagittifera,,,,,,,,,,,,,,,,,,,,,,,,,
Synalpheus,,,,,,,,,,,,,,,,,,,,1.7410652882073435e-06,,,,,
Synanthedon,,,,,,,,,,,,,,,,,,,,,,,,,
Synarthrophyton,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,,,,,
Syncephalastrum,,,,,,0.00018928639030853684,,,,,,,,,,6.980059714411275e-06,1.7472803581225835e-06,3.475848932653889e-06,6.974765299148092e-06,8.705326441036717e-06,4.7693199188264745e-06,2.3750994572899148e-06,9.518109988900103e-06,1.1886436981083447e-06,1.1847288451856302e-06
Syncephalis,,,,,,,,,,,1.9227441404372333e-05,1.814684426378253e-05,,1.8249507263303893e-05,,6.980059714411275e-06,1.7472803581225834e-05,5.213773398980834e-06,5.23107397436107e-06,5.223195864622031e-06,2.3846599594132372e-06,1.781324592967436e-05,1.784645622918769e-05,2.377287396216689e-06,1.0662559606670673e-05
Synchaeta,,,,,,,,,,,,,,,,1.7450149286028187e-06,,1.7379244663269445e-06,,,2.3846599594132372e-06,,2.3795274972250257e-06,3.565931094325034e-06,2.3694576903712604e-06
Synchytrium,,,,,,,,,,,1.9227441404372333e-05,3.629368852756506e-05,3.871842028845223e-05,7.299802905321557e-05,,1.919516421463101e-05,5.241841074367751e-06,1.5641320196942503e-05,2.6155369871805346e-05,3.308024047593953e-05,3.21929094520787e-05,2.0188345386964275e-05,2.4985038720862768e-05,1.5452368075408477e-05,1.4216746142227564e-05
Synechococcus,0.00392156862745098,,,0.003913894324853228,,0.002082150293393905,0.0015043249341857843,0.0001914975105323631,0.002573238321456849,0.001362663032898579,0.0011344190428579678,0.0007077269262875186,0.0009486012970670795,0.0012227169866413606,0.001284533135527293,0.001127279643877421,0.0011165121488403307,0.0011192233563145522,0.0011211935218380558,0.0011473620249286393,0.0011184055209648082,0.0011281722422127095,0.0011314653249304997,0.0011458525249764442,0.0010686254183574384
Synechocystis,,,,,,,,,,,,,3.871842028845223e-05,,1.8092015993342154e-05,1.570513435742537e-05,1.572552322310325e-05,1.9117169129596392e-05,1.7436913247870234e-05,1.915171817028078e-05,2.8615919512958847e-05,9.500397829159659e-06,1.4277164983350153e-05,1.901829916973351e-05,2.4879305748898235e-05
Synedra,,,,,,,,,,,1.9227441404372333e-05,,,,,3.4900298572056374e-06,1.7472803581225835e-06,3.475848932653889e-06,1.7436913247870234e-06,1.7410652882073435e-06,3.576989939119856e-06,,1.1897637486125126e-06,2.377287396216689e-05,1.1847288451856302e-06
Synedropsis,,,,,,,,,,,,,,,,,,,1.7436913247870234e-06,,,,2.9744093715312825e-05,,
Synergistes,,,,,,,,,,,,,,,,,,,,,1.1923299797066186e-06,,,,
Synoicihabitans,,,,,,,,,,,5.7682324213117014e-05,9.073422131891265e-05,,1.8249507263303893e-05,1.8092015993342154e-05,2.617522392904228e-05,6.989121432490334e-06,1.3903395730615556e-05,1.2205839273509164e-05,1.7410652882073438e-05,9.53863983765295e-06,2.1375895115609233e-05,1.308740123473764e-05,1.4263724377300136e-05,9.477830761485042e-06
Synostemon,,,,,,,,,,,,,,,,,,,,,,,,,
Synstelium,,,,,,,,,,,,,,,,,,,,,,,,1.1886436981083447e-06,
Syntomeida,,,,,,,,,,,,,,,,,,,,,,,,,
Syntrichia,,,,,,,,,,,,,,,,,,,,,,,,,
Syntrophaceticus,,,,,,,,0.0001914975105323631,,,,,,,,,1.7472803581225835e-06,3.475848932653889e-06,3.487382649574047e-06,1.7410652882073435e-06,2.3846599594132372e-06,1.1875497286449574e-06,,1.1886436981083447e-06,
Syntrophobacter,,,,,,,,,,,,1.814684426378253e-05,1.9359210144226116e-05,,,1.0470089571616913e-05,3.494560716245167e-06,3.475848932653889e-06,5.231073974361069e-06,5.223195864622031e-06,7.153979878239712e-06,4.7501989145798296e-06,1.0707873737512615e-05,1.0697793282975102e-05,8.293101916299412e-06
Syntrophobotulus,,,,,,,,,,,,,,,,,1.7472803581225835e-06,1.7379244663269445e-06,,,,,,,1.1847288451856302e-06
Syntrophomonas,,,,,,,,,,,,3.629368852756506e-05,,,,1.0470089571616915e-05,6.989121432490334e-06,3.475848932653889e-06,8.718456623935117e-06,5.223195864622031e-06,2.3846599594132372e-06,4.7501989145798296e-06,3.5692912458375383e-06,4.754574792433379e-06,1.3032017297041932e-05
Syntrophorhabdus,,,,,,,,,,,,,3.871842028845223e-05,1.8249507263303893e-05,,1.570513435742537e-05,2.0967364297471002e-05,1.2165471264288611e-05,1.7436913247870234e-05,1.0446391729244062e-05,1.4307959756479423e-05,1.3063047015094532e-05,1.3087401234737641e-05,1.4263724377300136e-05,2.0140390368155715e-05
Syntrophotalea,,,,,,0.00018928639030853684,,,,,1.9227441404372333e-05,,,1.8249507263303893e-05,,1.7450149286028188e-05,1.7472803581225834e-05,1.042754679796167e-05,3.138644384616641e-05,5.223195864622031e-06,2.623125955354561e-05,1.1875497286449573e-05,2.736456621808779e-05,2.9716092452708617e-05,1.4216746142227565e-05
Syntrophothermus,,,,,,,,,,,,,,,,,,,,,1.1923299797066186e-06,,1.1897637486125126e-06,,
Syntrophus,,,,,,,,,,,1.9227441404372333e-05,1.814684426378253e-05,1.9359210144226116e-05,3.6499014526607785e-05,1.8092015993342154e-05,2.617522392904228e-05,4.018744823681942e-05,1.3903395730615556e-05,1.569322192308321e-05,3.308024047593953e-05,3.3385239431785325e-05,1.781324592967436e-05,2.3795274972250253e-05,2.258423026405855e-05,1.8955661522970084e-05
Synura,,,,,,,,,,,1.9227441404372333e-05,,,,,1.919516421463101e-05,1.0483682148735503e-05,5.213773398980834e-06,1.220583927350916e-05,1.0446391729244062e-05,7.153979878239712e-06,5.937748643224787e-06,8.32834624028759e-06,3.565931094325034e-06,4.738915380742521e-06
Synurella,,,,,,,,,,,,,,,,,,,,,,,,,
Syritta,,,,,,,,,,,,,,,,,,,,,,,,,
Syrphus,,,,,,,,,,,,,,,,,,,,,,,,,
Syrrhopodon,,,,,,,,,,,,,,,,,,,,1.7410652882073435e-06,,,,,
Systolosoma,,,,,,,,,,,,,,,,,,,,,,,,,
Syzygium,,,,,,,,,,,,,,,,6.980059714411275e-06,1.7472803581225835e-06,1.7379244663269445e-06,,,,2.3750994572899148e-06,2.3795274972250253e-06,3.565931094325034e-06,8.293101916299412e-06
Szabonella,,,,,,,,,,,1.9227441404372333e-05,,1.9359210144226116e-05,1.8249507263303893e-05,,2.6175223929042283e-05,2.0967364297471005e-05,3.302056486021194e-05,2.0924295897444278e-05,2.4374914034902807e-05,2.9808249492665466e-05,2.6126094030189065e-05,1.784645622918769e-05,2.377287396216689e-05,2.4879305748898235e-05
Tabanus,,,,,,,,,,,,,,,,,,,,,,,,,
Tabrizicola,,,,,,0.00018928639030853684,,,,,0.000230729296852468,0.0001814684426378253,0.00029038815216339174,0.0002372435944229506,0.00027138023990013225,0.00021987188100395516,0.00023064100727218103,0.00025199904761740696,0.00022144879824795194,0.00018977611641460046,0.00019315745671247224,0.00021019630197015743,0.00020582912850996467,0.00021633315305571868,0.00020614281906229963
Tabuda,,,,,,,,,,,,,,,,,,,,,,,,,
Tabularia,,,,,,,,,,,,,,,,,1.7472803581225835e-06,,,,,,1.1897637486125126e-06,,2.3694576903712604e-06
Tachidiella,,,,,,,,,,,,,,,,,,,,,,,,1.1886436981083447e-06,
Tachina,,,,,,,,,,,,,,,,,,,,,,,,,
Tachinus,,,,,,,,,,,,,,,,,,,,,,,,,
Taenia,,,,,,,,,,,1.9227441404372333e-05,,1.9359210144226116e-05,,,3.4900298572056374e-06,1.7472803581225835e-06,5.213773398980835e-06,6.974765299148092e-06,1.7410652882073435e-06,3.576989939119856e-06,3.562649185934872e-06,,1.1886436981083447e-06,3.554186535556891e-06
Taenioma,,,,,,,,,,,,,,,,,,,,,,,,,
Tagaea,,,,,,,,,,,,,,,,,5.2418410743677504e-06,3.475848932653889e-06,8.718456623935117e-06,3.482130576414687e-06,1.1923299797066186e-06,8.312848100514702e-06,5.948818743062565e-06,3.565931094325034e-06,3.554186535556891e-06
Tahibacter,,,,,,,,,0.00019794140934283454,,,1.814684426378253e-05,,3.6499014526607785e-05,7.236806397336862e-05,2.617522392904228e-05,2.620920537183875e-05,2.954471592755806e-05,2.964275252137939e-05,2.611597932311015e-05,2.6231259553545615e-05,2.2563444844254197e-05,2.736456621808779e-05,1.5452368075408477e-05,1.658620383259882e-05
Taibaiella,,,,,,0.00018928639030853684,,,,0.00019466614755693983,9.61372070218617e-05,3.629368852756506e-05,1.9359210144226116e-05,,1.8092015993342154e-05,6.980059714411275e-05,6.639665360865817e-05,5.2137733989808344e-05,4.882335709403665e-05,6.790154624008639e-05,9.896338831564936e-05,5.7002386974957965e-05,4.878031369311303e-05,4.873439162244213e-05,6.516008648520967e-05
Taishania,0.00392156862745098,,,,,,,,0.00019794140934283454,,1.9227441404372333e-05,7.258737705513012e-05,9.679605072113057e-05,,3.618403198668431e-05,4.711540307227611e-05,5.5912971459922674e-05,4.5186036124500564e-05,6.451657901711984e-05,4.7008762781598275e-05,4.411620924914489e-05,4.393933995986342e-05,4.521102244727548e-05,5.34889664148755e-05,3.9096051891125795e-05
Taiwanofungus,,,,,,,,,,,,,,,,,,,,,,,,,
Takahashivirus,,,,,,,,,,,,,,,,,,6.951697865307778e-06,,3.482130576414687e-06,,1.1875497286449574e-06,,1.1886436981083447e-06,
Takashimella,,,,,,,,,,,,,,,,,,,,,,,,,
Takayama,,,,,,,,,,,,,,,1.8092015993342154e-05,1.7450149286028187e-06,,,,,,1.1875497286449574e-06,,1.1886436981083447e-06,
Talaromyces,,,,,,,,,,,1.9227441404372333e-05,5.4440532791347594e-05,3.871842028845223e-05,,,8.725074643014094e-06,1.9220083939348418e-05,6.951697865307778e-06,,8.705326441036719e-06,5.961649898533093e-06,2.3750994572899148e-06,1.0707873737512615e-05,1.1886436981083445e-05,3.55418653555689e-06
Tamaricihabitans,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,1.1923299797066186e-06,,,,
Tamilnaduibacter,,,,,,,,,,,,1.814684426378253e-05,,,,6.980059714411275e-06,5.241841074367751e-06,6.951697865307778e-06,6.974765299148092e-06,1.0446391729244062e-05,8.346309857946331e-06,1.0687947557804616e-05,3.5692912458375383e-06,8.320505886758411e-06,1.5401474987413192e-05
Tamkungvirus,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,,,,1.1875497286449574e-06,,,
Tamlana,,,,0.001956947162426614,,0.0013250047321597578,0.0005641218503196692,0.0001914975105323631,0.0007917656373713382,0.00038933229511387967,0.0005768232421311701,0.00039923057380321565,0.000658213144903688,0.0004562376815825973,0.0005427604798002645,0.0006316954041542204,0.0005294259485111428,0.0005804667717531995,0.0005684433718805695,0.0005101321294447517,0.0006855897383313057,0.0005284596292470061,0.000510408648154768,0.0005931332053560639,0.0006148742706513421
Tanacetum,,,,,,,,,0.0003958828186856691,0.00019466614755693983,0.00026918417966121245,7.258737705513012e-05,0.00027102894201916556,7.299802905321557e-05,0.00023519620791344773,0.00011691600021638885,9.435313933861951e-05,0.00011122716584492445,0.00014647007128210993,0.00011316924373347733,0.00011565600803154202,8.194093127650206e-05,0.0001296842485987639,0.00010578928913164267,0.00010307140953114983
Tanais,,,,,,,,,,,,,,,,,,,,,,,,,
Tanaocheles,,,,,,,,,,,,,,,,,,,,,,,,,
Tangaroavirus,,,,,,,,,,,,1.814684426378253e-05,,,,,,,,,,2.3750994572899148e-06,,,
Tangfeifania,,,,,,,,,,,,1.814684426378253e-05,3.871842028845223e-05,3.6499014526607785e-05,1.8092015993342154e-05,3.4900298572056374e-06,1.7472803581225834e-05,2.0855093595923336e-05,6.974765299148092e-06,1.0446391729244062e-05,2.2654269614425753e-05,1.1875497286449573e-05,4.759054994450052e-06,1.06977932829751e-05,2.0140390368155715e-05
Tannerella,,,,,,,,,,,,,1.9359210144226116e-05,,,3.141026871485074e-05,6.989121432490334e-06,1.7379244663269445e-06,1.0462147948722139e-05,1.7410652882073435e-06,8.346309857946331e-06,2.3750994572899148e-06,2.3795274972250257e-06,8.320505886758413e-06,5.923644225928151e-06
Tannockella,,,,,,,,,,,,,,,,,,,,,,,,,1.1847288451856302e-06
Tanticharoenia,,,,,,,,,,,1.9227441404372333e-05,,,,,1.7450149286028187e-06,3.494560716245167e-06,1.7379244663269445e-06,,,,,2.3795274972250257e-06,1.1886436981083447e-06,1.1847288451856302e-06
Tantvirus,,,,,,,,,,,,,,,,,,,1.7436913247870234e-06,,1.1923299797066186e-06,,,,
Tanystylum,,,,,,,,,,,,,,,,,,,,,1.1923299797066186e-06,,,1.1886436981083447e-06,
Tanytarsus,,,,,,,,,,,,,,,,,,,,,,,,,
Taphrina,,,,,,,,,,,,,,,,,1.7472803581225835e-06,3.475848932653889e-06,,1.0446391729244062e-05,1.1923299797066186e-06,1.1875497286449574e-06,4.759054994450052e-06,2.377287396216689e-06,4.738915380742521e-06
Taphrorychus,,,,,,,,,,,,,,,,,,,,,,,,,
Tardibacter,,,,,,,,,,,,,,,1.8092015993342154e-05,8.725074643014094e-06,3.494560716245167e-06,8.689622331634723e-06,3.487382649574047e-06,8.705326441036717e-06,5.961649898533094e-06,2.3750994572899148e-06,3.5692912458375383e-06,7.131862188650068e-06,
Tardiphaga,,,,,,0.00018928639030853684,,,,,1.9227441404372333e-05,1.814684426378253e-05,3.871842028845223e-05,1.8249507263303893e-05,1.8092015993342154e-05,1.7450149286028188e-05,3.319832680432909e-05,1.911716912959639e-05,2.4411678547018328e-05,2.437491403490281e-05,2.3846599594132376e-05,2.8501193487478972e-05,4.521102244727549e-05,2.6150161358383576e-05,2.0140390368155715e-05
Tarenaya,,,,,,,,,,,3.845488280874467e-05,,,,3.618403198668431e-05,5.235044785808457e-06,5.241841074367751e-06,5.213773398980835e-06,,3.482130576414687e-06,4.7693199188264745e-06,8.312848100514705e-06,1.1897637486125126e-06,1.9018299169733518e-05,2.3694576903712604e-06
Tateyamaria,0.00784313725490196,0.0018348623853211008,,,0.015209125475285171,0.0026500094643195156,0.004701015419330576,0.0030639601685178096,0.003958828186856691,0.0019466614755693985,0.0026918417966121247,0.0029397887707327693,0.0023424644274513597,0.0030841667274983573,0.0021710419192010563,0.002430805795543523,0.0024724017067434536,0.002664238206878801,0.0024394241633765353,0.002284277658127581,0.00243235315860106,0.0025805455603450348,0.0023735786784815516,0.002478322110555563,0.002551905932529495
Tatlockia,,,,,,,,,,,1.9227441404372333e-05,3.629368852756506e-05,1.9359210144226116e-05,,,1.396011942882255e-05,2.7956485729961337e-05,1.5641320196942503e-05,1.569322192308321e-05,1.7410652882073438e-05,2.146193963471913e-05,1.781324592967436e-05,2.736456621808779e-05,1.06977932829751e-05,1.8955661522970084e-05
Tatumella,,,,,,,,,,,,,1.9359210144226116e-05,1.8249507263303893e-05,,6.980059714411275e-06,3.494560716245167e-06,5.213773398980834e-06,3.487382649574047e-06,5.223195864622031e-06,1.1923299797066188e-05,3.562649185934872e-06,7.1385824916750775e-06,7.131862188650068e-06,4.738915380742521e-06
Taurinivorans,,,,,,,,,,,,,,,,,,,1.7436913247870234e-06,,,,,,
Tausonia,,,,,,,,,,,,,,,,,,,,,,,,,
Tautonia,,,,,,,,,,,1.9227441404372333e-05,1.814684426378253e-05,0.00011615526086535668,3.6499014526607785e-05,9.046007996671075e-05,5.235044785808456e-05,3.494560716245167e-05,2.7806791461231112e-05,3.8361209145314505e-05,5.571408922263499e-05,2.0269609655012517e-05,4.156424050257351e-05,4.878031369311302e-05,2.4961517660275235e-05,6.871427302076655e-05
Tawavirus,,,,,,,,,,,,,,,,,,,,1.7410652882073435e-06,,,,,
Taxawa,,,,,,,,,,,,,,,,1.7450149286028187e-06,,,1.7436913247870234e-06,5.223195864622031e-06,3.576989939119856e-06,2.3750994572899148e-06,,,1.1847288451856302e-06
Taxillus,,,,,,,,,,,,,,,,,,,,,,,,,
Taxus,,,,,,,,,,,1.9227441404372333e-05,,3.871842028845223e-05,1.8249507263303893e-05,1.8092015993342154e-05,2.0940179143233823e-05,2.0967364297471005e-05,2.0855093595923336e-05,1.569322192308321e-05,2.4374914034902807e-05,2.1461939634719133e-05,2.256344484425419e-05,2.1415747475025232e-05,2.258423026405855e-05,1.5401474987413192e-05
Taylorella,,,,,,,,,,,1.9227441404372333e-05,,5.807763043267834e-05,,,6.980059714411275e-06,5.241841074367751e-06,5.213773398980835e-06,5.231073974361069e-06,,5.961649898533093e-06,4.7501989145798296e-06,5.948818743062565e-06,3.3282023547033644e-05,9.477830761485042e-06
Tayloria,,,,,,,,,,,,,,,,,,,,,,,,,
Tayloriella,,,,,,,,,,,,,,,,,,,,,,,,,
Taylorina,,,,,,,,,,,,,,,,,,,,,,,,,
Tefnutvirus,,,,,,,,,,,,,,,,,1.7472803581225835e-06,1.7379244663269445e-06,,1.7410652882073435e-06,,1.1875497286449574e-06,,,
Tegillarca,,,,,,,,,0.00019794140934283454,,1.9227441404372333e-05,5.444053279134759e-05,5.807763043267834e-05,5.474852178991167e-05,3.618403198668431e-05,1.396011942882255e-05,2.0967364297471005e-05,2.4330942528577222e-05,1.220583927350916e-05,3.1339175187732186e-05,2.9808249492665466e-05,2.8501193487478976e-05,2.736456621808779e-05,2.377287396216689e-05,2.3694576903712604e-05
Teilingia,,,,,,,,,,,,,,,,,,,,,,,,,
Teladorsagia,,,,,,,,,,,1.9227441404372333e-05,,,,,1.7450149286028187e-06,1.7472803581225835e-06,,5.231073974361069e-06,,4.7693199188264745e-06,5.937748643224787e-06,5.948818743062562e-06,7.131862188650068e-06,3.554186535556891e-06
