SampleIdx,Genus,Phylum_18S,RA_18S,Phylum_PAMA,RA_PAMA,Phylum_final,Phylum_plot
1,Candidatus_Jidaibacter,,0.0,Proteobacteria,0.00030195340626669454,Proteobacteria,Proteobacteria
1,Candidatus_Kaiserbacteria,,0.0,Patescibacteria,7.775042114811456e-05,Patescibacteria,Other
1,Candidatus_Koribacter,,0.0,Acidobacteriota,0.0005729372324034716,Acidobacteriota,Other
1,Candidatus_Megaira,,0.0,Proteobacteria,0.0012001955377632769,Proteobacteria,Proteobacteria
1,Candidatus_Methylopumilus,,0.0,Proteobacteria,0.00040509200054651657,Proteobacteria,Proteobacteria
1,Candidatus_Nomurabacteria,,0.0,Patescibacteria,0.00024189019912746748,Patescibacteria,Other
1,Candidatus_Paracaedibacter,,0.0,Proteobacteria,3.4555742732495356e-05,Proteobacteria,Proteobacteria
1,Candidatus_Peregrinibacteria,,0.0,Patescibacteria,0.0006651980476005356,Patescibacteria,Other
1,Candidatus_Rhabdochlamydia,,0.0,Verrucomicrobiota,8.638935683123839e-06,Verrucomicrobiota,Verrucomicrobiota
1,Candidatus_Solibacter,,0.0,Acidobacteriota,0.0008466156969461362,Acidobacteriota,Other
1,Candidatus_Thiobios,,0.0,Proteobacteria,0.0005269750766705542,Proteobacteria,Proteobacteria
1,Candidatus_Udaeobacter,,0.0,Verrucomicrobiota,0.00010366722819748608,Verrucomicrobiota,Verrucomicrobiota
1,Candidatus_Uhrbacteria,,0.0,Patescibacteria,8.638935683123839e-05,Patescibacteria,Other
1,Cellulosilyticum,,0.0,Firmicutes,0.0001295840352468576,Firmicutes,Other
1,Cellvibrio,,0.0,Proteobacteria,0.00017277871366247678,Proteobacteria,Proteobacteria
1,Cephaloticoccus,,0.0,Verrucomicrobiota,0.0002937238132262105,Verrucomicrobiota,Verrucomicrobiota
1,Chaetoceros,,0.0,Diatomea,0.04329571772424838,Diatomea,Diatomea
1,Chaetonotida,,0.0,Gastrotricha,0.0012526042381432974,Gastrotricha,Other
1,Cheilostomatida,Bryozoa,2.9505923314105307e-05,,0.0,Bryozoa,Other
1,Chitinibacteraceae,,0.0,Proteobacteria,0.00022461232776121981,Proteobacteria,Proteobacteria
1,Chloroplast,,0.0,Cyanobacteria,0.03671802200201253,Cyanobacteria,Cyanobacteria
1,Choricystis,,0.0,Chlorophyta,0.005021935132167704,Chlorophyta,Chlorophyta
1,Chromobacterium,,0.0,Proteobacteria,0.000587447626452421,Proteobacteria,Proteobacteria
1,Chryseobacterium,,0.0,Bacteroidota,0.00022452945594190107,Bacteroidota,Bacteroidota
1,Chthoniobacter,,0.0,Verrucomicrobiota,3.4555742732495356e-05,Verrucomicrobiota,Verrucomicrobiota
1,Clade_III,,0.0,Proteobacteria,0.0015871131262929013,Proteobacteria,Proteobacteria
1,Clostridium_sensu_stricto_1,,0.0,Firmicutes,0.0009416439894604985,Firmicutes,Other
1,Codosiga,,0.0,Holozoa,0.0014772580018141764,Holozoa,Other
1,Conexibacter,,0.0,Actinobacteriota,0.000483780398254935,Actinobacteriota,Actinobacteriota
