Feature ID	Taxon	Confidence
3210df65ffc9227089ee29b94bab06ae	d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Protaspidae;g__Protaspis;s__	0.9217319563420796
71449bd92483c45f7cedf1ec7008d095	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae	0.8783032869149634
6cc4ec0a061e02a0c4cd341811680d9a	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Teleaulax;s__	0.9968035359686555
e7ef498a4af8e8bbb8430cb1395d1a36	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999980420963778
1350ee2a0bbf0d7ccdc4f5b882789797	Unassigned	0.3944737417099623
7822e56b987739f95bffc2d5e9c81bb5	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae	0.9998720108579843
53e1814739da28fe8368bb1059fa15e6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7217847475228442
02c24c141b0914b76f4dff3af1342a9c	Unassigned	0.5255883139679763
cf8fddd4107a04d4454d48d0d037ea02	d__Eukaryota;p__Cercozoa	0.9957461347316539
b8a69c81ca61dd96168ec9a4860057ec	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	0.9151030201723892
5765c6aba863f292a976d6b532bdd93f	Unassigned	0.34643258860874715
0a4eb094a2de994186ed23d4827df5f9	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999982583057763
6827e141eb592301bed67f63c1235b07	d__Eukaryota;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;f__Bacillariophyceae;g__Navicula;s__	0.9962654479528646
9ea80806c28e13a27338213b3099fc53	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7448992878892974
0ee971cd16cfef17af5d20b598f8137f	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.7894129731732537
bddc3bb72fac5368c1e48dbd4db18c4a	Unassigned	0.38514972050677
bc9802de9a910dc4af4387cf5deccb07	d__Eukaryota;p__Annelida;c__Polychaeta	0.8274621082328196
ae3151fc79b44e8849849b335c93306d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7418457942738526
d2d5268c6d8c0dcb24efd613d6428503	d__Eukaryota;p__Mollusca;c__Bivalvia	0.9975401855085112
3f01fee09e016859a2debe50d45cc0c9	d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales	0.9978688629523511
b54746be7e30e637ecdccd21b3fd87d0	Unassigned	0.42193733320198434
93c3fade76a6a781de9a55fc3d5d7211	Unassigned	0.3240652265588744
bf081b475a16a844407f1cd2eb575a94	d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Cyclopoida;f__Cyclopoida;g__Cyclopoida;s__	0.9478401371949866
097adfa4a19501ba28342db3e102fb6c	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae	0.9998134338915151
04cc4534e1629299d75d4fdf9251fa16	Unassigned	0.5010032149231196
ef8437fadeee95dfe1a11042ab1e86f0	d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Ebriacea;f__Ebriacea;g__Ebria;s__	0.9998323666271277
d0c7d20413f0dc558f1705f0c126eef9	d__Eukaryota;p__Diatomea;c__Mediophyceae;o__Mediophyceae;f__Mediophyceae;g__Chaetoceros;s__	0.9993524747674639
