# Constructed from biom file
#OTU ID	Ocean-lake-1a	Ocean-lake-1b	Ocean-lake-2a	Ocean-lake-2b	Ocean-lake-3a	Ocean-lake-3b	Ocean-lake-4a	Ocean-lake-4b
98ce9a604ed67719423d791c92e19413	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b98a84d0d4d18265fe5df8d24ccbc86	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
616ab7888d60eeb96f1364b022b85fb3	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554de0ecf39791f61be68ce897bd8bde	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee2051d1d85fa679aee96205b7c001b4	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d2fcb090b4a03f812e429c7e46c5e29c	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a16e0a70087373563467fdf521cb846	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5da00060b4919351fe0d2782fbf6300	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c366b13379aa5ade0a1129fb6cb07f7	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c632d29573db1cfa4c78b3143a498d0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721816a0ffeeaa9464498a83f2055782	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
3168f7e1c7d3eeb2d9bedf21d23152ff	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
187e3c8a38af65205ed8ac0855dcf789	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
34ae7e4239144923747968ab178f7ab7	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
4918fa23f2dd092f3a0350c312a2d29d	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
c31a6051f4c6bbe9db0da55619e6eb60	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
729c58b0f01608a9dda7624679f28165	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
fb03b856d42245b6829e272e1aa4bc66	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
7b8cf7098249d55909e4dc97aefa90d4	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
73260db65e5cc9a9ec0d2ae8c9c2f86f	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
e8da3f454720f25b82fbefbbecab3316	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
56c5b0932121d3c9190aa159739ec52b	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
88a8888e48642da863520a5f1ffc2c4e	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
21d91d4054ef89f2c6cb2eae477ad046	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
5310811e6e75b79d8a80fc87acc57bbe	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
4622c7a90f6591cd7284f0e3dd1e258d	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
17eaae2ba734ad9ce2fbaab277146273	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c39a70a0f52af0999afe93111c6fecc1	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
15cfbb08de360750998b1383b9ff4629	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
c556740a1342c33d1c8d4bbf5827d4c2	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
9b0ae75115eaedf9a69743111e7dc08e	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
723b1f98d7a8da077e61e23a272c6ba5	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
e19c5ce08b8f0684e71c0eadbda27798	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
f942c94fd1742181f57cee4d82f5933e	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
ef97bf5b5385f51871edb0cd1e637499	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
f4f26d49f5c720e433db5c6e772242ee	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
56bee0f312647a2ebdb621172c2cbb60	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
09a2a47d2067ec9f4eb2f066e15d06cc	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
cd7adcc1c11094da0f6d3b934c646abc	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
acbedf6c2e5d09e1f976a0d8b24af414	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
c0768ae78b5c518df9a797550cbfd6a2	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
e338b20aafe195ce4062743628633223	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
5b48c6bcf499d9147edde233d6b1b2ea	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
50c93fded613952c008e2fec2a68bfff	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
1e97080cbb59d354bd4adb3bccee327c	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
dd0d7309b360ff8368e1845666e544d0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
21453d9aff4be5313999f4e98c1816dc	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
48989f8353c121b19ab2a838dfdddf2b	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
776856cf481e28ad1b54cb29006a2d2e	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
77c6d5048a64ca034b8f719b1172dd8e	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
7d39e65b7a76fbaba78d838fa0561407	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
7234322667bc0abfdb5b16c88c2230bf	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
6c8a9cf85abe9a31bcef0ca6d3e7bd14	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
16dc227854a9c90dd2ddf7628fa85a3e	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
bfb7676c9f125b78e1e117160ac715d6	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
e9b649070287edad7c02ec74057c1337	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
d41592ccc31a9d2ac1e0d0810268f5bd	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
b183dce091c5937f0efbde195ca12db9	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
4f643be594366234cdcbfee9f915b957	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
b34279288f645a77e4bdd3c7c3913615	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
5577ec0e6dd7cc4bd93e715f2d2e75a2	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
cbfea6c9763c9ace84ac17720bbd8bd7	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
0c05f01b0e062e4873487979e36ad6bb	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
44fe5e75641cbd3787d922e2014516da	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
c12ecc877b731e306b1777b42db0621a	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
3f7a69f11111e12bc418cfae3b733ef5	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
09d738d650cd351cefd2acf08e57a012	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
f756874c9c37d38260d1f6a4b188bb28	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
a33eacd0b460df625c5805091536a2ed	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
08b28f152ba5ffb075a3e7c71c4974e8	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
259e5838a4b7e02e7c476c7d3ea6cb10	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
e04d647c5ad9186f326069fe84a8901c	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
734c42fe964f7d0b4d909baf75b4f420	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
51b896e3caa9caee8bf8424f86f3b883	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
ebf660ed482d0522044f762e71b7ab37	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
f7e42289bec5ecfc3cdc1e59b11b9bba	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
e07f1df1827e80792f58e780aa4c38a9	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
480415199fa8deb73e68d9190f9fa68f	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
fe013b01fba92ad7629c182f36b888a8	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
578929be6a74317e50a2361e572e6832	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
4e6749877583307d4c58d99fc6771e3e	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
838f72f0ae558d1dc824d4f9a86b818e	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
56f3f23a62db55808b388ef675536c0c	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
1889482723131a338200deea8d331192	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
87cf096a3010978b36c9b6dc5496fdf1	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0
7dc0eb73009b4f9a5608e169aba3d9be	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
bab7429d52bb2ebc674212de41a68a1a	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
a719fe327b5c00cb8a1c574b5a3beb09	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
c52e69cad4e452b86ad988132c83dfcc	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
5b9634aaf705d3c0aca9d7810c785543	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
287f985479b5b0cde58045b651b9d3fe	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
cc10e82b8f212c43b430fc29eeb60018	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
f14fc31508f4a889fd02a6c836919c9e	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
ab3550f516ee8e0ca200c5054a5ca75d	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
0a3d6f45991546038a69557875554ada	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
a6308b2ef6ae8767e1c1b18ffa103ddc	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
fc74631c8739e1b7ba1fed409c191d8c	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
eebc1308588dfdc791527a2d7e301536	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
68f3418e98d4e819d9301b8f06ccf6b3	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
6d7a8c41bd03ade6c06e1f01609521bd	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
0c6553e2df62cdb59ebfeb2e64184b97	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
065544f6a9108968e7ac3e17ce10ae2b	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
fa7a91d2f84d485e4c8ef7a16132390f	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
b0bd0de722c60d4433918dffa728325a	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
479db671bd659b2203d6b4515b7e773f	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
6d5e1be7492eb516c71c55e14c589ae8	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
81f4fc22763797bd52b8280fdb1fc3cc	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
0b9b36875a1e99c809228e4ba784c0b6	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
e4b893e2b9725ad2fe3cceacc2d7c266	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
7ce0680aadfd80d2734f9973eee0ecc1	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
e83f7edb3959aa6294f7a695dba0ed94	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
0b2ea7ef289a392da1afb4516a28211f	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
6d631553beac39b80460832514b6f319	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
14c5ca8e4eb8a0854076399a119a747e	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
b972ed92c5c71ea38aabf2db3b0bf5c5	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
f1ef319c7e29a4ff792efef2e29859d7	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
66ad2cb481083cf5a3923db69af8fb13	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0
9b6996bf9c2d7788637a83ebb7f3f4e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
2b7900e2ddd2488edd9ebca238a564b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
af046c978ea07921ecda1469fd121d4d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
a6609aa2cc1e0c552b1bc6e5a7e87339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
8be8d758430866d7bdbaafb86bd339cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
cbb75c272e780913ce5e5b2f5d43eb0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
1f20896588d6d24b5fa973be9d360b94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
82f357fece8d3bdb716b5c905c85c32d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
6b77129924bec2593b213783d74c48a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
c7499dc03984c2ae04bd462c8d2bda92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
67eb54b7331973e494758c45301a3850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
daf879629860dfbf3374bfc0025bdead	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
6279094b4e923db2f6a68722e9aa4c78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
c86316360f5e5b5b765f75df80981870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
746411bbc6f724476b4e1319c144ebfb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
700c43de9717cd01b81e6a1d83769dfa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
8a340bc64c2332463e52a7930e238e82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
bfac43a49ffaaea8a4c84715ecff622e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
60a7094c08472c6d31b64b5d394283e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
a0f092257ea3cfc41aa3044991a18555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
8bc820aec1b7aed55257603acd71afc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
fcae99725456a27e80df088586e76b50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
e050ea2e42e60836d5cf746875742052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
895ba833accfc118fa6dc2dffd7901a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
787b0b1b4d9ceff7a88a64019ac8a35b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
b180bd27b5255c774f450dcc5980ae51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
7c3b5bd11ef97d769e4368dc46b26109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
f9a05b6028f8230d35e5d886791ce730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
93c21429cf68a2e1fcfbd59362c17f28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
44e67eafc5e20844da5e289c46724843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
d98d8b3c640b925e3955cec2a4521f65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
dfe748e05236f0543779289bc025821b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
5e4553470c687d20125ce3193ea0b540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
b756d555f9615a44c42caeeeae734c1f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
df1ff52a5fc859ad2cb24edf2382682c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
99011430ba6fe9c71e04bcbca037f393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
8197c949031328ffc14b623a970177c9	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5bd373a6adf44e0a044abf90ee5c698	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a2bbefe161cd3375c88b6c69b6b4dbf	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4db64fefa271eb2202add0b6bd9b558	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d87030e0c1817f1d1c554c0df75a528	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb906e40731a782e598d0cc38c404f36	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4df971181c5fb7d44df2b73aa86e85ae	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3e57587cb8f5e78cc2fbe899ab26e024	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704b76ebee0bcd1b0a671e67d61620ae	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc2ead6da9f0254916b2157510054897	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c701ebc3e0592f1d93c7a4d1bb012c86	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ed3d65597eaea2a9907826fe5247839	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbcb882d3186a2a60e00698896d024f3	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ae8851b8ca39c33b3679cedc06df7828	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d84d852ecc9495a579a7f9795093723	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed0929ecaad16fecdbe55f1cdf5babfa	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90693eab725601515dc8fbbfa01f65b3	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
cdfb706dd2be4bbbeb91df66814d4eea	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
25823aa438cd94bbb6b55cd0c242364c	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
7dfeca3e4b60172fe8cf592bb4f29780	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
165077c587353dade00ac31bb9e95f57	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
1a55efa5244fa98df10279d21c0eb421	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
384067cf0bf24eb297f405624d50400c	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
007b10c0b915f30f555fb4e42ca63935	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
9d303341edfee6d549292e7027ca5ef5	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
5bdb066572305db0ca06cde97a4a0f6b	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
a26a0ff6073503807b6aaa865221a31b	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
724208905d8c2f653fc0c9eda04e4720	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
7df256667ed63acb559a5939c50603f4	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
c62395fbea0ef5a63e4d1a3662ac8ef7	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
75b3120c9f4c8749d68ef8fd8a288fe4	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
34a2c911be3e01e9ecb022f2f5eaa9ba	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
8226c50d87126c3f7e870c31a5df402b	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
5c37ef3a3c5f14f4ee25333ae955148e	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
df98636fd85737ac52af35b70523e5cb	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
aa531f7135e0ce289f61abafe8bf7a02	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
9a1fee2e8ec3c2eacc8fff154834ba10	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
e3ffe60775e7222c0f6d602bada0f7b0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
63d7112d4f5c8010399ffe9d096443cd	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
a4799609460e1627eeded7894da716a3	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
2f1ef53c2b2544224fef6b7da9c726b1	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
de3d99cea22b89386bcc31caf6e335ef	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
b74f815351d2534b84255d6c35588a46	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
aff3916813ab614567a8f6ddf638135e	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
06ae92ca1a672a1cf1406b33391be4a8	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
38161c75f59fc658e9fb32195f85e5d3	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
b9a0a88280463ddd2484773197f20edc	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
f5f1f9a3c7ba09e61c6c1bebb9712093	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
cebc6b4b9f4a7f9216b0c7916763a527	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
f03934cf23bdc9a5e8ae626a25ea0a5a	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
5077b9a5546a07f1e7ad17beb279f6d6	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
8811a441aa5ea3dafaa39b7277ae3340	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
19f9ebc5c01a2b7e5d6f27d7715cb5fd	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
0103d7ba4e2f531131ebf15bfbbda792	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
a0ac47a21872b3506c2b3a7924b1ddf1	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
c51d3cd7f019e9304cd927c089722ea0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
71cd54ce4260415ec39b5cf418f875ff	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
13aab5aa01febf1d5ae683c82a1e899f	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
bd13add551be0218f8e3b303a22c67f9	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
2a0b532e120bf9b30a46e319f328b96d	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
54bc1e36ddd9c076da32915863e0e2bc	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
dcc7d94581b837666ecf622b6aa86a00	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
fcac52bee7e73c9fe51b570e43fad02d	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
445087bbf42ea77b9c56379972dfe733	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
326bd9d04132c1ee0b527cf8d50099e6	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
d7b32b9520aecfd7723d38bb6a202056	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
3237c5ecf82ecbcf77bef6b3fc7033be	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
31054171f01195a685f762bba07eedf4	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
81bdfa4956e20786433b7dc8f6cfc50f	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
aca8dec2a64ebdb16e5af97a355324b3	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
19f1ae59f662f742b40fdcab2d0fa70f	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
176110f2426e1dbbb55cedecc372c50e	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
f4d357f838414b157d34b257ddf8930a	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
3b7c5751893f8f8ef480aa69b131de6c	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
f678c1bd50e29bbc22d4df9ac6883c50	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
64f9ff9c6c33c981bae4e6e317c026f9	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
2a8fcf4ca6afa33d59946d51fb105302	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ab6f3d8fd7f40c7401372053932f97cf	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
403d0af4ae5ed42aa4007a03fee962de	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
573fe417255b3caf6e60aa776211caf3	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ea374eb9f4360c69108c9b639bd3f94c	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
47be0a43e2a15a2d459dcf7a033da5b6	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
b88db4cbd7f56d108e3e683d11be2f18	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
db2971890216102b5b5b445e43aa60ac	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
54feea4dfa5557bfcc371fe561890ac7	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
0548449db4990af2da378fae2be3a2cd	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
8a6f39ef181999130f78f87079507050	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
13473f5161f68775b68deec39cd7d71f	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
3d1338fdb991e7d13897700e42dc6b05	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
75d843b420b3545fecab10de1d6be693	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
4f7c2c393f66d4a7c7fa16063e3c5956	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
431bf1b52556519be0a71c90c6bf2664	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
1e3de7855035ecd1eade1a8595b8c61a	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
2eb6562b6e9491e21f9c658d44bfd1b9	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
1c954ea8a1207dedd837aae7180e371e	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
b070b4d26c788b1addb0eafc7b8a4116	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
8030f3ce595ae570c0f1515fa20a7fef	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
a04dcd085d74ef5f0dc858976796054a	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
6d208b64e76192dc7ffb725d0568a49e	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
dfe2da212b39f41ae2c4a776bfdc4d74	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
882d8eff3ddd6d04d49f335ed0d7c754	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ba2dac5e5bd6c4028529028a9f9434c1	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
af85f17bfbac4c6962fdf950b8523522	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
